mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.15810108184814453,0.0,0.12631797790527344,0.0,0.0001,,"{'C': 0.0001, 'class_weight': None}",0.5472183826706951,0.5472183826706951,0.0,8,0.9495058599857013,0.9495058599857013,0.0
0.29024600982666016,0.0,0.2538771629333496,0.0,0.0001,balanced,"{'C': 0.0001, 'class_weight': 'balanced'}",0.5385219904508193,0.5385219904508193,0.0,11,0.6360824635564586,0.6360824635564586,0.0
0.16551589965820312,0.0,0.13037991523742676,0.0,0.0005,,"{'C': 0.0005, 'class_weight': None}",0.5532231156525277,0.5532231156525277,0.0,7,0.9516689094706721,0.9516689094706721,0.0
0.2848398685455322,0.0,0.267747163772583,0.0,0.0005,balanced,"{'C': 0.0005, 'class_weight': 'balanced'}",0.5384805992239532,0.5384805992239532,0.0,12,0.6361345732332928,0.6361345732332928,0.0
0.14756298065185547,0.0,0.1401829719543457,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.5541268589187296,0.5541268589187296,0.0,6,0.9522950631881896,0.9522950631881896,0.0
0.274554967880249,0.0,0.2598609924316406,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.5384805992239532,0.5384805992239532,0.0,12,0.6361345732332928,0.6361345732332928,0.0
0.18787908554077148,0.0,0.14978790283203125,0.0,0.002,,"{'C': 0.002, 'class_weight': None}",0.5542789667265031,0.5542789667265031,0.0,5,0.9521627612657113,0.9521627612657113,0.0
0.2846651077270508,0.0,0.32884693145751953,0.0,0.002,balanced,"{'C': 0.002, 'class_weight': 'balanced'}",0.5398901012053603,0.5398901012053603,0.0,10,0.6435611722688611,0.6435611722688611,0.0
0.17938709259033203,0.0,0.14292287826538086,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.5549071525071214,0.5549071525071214,0.0,3,0.9521709543991653,0.9521709543991653,0.0
0.26839327812194824,0.0,0.254166841506958,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.5590823368466762,0.5590823368466762,0.0,2,0.7394477066227388,0.7394477066227388,0.0
0.16617202758789062,0.0,0.14924168586730957,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.5548304158045274,0.5548304158045274,0.0,4,0.9523833077760472,0.9523833077760472,0.0
0.2435898780822754,0.0,0.2157890796661377,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.5722079667328912,0.5722079667328912,0.0,1,0.8217768541401571,0.8217768541401571,0.0
0.16714096069335938,0.0,0.14161896705627441,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.5324673917459304,0.5324673917459304,0.0,14,0.9737866786420463,0.9737866786420463,0.0
0.2137279510498047,0.0,0.17275595664978027,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.5401002636880463,0.5401002636880463,0.0,9,0.9490792928856031,0.9490792928856031,0.0
0.18584680557250977,0.0,0.17151498794555664,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.5164380167996118,0.5164380167996118,0.0,16,0.993100721724482,0.993100721724482,0.0
0.1844179630279541,0.0,0.13576507568359375,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.5176900698063829,0.5176900698063829,0.0,15,0.9859670270682576,0.9859670270682576,0.0
0.15996479988098145,0.0,0.11349701881408691,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.4970650024555158,0.4970650024555158,0.0,17,0.9996615224061101,0.9996615224061101,0.0
0.17744922637939453,0.0,0.12494277954101562,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.4925787432077545,0.4925787432077545,0.0,18,1.0,1.0,0.0
0.1653270721435547,0.0,0.113433837890625,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.4813847095603574,0.4813847095603574,0.0,19,1.0,1.0,0.0
0.15166211128234863,0.0,0.17286300659179688,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.47577780730068653,0.47577780730068653,0.0,21,1.0,1.0,0.0
0.16226792335510254,0.0,0.11994624137878418,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.4787401735952494,0.4787401735952494,0.0,20,1.0,1.0,0.0
