mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.03741884231567383,0.0,0.001252889633178711,0.0,0.0001,,0.0,"{'C': 0.0001, 'class_weight': None, 'l1_ratio': 0.0}",0.53542063816164,0.53542063816164,0.0,63,0.631349066099284,0.631349066099284,0.0
0.004571199417114258,0.0,0.0008459091186523438,0.0,0.0001,,0.25,"{'C': 0.0001, 'class_weight': None, 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.009213924407958984,0.0,0.0016901493072509766,0.0,0.0001,,0.5,"{'C': 0.0001, 'class_weight': None, 'l1_ratio': 0.5}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.004955768585205078,0.0,0.0009348392486572266,0.0,0.0001,,0.75,"{'C': 0.0001, 'class_weight': None, 'l1_ratio': 0.75}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.005075931549072266,0.0,0.0010960102081298828,0.0,0.0001,,1.0,"{'C': 0.0001, 'class_weight': None, 'l1_ratio': 1.0}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.03569316864013672,0.0,0.0013098716735839844,0.0,0.0001,balanced,0.0,"{'C': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.5358784712733912,0.5358784712733912,0.0,62,0.6318174708876314,0.6318174708876314,0.0
0.005420207977294922,0.0,0.0011539459228515625,0.0,0.0001,balanced,0.25,"{'C': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.005120038986206055,0.0,0.0009567737579345703,0.0,0.0001,balanced,0.5,"{'C': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.005653858184814453,0.0,0.001291036605834961,0.0,0.0001,balanced,0.75,"{'C': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.0049648284912109375,0.0,0.001055002212524414,0.0,0.0001,balanced,1.0,"{'C': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.03061199188232422,0.0,0.0010218620300292969,0.0,0.001,,0.0,"{'C': 0.001, 'class_weight': None, 'l1_ratio': 0.0}",0.5412742927227002,0.5412742927227002,0.0,59,0.6439612614030118,0.6439612614030118,0.0
0.004835844039916992,0.0,0.0009348392486572266,0.0,0.001,,0.25,"{'C': 0.001, 'class_weight': None, 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.004266977310180664,0.0,0.0009059906005859375,0.0,0.001,,0.5,"{'C': 0.001, 'class_weight': None, 'l1_ratio': 0.5}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.010871648788452148,0.0,0.001093149185180664,0.0,0.001,,0.75,"{'C': 0.001, 'class_weight': None, 'l1_ratio': 0.75}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.004527091979980469,0.0,0.0008511543273925781,0.0,0.001,,1.0,"{'C': 0.001, 'class_weight': None, 'l1_ratio': 1.0}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.041281938552856445,0.0,0.0010790824890136719,0.0,0.001,balanced,0.0,"{'C': 0.001, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.5439416275555113,0.5439416275555113,0.0,57,0.6499181628323595,0.6499181628323595,0.0
0.012376070022583008,0.0,0.002240896224975586,0.0,0.001,balanced,0.25,"{'C': 0.001, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.008130073547363281,0.0,0.0012631416320800781,0.0,0.001,balanced,0.5,"{'C': 0.001, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.004380226135253906,0.0,0.001027822494506836,0.0,0.001,balanced,0.75,"{'C': 0.001, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.007756710052490234,0.0,0.0011801719665527344,0.0,0.001,balanced,1.0,"{'C': 0.001, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.07394623756408691,0.0,0.0011489391326904297,0.0,0.005,,0.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.0}",0.5554187715830148,0.5554187715830148,0.0,32,0.6943231543089294,0.6943231543089294,0.0
0.010138750076293945,0.0,0.0008630752563476562,0.0,0.005,,0.25,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.016794204711914062,0.0,0.0010569095611572266,0.0,0.005,,0.5,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.5}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.01013493537902832,0.0,0.015330791473388672,0.0,0.005,,0.75,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.75}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.005703926086425781,0.0,0.0010771751403808594,0.0,0.005,,1.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 1.0}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
0.03380298614501953,0.0,0.00090789794921875,0.0,0.005,balanced,0.0,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.5630289530726653,0.5630289530726653,0.0,21,0.7078010241517669,0.7078010241517669,0.0
0.03523397445678711,0.0,0.0011949539184570312,0.0,0.005,balanced,0.25,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.22052704576976423,0.22052704576976423,0.0,81,0.22191400832177532,0.22191400832177532,0.0
