mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
4.7822195291519165,0.030527472496032715,0.08019328117370605,0.008033990859985352,0.8,1.0,200,5,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.33251894396024023,0.39514194258843943,0.36383044327433983,0.0313114993140996,35,0.9987169217216939,0.9948312167095543,0.9967740692156242,0.001942852506069792
1.8882557153701782,0.0014973878860473633,0.04733633995056152,0.0071735382080078125,1.0,5.0,100,1,3,0.05,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.31701604694763796,0.38365156142342366,0.35033380418553084,0.03331775723789285,39,0.6211363827974069,0.5461057376020125,0.5836210601997097,0.03751532259769719
2.2058082818984985,0.015035271644592285,0.04352211952209473,0.0038576126098632812,0.8,1.0,100,5,4,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.3356999961548241,0.39649616912078445,0.3660980826378043,0.030398086482980174,32,0.8832889571551114,0.8175179139807591,0.8504034355679353,0.032885521587176114
5.126575469970703,0.36539268493652344,0.06821680068969727,0.008362054824829102,0.8,5.0,200,1,4,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.3336585694422046,0.40999700492509616,0.3718277871836504,0.03816921774144577,22,0.7870848963408393,0.7403302802496325,0.763707588295236,0.023377308045603395
6.438823342323303,0.00437009334564209,0.05462765693664551,0.00031113624572753906,0.8,1.0,300,1,4,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3428704819281257,0.40760406600457505,0.37523727396635037,0.03236679203822468,14,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0
8.869604587554932,0.18996882438659668,0.054555296897888184,0.004081368446350098,1.0,5.0,300,1,5,0.03,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.3445957114418551,0.42316627766911524,0.3838809945554852,0.03928528311363008,1,0.9678784955046241,0.9277788232280977,0.947828659366361,0.020049836138263222
7.1740336418151855,0.6852538585662842,0.04584383964538574,0.0012083053588867188,0.8,5.0,200,1,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3326392780196671,0.4080380356749479,0.3703386568473075,0.037699378827640406,26,0.9999843152017064,0.9998888817769811,0.9999365984893438,4.77167123626443e-05
4.675193548202515,0.07406330108642578,0.06656408309936523,0.006317615509033203,0.8,5.0,300,1,3,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.344192691421996,0.41013132148388004,0.377162006452938,0.032969315030942026,9,0.9772861522548244,0.9519679892017636,0.964627070728294,0.012659081526530391
3.5721298456192017,0.20027291774749756,0.06376922130584717,0.0016885995864868164,1.0,5.0,100,1,5,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.34430767093577397,0.4215690126031746,0.3829383417694743,0.03863067083370031,2,0.9820022321245572,0.949565033172907,0.9657836326487321,0.016218599475825102
3.2318567037582397,0.1259557008743286,0.06394326686859131,0.002306818962097168,0.8,1.0,200,1,3,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.34527953582450155,0.4080098002888789,0.3766446680566902,0.031365132232188675,10,0.9500171608347721,0.9175544852153353,0.9337858230250538,0.01623133780971836
