mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
5.382353901863098,0.19708526134490967,0.08444356918334961,0.0027832984924316406,0.8,1.0,200,5,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.5256635082949578,0.5121568893000648,0.5189101987975113,0.0067533094974465135,15,0.9947430398033239,0.9910462195773354,0.9928946296903296,0.0018484101129942476
1.8939718008041382,0.10235846042633057,0.037918925285339355,0.001743912696838379,1.0,5.0,100,1,3,0.05,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.4685894398784802,0.44796236485773544,0.4582759023681078,0.010313537510372367,39,0.5914034871994002,0.6198303318788267,0.6056169095391135,0.014213422339713289
2.0195107460021973,0.06794619560241699,0.05885791778564453,0.004149198532104492,0.8,1.0,100,5,4,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.5124881977072039,0.5004157384386306,0.5064519680729173,0.006036229634286627,28,0.8258894348397898,0.8377779077303352,0.8318336712850625,0.005944236445272699
5.428292274475098,0.03485298156738281,0.06565248966217041,0.009878277778625488,0.8,5.0,200,1,4,0.03,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",0.5080411621589226,0.4900618670989234,0.499051514628923,0.00898964752999959,31,0.7658058167352455,0.771164089882249,0.7684849533087472,0.0026791365735017725
6.593526005744934,0.3378196954727173,0.07080996036529541,0.014100193977355957,0.8,1.0,300,1,4,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.5264510644080085,0.5200532621849263,0.5232521632964674,0.003198901111541086,6,0.9999866633102952,0.9998341310837394,0.9999103971970174,7.626611327787858e-05
8.66894543170929,0.27367889881134033,0.05642116069793701,0.00408780574798584,1.0,5.0,300,1,5,0.03,1.0,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",0.5191536682122981,0.5042031458794722,0.5116784070458852,0.00747526116641295,24,0.9301987006328012,0.9265468345521556,0.9283727675924784,0.0018259330403228025
7.212413907051086,0.3412529230117798,0.04748642444610596,0.004981398582458496,0.8,5.0,200,1,5,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.5247019054349404,0.5085433340618809,0.5166226197484107,0.008079285686529769,18,0.9999602459477948,0.9993853833842963,0.9996728146660455,0.0002874312817492397
4.655983209609985,0.05196833610534668,0.061194539070129395,0.0009132623672485352,0.8,5.0,300,1,3,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 5.0, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.5290840168190609,0.5012741387043192,0.51517907776169,0.013904939057370835,22,0.943660739644578,0.9399409184425291,0.9418008290435536,0.001859910601024417
4.190993428230286,0.06416022777557373,0.059111714363098145,0.0015331506729125977,1.0,5.0,100,1,5,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 5.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.5201100775208891,0.5149192887187081,0.5175146831197985,0.0025953944010905228,16,0.9521385778651977,0.9471267790591138,0.9496326784621558,0.002505899403041967
3.4475769996643066,0.040030717849731445,0.06668722629547119,0.0009385347366333008,0.8,1.0,200,1,3,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.5214850861390256,0.4922563844948173,0.5068707353169214,0.014614350822104133,27,0.899359905702516,0.9092544744245094,0.9043071900635127,0.004947284360996673
