feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
1807,ecfp4_bit_1807,0.003975215833634138,,False,0.003975215907660227,32,0.019375479199663946,0.0006665860063020518,average_precision,test,10,1
229,ecfp4_bit_229,0.002917043399065733,,False,0.002917043453386636,56,0.016530872681852014,0.0006929444826144466,average_precision,test,10,2
392,ecfp4_bit_392,0.009457672014832497,,False,0.00945767219095236,9,0.011376750408240358,0.0008453764638715846,average_precision,test,10,3
875,ecfp4_bit_875,0.0044127400033175945,,False,0.004412740085491217,27,0.005166096500558018,0.0008260444448473629,average_precision,test,10,4
1325,ecfp4_bit_1325,0.0018018513219431043,,False,0.0018018513554970072,188,0.003915865924478514,0.0009542324124242042,average_precision,test,10,5
80,ecfp4_bit_80,0.0009742745896801353,,False,0.0009742746078229835,373,0.003657918927677253,0.0004039346236255826,average_precision,test,10,6
456,ecfp4_bit_456,0.003218158846721053,,False,0.0032181589066492995,44,0.0034455553662898057,0.00013829258155069306,average_precision,test,10,7
1328,ecfp4_bit_1328,0.005625410936772823,,False,0.005625411041528688,16,0.0030112302457986533,0.00028284090856918486,average_precision,test,10,8
350,ecfp4_bit_350,0.018533188849687576,,False,0.018533189194810847,2,0.0030016372506203384,0.0018934150063186484,average_precision,test,10,9
1582,ecfp4_bit_1582,0.0022473777644336224,,False,0.002247377806284076,108,0.0026326797084598756,0.0004169889732053899,average_precision,test,10,10
443,ecfp4_bit_443,0.00391028169542551,,False,0.003910281768242402,34,0.0025902311217828695,0.0006036483007556019,average_precision,test,10,11
650,ecfp4_bit_650,0.002074722433462739,,False,0.002074722472098022,130,0.002249843145001705,0.001100029852260068,average_precision,test,10,12
1801,ecfp4_bit_1801,0.0019634051714092493,,False,0.0019634052079715927,149,0.0020273925332149655,0.00037405597424836865,average_precision,test,10,13
486,ecfp4_bit_486,0.012995433993637562,,False,0.012995434235637291,4,0.0020073560370062584,0.0009915109201669946,average_precision,test,10,14
1991,ecfp4_bit_1991,0.0020705845672637224,,False,0.00207058460582195,131,0.001979213857328098,0.000289911235019787,average_precision,test,10,15
1745,ecfp4_bit_1745,0.0016650342149659991,,False,0.001665034245972107,219,0.00191715789982201,0.0009807288734552727,average_precision,test,10,16
305,ecfp4_bit_305,0.0020005665719509125,,False,0.002000566609205272,145,0.0018346914367586551,0.0002901189280072069,average_precision,test,10,17
216,ecfp4_bit_216,0.002731484128162265,,False,0.002731484179027701,61,0.0017833290984095944,0.0003774409723082003,average_precision,test,10,18
1440,ecfp4_bit_1440,0.0022763186134397984,,False,0.002276318655829186,104,0.0015448010697557773,0.00024149461280329444,average_precision,test,10,19
998,ecfp4_bit_998,0.00318576255813241,,False,0.0031857626174573756,45,0.0015369805348199954,0.0007211832720992106,average_precision,test,10,20
191,ecfp4_bit_191,0.008395878598093987,,False,0.008395878754441234,10,0.0014829091753090675,0.00045692873232169184,average_precision,test,10,21
491,ecfp4_bit_491,0.002101479098200798,,False,0.002101479137334341,126,0.0014698877248976144,0.00036887109749692205,average_precision,test,10,22
1391,ecfp4_bit_1391,0.002377350116148591,,False,0.0023773501604193777,92,0.0014417288974750268,0.00039428784436712033,average_precision,test,10,23
1602,ecfp4_bit_1602,0.0019239002140238881,,False,0.001923900249850574,160,0.0012777930341759114,0.00039165443286975194,average_precision,test,10,24
202,ecfp4_bit_202,0.0023095577489584684,,False,0.002309557791966832,99,0.001215812570870499,0.0004849560222340248,average_precision,test,10,25
1001,ecfp4_bit_1001,0.0015300274826586246,,False,0.00153002751115065,260,0.001121285748902498,0.000190809653357581,average_precision,test,10,26
1,ecfp4_bit_1,0.0013275749515742064,,False,0.0013275749762961802,311,0.0010450660265304682,0.0005342593757510688,average_precision,test,10,27
313,ecfp4_bit_313,0.005638446658849716,,False,0.005638446763848331,15,0.0010088312900981833,8.047087024504982e-05,average_precision,test,10,28
1990,ecfp4_bit_1990,0.0025791844818741083,,False,0.002579184529903435,72,0.0009991840784946775,0.0001773635094121994,average_precision,test,10,29
1536,ecfp4_bit_1536,0.0017589423805475235,,False,0.0017589424133023803,195,0.0008978991230864819,0.00031069984780916836,average_precision,test,10,30
440,ecfp4_bit_440,0.002218622947111726,,False,0.0022186229884267102,112,0.000876137213999624,0.0003887347592989406,average_precision,test,10,31
675,ecfp4_bit_675,0.0026794096920639277,,False,0.0026794097419596385,65,0.0007914605644745402,0.0009531369577546972,average_precision,test,10,32
623,ecfp4_bit_623,0.0020848752465099096,,False,0.002084875285334257,129,0.000782623362233939,0.00015168643246737815,average_precision,test,10,33
612,ecfp4_bit_612,0.003686195006594062,,False,0.0036861950752380326,35,0.0007583002141615322,0.0003118546651991367,average_precision,test,10,34
881,ecfp4_bit_881,0.001484337029978633,,False,0.0014843370576198152,273,0.0007544755857812682,0.0007459553207856994,average_precision,test,10,35
250,ecfp4_bit_250,0.0014441413804888725,,False,0.001444141407381535,283,0.0007317358380305033,0.00020591414549172955,average_precision,test,10,36
564,ecfp4_bit_564,0.00176856794860214,,False,0.001768567981536243,194,0.0007186753944846732,0.0007693749308977748,average_precision,test,10,37
1152,ecfp4_bit_1152,0.0012166518718004227,,False,0.0012166518944567975,333,0.0006751945508783775,0.0003603936396369344,average_precision,test,10,38
1722,ecfp4_bit_1722,0.0008437875658273697,,False,0.0008437875815403011,389,0.0006658244666560744,0.00034500140287511765,average_precision,test,10,39
