mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.528766393661499,0.0,0.004435539245605469,0.0,0.005,,0.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.8891137153708208,0.8891137153708208,0.0,60,0.8965638556821958,0.8965638556821958,0.0
0.6297297477722168,0.0,0.004750728607177734,0.0,0.005,,0.25,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.8474940624252331,0.8474940624252331,0.0,70,0.8360664907181263,0.8360664907181263,0.0
0.5613796710968018,0.0,0.0036902427673339844,0.0,0.005,,0.5,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.8359506065018981,0.8359506065018981,0.0,76,0.8243237357595916,0.8243237357595916,0.0
0.27426910400390625,0.0,0.005171060562133789,0.0,0.005,,0.75,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.8278835343245339,0.8278835343245339,0.0,78,0.8062522147262455,0.8062522147262455,0.0
0.03456234931945801,0.0,0.0052487850189208984,0.0,0.005,,1.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,79,0.7061293031066331,0.7061293031066331,0.0
0.4834609031677246,0.0,0.004538297653198242,0.0,0.005,balanced,0.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.8930859599465015,0.8930859599465015,0.0,54,0.9067940616418788,0.9067940616418788,0.0
0.3323538303375244,0.0,0.0035791397094726562,0.0,0.005,balanced,0.25,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.8564025239176025,0.8564025239176025,0.0,68,0.8467007103648022,0.8467007103648022,0.0
0.44400835037231445,0.0,0.004790544509887695,0.0,0.005,balanced,0.5,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.836236799589513,0.836236799589513,0.0,75,0.8250116940652377,0.8250116940652377,0.0
0.3730127811431885,0.0,0.0035429000854492188,0.0,0.005,balanced,0.75,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.8419889651066986,0.8419889651066986,0.0,71,0.8291849194064171,0.8291849194064171,0.0
0.02847146987915039,0.0,0.004018545150756836,0.0,0.005,balanced,1.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,79,0.7061293031066331,0.7061293031066331,0.0
0.7263104915618896,0.0,0.004324913024902344,0.0,0.01,,0.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.8939555512859185,0.8939555512859185,0.0,53,0.908061607258087,0.908061607258087,0.0
0.8986258506774902,0.0,0.004311800003051758,0.0,0.01,,0.25,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.8726109900977919,0.8726109900977919,0.0,66,0.8701284395533206,0.8701284395533206,0.0
0.39988183975219727,0.0,0.0034470558166503906,0.0,0.01,,0.5,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.8486923409763594,0.8486923409763594,0.0,69,0.8365572608702285,0.8365572608702285,0.0
0.6579680442810059,0.0,0.003571033477783203,0.0,0.01,,0.75,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.8348560457278869,0.8348560457278869,0.0,77,0.8239700269077608,0.8239700269077608,0.0
0.7150943279266357,0.0,0.0034699440002441406,0.0,0.01,,1.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.8374141075338708,0.8374141075338708,0.0,74,0.8256609322440845,0.8256609322440845,0.0
0.7573654651641846,0.0,0.004280567169189453,0.0,0.01,balanced,0.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.897757123906324,0.897757123906324,0.0,49,0.9167881140766966,0.9167881140766966,0.0
0.7379980087280273,0.0,0.003435850143432617,0.0,0.01,balanced,0.25,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.879778368187484,0.879778368187484,0.0,65,0.8833829080113075,0.8833829080113075,0.0
0.7183427810668945,0.0,0.0034427642822265625,0.0,0.01,balanced,0.5,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.8588976196222023,0.8588976196222023,0.0,67,0.8487292495875713,0.8487292495875713,0.0
0.3743572235107422,0.0,0.004017829895019531,0.0,0.01,balanced,0.75,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.8397502353415064,0.8397502353415064,0.0,72,0.8281668982609258,0.8281668982609258,0.0
0.6369824409484863,0.0,0.004301786422729492,0.0,0.01,balanced,1.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.8379166895802722,0.8379166895802722,0.0,73,0.8264996444128426,0.8264996444128426,0.0
1.9380147457122803,0.0,0.0035886764526367188,0.0,0.05,,0.0,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9019880600763018,0.9019880600763018,0.0,45,0.9267272709940267,0.9267272709940267,0.0
1.5547595024108887,0.0,0.0036118030548095703,0.0,0.05,,0.25,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.8949604022909716,0.8949604022909716,0.0,51,0.9131682153401385,0.9131682153401385,0.0
1.4319815635681152,0.0,0.0035080909729003906,0.0,0.05,,0.5,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.8898026447890947,0.8898026447890947,0.0,59,0.9017823528649136,0.9017823528649136,0.0
2.2687630653381348,0.0,0.003412961959838867,0.0,0.05,,0.75,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.8860224296793766,0.8860224296793766,0.0,62,0.8944091128166194,0.8944091128166194,0.0
1.7902324199676514,0.0,0.0036325454711914062,0.0,0.05,,1.0,"{'model__C': 0.05, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.8806677745423983,0.8806677745423983,0.0,64,0.8869749540355544,0.8869749540355544,0.0
1.4083435535430908,0.0,0.003554821014404297,0.0,0.05,balanced,0.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.9054675758518888,0.9054675758518888,0.0,27,0.9342962012594183,0.9342962012594183,0.0
2.2891907691955566,0.0,0.003731966018676758,0.0,0.05,balanced,0.25,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.8990887274228623,0.8990887274228623,0.0,48,0.9228695687570347,0.9228695687570347,0.0
1.710554599761963,0.0,0.0036356449127197266,0.0,0.05,balanced,0.5,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.892668361707073,0.892668361707073,0.0,55,0.9119297657651727,0.9119297657651727,0.0
2.4728786945343018,0.0,0.003327608108520508,0.0,0.05,balanced,0.75,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.888622735096197,0.888622735096197,0.0,61,0.9022182114835313,0.9022182114835313,0.0
1.3699557781219482,0.0,0.003475189208984375,0.0,0.05,balanced,1.0,"{'model__C': 0.05, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.8853485960551406,0.8853485960551406,0.0,63,0.896730594571536,0.896730594571536,0.0
2.0178089141845703,0.0,0.003492593765258789,0.0,0.1,,0.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.9043742331870999,0.9043742331870999,0.0,41,0.9323381674398166,0.9323381674398166,0.0
