feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
85,maccs_bit_85,0.0765873433437536,1.0,True,0.0765873433437536,3,0.025004072543996843,0.00871482332692624,average_precision,test,10,1
135,maccs_bit_135,0.10079946154459257,0.0,True,0.10079946154459257,2,0.01623884491349182,0.016010949270825383,average_precision,test,10,2
100,maccs_bit_100,0.12648952853925205,1.0,True,0.12648952853925205,1,0.012613694939526781,0.007779938166084645,average_precision,test,10,3
138,maccs_bit_138,0.014458491943179433,2.0,True,0.014458491943179433,22,0.00904759961405464,0.0038079372496936013,average_precision,test,10,4
120,maccs_bit_120,0.022273908020135257,6.0,True,0.022273908020135257,14,0.006630422189368018,0.002120458408559017,average_precision,test,10,5
149,maccs_bit_149,0.014556281584032407,5.0,True,0.014556281584032407,21,0.006545609286291737,0.004482929959813786,average_precision,test,10,6
125,maccs_bit_125,0.06051701519421264,2.0,True,0.06051701519421264,5,0.00598080216242815,0.0069118765626092,average_precision,test,10,7
123,maccs_bit_123,0.021357867818572518,2.0,True,0.021357867818572518,17,0.005898878714337657,0.0026319404597989547,average_precision,test,10,8
90,maccs_bit_90,0.0697602542328207,3.0,True,0.0697602542328207,4,0.005722955923679068,0.006047495928072855,average_precision,test,10,9
145,maccs_bit_145,0.030635383809449062,3.0,True,0.030635383809449062,9,0.005327824082310456,0.0018169436761605135,average_precision,test,10,10
99,maccs_bit_99,0.03515464891541968,3.0,True,0.03515464891541968,7,0.004747861790042102,0.004979525416106822,average_precision,test,10,11
101,maccs_bit_101,0.0322534235599635,2.0,True,0.0322534235599635,8,0.0038840427556425085,0.010956145859868966,average_precision,test,10,12
108,maccs_bit_108,0.009224196040573188,4.0,True,0.009224196040573188,29,0.003296649979617977,0.0036725619898103127,average_precision,test,10,13
157,maccs_bit_157,0.002094399962320883,4.0,True,0.002094399962320883,40,0.003016349007353053,0.002835168371275803,average_precision,test,10,14
95,maccs_bit_95,0.029832183667350392,5.0,True,0.029832183667350392,10,0.0029984275950367734,0.0016599193611610901,average_precision,test,10,15
62,maccs_bit_62,0.02514713258793197,5.0,True,0.02514713258793197,11,0.002737984262202703,0.00429556267471508,average_precision,test,10,16
107,maccs_bit_107,0.01380936284747279,5.0,True,0.01380936284747279,23,0.0026950267831243936,0.0017818594985620796,average_precision,test,10,17
79,maccs_bit_79,0.016285481483309237,3.0,True,0.016285481483309237,19,0.002546151252741985,0.002778094857076645,average_precision,test,10,18
155,maccs_bit_155,0.024382860748897686,3.0,True,0.024382860748897686,13,0.002409374920728763,0.007804499010972344,average_precision,test,10,19
113,maccs_bit_113,0.009223203243876814,6.0,True,0.009223203243876814,30,0.002129780843389778,0.0006462355231406416,average_precision,test,10,20
72,maccs_bit_72,0.021732120564303625,5.0,True,0.021732120564303625,15,0.0015749060979451945,0.0011739638121845773,average_precision,test,10,21
159,maccs_bit_159,0.02151951333067911,4.0,True,0.02151951333067911,16,0.0009641345395811907,0.0025973203716683465,average_precision,test,10,22
94,maccs_bit_94,0.0012483894684130572,6.0,True,0.0012483894684130572,43,0.0005008557762750943,0.00034752731256343535,average_precision,test,10,23
86,maccs_bit_86,0.002035873898172141,5.0,True,0.002035873898172141,41,0.00028653503324926335,0.0011380196240408033,average_precision,test,10,24
136,maccs_bit_136,0.007618110156576313,6.0,True,0.007618110156576313,32,6.8142250693487e-05,0.000658668649771713,average_precision,test,10,25
111,maccs_bit_111,0.0013053268668304857,6.0,True,0.0013053268668304857,42,2.4711506924679494e-05,0.0004418598953414829,average_precision,test,10,26
0,maccs_bit_0,0.0,,False,0.0,44,0.0,0.0,average_precision,test,10,27
1,maccs_bit_1,0.0,,False,0.0,45,0.0,0.0,average_precision,test,10,28
2,maccs_bit_2,0.0,,False,0.0,46,0.0,0.0,average_precision,test,10,29
3,maccs_bit_3,0.0,,False,0.0,47,0.0,0.0,average_precision,test,10,30
4,maccs_bit_4,0.0,,False,0.0,48,0.0,0.0,average_precision,test,10,31
5,maccs_bit_5,0.0,,False,0.0,49,0.0,0.0,average_precision,test,10,32
6,maccs_bit_6,0.0,,False,0.0,50,0.0,0.0,average_precision,test,10,33
7,maccs_bit_7,0.0,,False,0.0,51,0.0,0.0,average_precision,test,10,34
8,maccs_bit_8,0.0,,False,0.0,52,0.0,0.0,average_precision,test,10,35
9,maccs_bit_9,0.0,,False,0.0,53,0.0,0.0,average_precision,test,10,36
10,maccs_bit_10,0.0,,False,0.0,54,0.0,0.0,average_precision,test,10,37
11,maccs_bit_11,0.0,,False,0.0,55,0.0,0.0,average_precision,test,10,38
12,maccs_bit_12,0.0,,False,0.0,56,0.0,0.0,average_precision,test,10,39
13,maccs_bit_13,0.0,,False,0.0,57,0.0,0.0,average_precision,test,10,40
14,maccs_bit_14,0.0,,False,0.0,58,0.0,0.0,average_precision,test,10,41
15,maccs_bit_15,0.0,,False,0.0,59,0.0,0.0,average_precision,test,10,42
16,maccs_bit_16,0.0,,False,0.0,60,0.0,0.0,average_precision,test,10,43
17,maccs_bit_17,0.0,,False,0.0,61,0.0,0.0,average_precision,test,10,44
18,maccs_bit_18,0.0,,False,0.0,62,0.0,0.0,average_precision,test,10,45
19,maccs_bit_19,0.0,,False,0.0,63,0.0,0.0,average_precision,test,10,46
20,maccs_bit_20,0.0,,False,0.0,64,0.0,0.0,average_precision,test,10,47
