mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.03871631622314453,0.0,0.007720232009887695,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.9453552118727935,0.9453552118727935,0.0,7,0.9954662519232919,0.9954662519232919,0.0
0.08280110359191895,0.0,0.0201418399810791,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.9681770078325985,0.9681770078325985,0.0,1,0.984762728938652,0.984762728938652,0.0
0.03509187698364258,0.0,0.006504535675048828,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.9456126257842804,0.9456126257842804,0.0,6,0.9955524176182129,0.9955524176182129,0.0
0.06604671478271484,0.0,0.017059326171875,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.9637241128178693,0.9637241128178693,0.0,2,0.9895602668630537,0.9895602668630537,0.0
0.038027286529541016,0.0,0.008738517761230469,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.94632425135251,0.94632425135251,0.0,5,0.9965933286748173,0.9965933286748173,0.0
0.062165260314941406,0.0,0.015585899353027344,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.9614868095507068,0.9614868095507068,0.0,3,0.9938666611457667,0.9938666611457667,0.0
0.038281917572021484,0.0,0.007897138595581055,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.9268475993452432,0.9268475993452432,0.0,9,0.9994264563397653,0.9994264563397653,0.0
0.04640817642211914,0.0,0.01107931137084961,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.9542289222568592,0.9542289222568592,0.0,4,0.9998447488950765,0.9998447488950765,0.0
0.038109540939331055,0.0,0.007434368133544922,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.9177144807271073,0.9177144807271073,0.0,12,0.999864238158283,0.999864238158283,0.0
0.0427699089050293,0.0,0.009322404861450195,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.9346390569363956,0.9346390569363956,0.0,8,0.9999999999999998,0.9999999999999998,0.0
