mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.7704308032989502,0.0,0.5444481372833252,0.0,0.0001,,"{'C': 0.0001, 'class_weight': None}",0.8790718396100579,0.8790718396100579,0.0,29,0.9204648316743489,0.9204648316743489,0.0
1.1446640491485596,0.0,1.1688508987426758,0.0,0.0001,balanced,"{'C': 0.0001, 'class_weight': 'balanced'}",0.8716660014998014,0.8716660014998014,0.0,34,0.8690325051902863,0.8690325051902863,0.0
0.8213958740234375,0.0,0.5403258800506592,0.0,0.0005,,"{'C': 0.0005, 'class_weight': None}",0.8786869953968124,0.8786869953968124,0.0,31,0.9203624869461471,0.9203624869461471,0.0
1.1464149951934814,0.0,1.0963969230651855,0.0,0.0005,balanced,"{'C': 0.0005, 'class_weight': 'balanced'}",0.8716668717824834,0.8716668717824834,0.0,33,0.8690325051902863,0.8690325051902863,0.0
0.7799420356750488,0.0,0.5955860614776611,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.878671712600249,0.878671712600249,0.0,32,0.9201721999862299,0.9201721999862299,0.0
1.0982537269592285,0.0,0.8175432682037354,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.8819947422459441,0.8819947422459441,0.0,27,0.8828329735991491,0.8828329735991491,0.0
0.8507530689239502,0.0,0.7033400535583496,0.0,0.002,,"{'C': 0.002, 'class_weight': None}",0.8787420065769993,0.8787420065769993,0.0,30,0.9202956068406045,0.9202956068406045,0.0
1.0187251567840576,0.0,0.7668848037719727,0.0,0.002,balanced,"{'C': 0.002, 'class_weight': 'balanced'}",0.8957095591872036,0.8957095591872036,0.0,26,0.90355964468625,0.90355964468625,0.0
0.8076701164245605,0.0,0.5188548564910889,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.8816319158711147,0.8816319158711147,0.0,28,0.9241351124200023,0.9241351124200023,0.0
0.9880669116973877,0.0,0.8007152080535889,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.9148507528841472,0.9148507528841472,0.0,18,0.9353701464564577,0.9353701464564577,0.0
0.6414389610290527,0.0,0.48955607414245605,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.8962584890852502,0.8962584890852502,0.0,25,0.9377852821851336,0.9377852821851336,0.0
0.7642679214477539,0.0,0.6175470352172852,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.9196985324764269,0.9196985324764269,0.0,12,0.9527059305749146,0.9527059305749146,0.0
0.5860190391540527,0.0,0.488084077835083,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.9193896074456382,0.9193896074456382,0.0,13,0.9701214364627151,0.9701214364627151,0.0
0.6935470104217529,0.0,0.5073611736297607,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.9305473044616668,0.9305473044616668,0.0,2,0.9779548477872079,0.9779548477872079,0.0
0.5784070491790771,0.0,0.4244699478149414,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.9235617454668383,0.9235617454668383,0.0,7,0.9794000596493395,0.9794000596493395,0.0
0.6120331287384033,0.0,0.5191648006439209,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.9329517171760465,0.9329517171760465,0.0,1,0.9861129684984044,0.9861129684984044,0.0
0.5536258220672607,0.0,0.4012002944946289,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.9284084312098277,0.9284084312098277,0.0,4,0.9893223401841483,0.9893223401841483,0.0
0.5853979587554932,0.0,0.4122340679168701,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.9284767037888231,0.9284767037888231,0.0,3,0.9944614964979487,0.9944614964979487,0.0
0.6682891845703125,0.0,0.4471468925476074,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.9271718817276409,0.9271718817276409,0.0,5,0.9938280066430412,0.9938280066430412,0.0
0.6763179302215576,0.0,0.5169332027435303,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.921183805876533,0.921183805876533,0.0,11,0.996926519512729,0.996926519512729,0.0
0.771467924118042,0.0,0.4402780532836914,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.9245478669304563,0.9245478669304563,0.0,6,0.9967557189413944,0.9967557189413944,0.0
0.7376499176025391,0.0,0.4888608455657959,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.9212452563110002,0.9212452563110002,0.0,10,0.9977052932259968,0.9977052932259968,0.0
