mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
1.0421600341796875,0.0,0.7446951866149902,0.0,0.0001,,"{'C': 0.0001, 'class_weight': None}",0.8448795242413111,0.8448795242413111,0.0,18,0.9000027296291542,0.9000027296291542,0.0
1.21571683883667,0.0,1.1633152961730957,0.0,0.0001,balanced,"{'C': 0.0001, 'class_weight': 'balanced'}",0.8047889411406742,0.8047889411406742,0.0,33,0.8242936994510859,0.8242936994510859,0.0
0.9981110095977783,0.0,0.7341740131378174,0.0,0.0005,,"{'C': 0.0005, 'class_weight': None}",0.8443474326876796,0.8443474326876796,0.0,21,0.8995997664764578,0.8995997664764578,0.0
1.233901023864746,0.0,1.0102529525756836,0.0,0.0005,balanced,"{'C': 0.0005, 'class_weight': 'balanced'}",0.8047889411406742,0.8047889411406742,0.0,33,0.8242948212343515,0.8242948212343515,0.0
1.0264782905578613,0.0,0.764542818069458,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.8445371941402533,0.8445371941402533,0.0,19,0.8996775958725329,0.8996775958725329,0.0
1.2442841529846191,0.0,0.9525561332702637,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.8075181128397713,0.8075181128397713,0.0,32,0.8304611407975644,0.8304611407975644,0.0
1.0801820755004883,0.0,0.7653412818908691,0.0,0.002,,"{'C': 0.002, 'class_weight': None}",0.8444927569321122,0.8444927569321122,0.0,20,0.8997741292663453,0.8997741292663453,0.0
1.018721103668213,0.0,0.9791090488433838,0.0,0.002,balanced,"{'C': 0.002, 'class_weight': 'balanced'}",0.8242710370512263,0.8242710370512263,0.0,31,0.854480211074871,0.854480211074871,0.0
1.0499041080474854,0.0,0.8374578952789307,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.8454142550306374,0.8454142550306374,0.0,16,0.9037730025398819,0.9037730025398819,0.0
1.0788722038269043,0.0,0.9048779010772705,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.8509574987545949,0.8509574987545949,0.0,12,0.8972417004433733,0.8972417004433733,0.0
0.8774518966674805,0.0,0.7730669975280762,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.8468592384049928,0.8468592384049928,0.0,15,0.9170464743014374,0.9170464743014374,0.0
1.040074110031128,0.0,0.8919548988342285,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.8619715871500742,0.8619715871500742,0.0,11,0.9210619033304429,0.9210619033304429,0.0
0.84865403175354,0.0,0.6736350059509277,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.8625452258251028,0.8625452258251028,0.0,9,0.958007899475984,0.958007899475984,0.0
0.831334114074707,0.0,0.6705408096313477,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.8715060222389672,0.8715060222389672,0.0,6,0.9660608716994477,0.9660608716994477,0.0
0.761350154876709,0.0,0.6225481033325195,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.8735052204448699,0.8735052204448699,0.0,4,0.9679659457561508,0.9679659457561508,0.0
0.9623003005981445,0.0,0.6644957065582275,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.88019595557984,0.88019595557984,0.0,2,0.9776181778127744,0.9776181778127744,0.0
0.8915541172027588,0.0,0.5505280494689941,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.8721414080080212,0.8721414080080212,0.0,5,0.9811525410024091,0.9811525410024091,0.0
0.971398115158081,0.0,0.6993610858917236,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.8825456005645301,0.8825456005645301,0.0,1,0.9880368029408645,0.9880368029408645,0.0
0.8600399494171143,0.0,0.599480152130127,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.8673432291873082,0.8673432291873082,0.0,7,0.9882636678989811,0.9882636678989811,0.0
0.8439559936523438,0.0,0.5929200649261475,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.8776613239470366,0.8776613239470366,0.0,3,0.9937122679344236,0.9937122679344236,0.0
0.7056052684783936,0.0,0.38831186294555664,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.8624675133005134,0.8624675133005134,0.0,10,0.9921427279052637,0.9921427279052637,0.0
0.6763389110565186,0.0,0.4150242805480957,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.8632140024647643,0.8632140024647643,0.0,8,0.9947736084547114,0.9947736084547114,0.0
0.7891719341278076,0.0,0.3733408451080322,0.0,2.0,,"{'C': 2.0, 'class_weight': None}",0.8504532925898645,0.8504532925898645,0.0,13,0.9953521497504193,0.9953521497504193,0.0
0.6880509853363037,0.0,0.35764026641845703,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.850436411217581,0.850436411217581,0.0,14,0.9952876831115114,0.9952876831115114,0.0
0.7703478336334229,0.0,0.3281221389770508,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.8453924535533306,0.8453924535533306,0.0,17,0.9943866319241124,0.9943866319241124,0.0
0.7970869541168213,0.0,0.3788161277770996,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.8440921712402745,0.8440921712402745,0.0,22,0.9951476684384586,0.9951476684384586,0.0
0.7192771434783936,0.0,0.34809088706970215,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.8398008976705025,0.8398008976705025,0.0,25,0.9942196131359644,0.9942196131359644,0.0
0.7429289817810059,0.0,0.39472389221191406,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.8437694048266311,0.8437694048266311,0.0,23,0.9968767816706072,0.9968767816706072,0.0
0.6835730075836182,0.0,0.3070089817047119,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.8374897829361023,0.8374897829361023,0.0,26,0.9954933729089986,0.9954933729089986,0.0
0.6926252841949463,0.0,0.35709285736083984,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.8405581171630065,0.8405581171630065,0.0,24,0.9966569141123958,0.9966569141123958,0.0
0.5775830745697021,0.0,0.16958999633789062,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.8344972881970812,0.8344972881970812,0.0,30,0.995985085041775,0.995985085041775,0.0
0.46213197708129883,0.0,0.17239809036254883,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.8372995972549215,0.8372995972549215,0.0,28,0.9977419092001021,0.9977419092001021,0.0
0.49875307083129883,0.0,0.16772770881652832,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.834556457529151,0.834556457529151,0.0,29,0.9963037669930296,0.9963037669930296,0.0
0.40430593490600586,0.0,0.1698460578918457,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.8373028947390287,0.8373028947390287,0.0,27,0.9977802622935207,0.9977802622935207,0.0
