mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
1.8300491571426392,0.011841893196105957,0.6807678937911987,0.11135900020599365,0.001,,"{'C': 0.001, 'class_weight': None}",0.1624918529363411,0.20778748777215236,0.18513967035424672,0.022647817417905627,2,0.2896025954818958,0.2857900680459072,0.2876963317639015,0.001906263717994322
14.721065282821655,1.1891703605651855,6.092532634735107,1.0818531513214111,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.13841278590619024,0.14389003491731786,0.14115141041175405,0.002738624505563808,12,0.15426772602221533,0.17865846955571585,0.1664630977889656,0.012195371766750257
2.076955795288086,0.10901904106140137,0.5887571573257446,0.08160054683685303,0.005,,"{'C': 0.005, 'class_weight': None}",0.1724757511216473,0.2107479589840398,0.19161185505284356,0.019136103931196247,1,0.2898902518895608,0.25782579932259103,0.2738580256060759,0.016032226283484885
12.557621121406555,0.06683790683746338,5.5159231424331665,0.7142471075057983,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.161207456028342,0.14562755971831276,0.15341750787332736,0.007789948155014617,5,0.183377923397407,0.18638556147251645,0.18488174243496172,0.0015038190375547267
2.365766763687134,0.043642520904541016,0.6807866096496582,0.008786201477050781,0.01,,"{'C': 0.01, 'class_weight': None}",0.17188301848821924,0.17988554769153736,0.1758842830898783,0.00400126460165906,3,0.2976840587162272,0.2650097482684667,0.2813469034923469,0.016337155223880268
9.044060468673706,2.6891322135925293,4.626347064971924,1.7815775871276855,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.16228774245648178,0.14375511808604835,0.15302143027126508,0.009266312185216716,6,0.18765383978164943,0.1864040723088455,0.18702895604524747,0.0006248837364019599
2.5930697917938232,0.20023131370544434,0.695604681968689,0.0943378210067749,0.05,,"{'C': 0.05, 'class_weight': None}",0.16565020889343293,0.12518631455838752,0.14541826172591021,0.020231947167522704,10,0.30376821179825203,0.2298733429234953,0.2668207773608737,0.03694743443737837
9.764436841011047,1.6716388463974,2.576322913169861,0.03296196460723877,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.1623384520776242,0.14013293824304013,0.15123569516033217,0.01110275691729204,7,0.19433441128858425,0.18511202708523408,0.18972321918690915,0.004611192101675085
2.4272451400756836,0.75638747215271,0.774338960647583,0.049329519271850586,0.1,,"{'C': 0.1, 'class_weight': None}",0.17429542338214749,0.14707892501561065,0.16068717419887907,0.013608249183268417,4,0.3008863873103325,0.23259226752922685,0.2667393274197797,0.03414705989055283
8.089118599891663,2.556106686592102,3.211669683456421,0.9316866397857666,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.15989494934521659,0.14024605587082004,0.1500705026080183,0.009824446737198275,8,0.19432486248401917,0.1823648842708147,0.18834487337741695,0.005979989106602232
2.8521173000335693,0.4778909683227539,0.889054536819458,0.10328817367553711,0.5,,"{'C': 0.5, 'class_weight': None}",0.12117912821900212,0.15763587083900185,0.139407499529002,0.018228371309999866,13,0.237393835840114,0.25562853205255803,0.24651118394633603,0.009117348106222015
8.464311599731445,0.13052678108215332,2.793301820755005,0.060090065002441406,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.1503276520853255,0.14127732248874753,0.14580248728703651,0.004525164798288989,9,0.18865182273518122,0.1783242089395323,0.18348801583735674,0.0051638068978244606
5.144275903701782,1.4448935985565186,1.5209532976150513,0.2578223943710327,1.0,,"{'C': 1.0, 'class_weight': None}",0.08164691037489488,0.1591061605227439,0.12037653544881939,0.03872962507392451,14,0.1726439676300805,0.22978700400211632,0.2012154858160984,0.028571518186017913
13.836619973182678,0.20379769802093506,2.326196074485779,0.005162358283996582,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.14694916434738298,0.14027384690265848,0.14361150562502073,0.0033376587223622467,11,0.1869268192184282,0.17624699404086128,0.18158690662964472,0.005339912588783455
