mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
1.9077388048171997,0.8963245153427124,0.7168855667114258,0.00047135353088378906,0.001,,"{'C': 0.001, 'class_weight': None}",0.28242410797555434,0.3191576122189691,0.30079086009726175,0.01836675212170738,1,0.3387927072906067,0.3538688386581295,0.3463307729743681,0.007538065683761419
13.714097261428833,0.2962651252746582,4.3635573387146,0.13698554039001465,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.2187761757819252,0.24447440378339624,0.23162528978266073,0.012849114000735518,12,0.23288787932733346,0.26273065238583015,0.2478092658565818,0.014921386529248348
2.899332046508789,0.3069126605987549,0.829612135887146,0.013795971870422363,0.005,,"{'C': 0.005, 'class_weight': None}",0.2898101729260045,0.3006502514361246,0.29523021218106454,0.005420039255060072,2,0.33627350679771784,0.3564759634031199,0.34637473510041883,0.01010122830270102
12.007034420967102,0.12873327732086182,4.413143754005432,0.5208853483200073,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.23603415638859757,0.2565990497876982,0.2463166030881479,0.010282446699550321,9,0.2606373705784662,0.28588373775188103,0.2732605541651736,0.012623183586707415
3.774738311767578,0.38046884536743164,1.0057435035705566,0.15795063972473145,0.01,,"{'C': 0.01, 'class_weight': None}",0.2511892381846085,0.2986502082580719,0.2749197232213402,0.023730485036731724,4,0.30650606187903384,0.3561284655124757,0.33131726369575476,0.024811201816720918
8.217115998268127,0.4529775381088257,2.9459190368652344,0.3884744644165039,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.24641687897888337,0.2521974656479198,0.24930717231340158,0.002890293334518207,8,0.2760309507022971,0.29006098475772674,0.2830459677300119,0.007015017027714815
3.514492988586426,0.48151111602783203,0.8605362176895142,0.08414661884307861,0.05,,"{'C': 0.05, 'class_weight': None}",0.26298408279284735,0.2785135012413569,0.2707487920171021,0.007764709224254762,7,0.3295820583111797,0.3373246152791765,0.3334533367951781,0.0038712784839984027
9.78407084941864,0.09515774250030518,2.418473720550537,0.04691648483276367,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.24476744102070902,0.23543783828381065,0.24010263965225984,0.004664801368449184,10,0.2776592318890415,0.2892613630215182,0.2834602974552799,0.005801065566238355
3.883060932159424,0.8263649940490723,0.8507884740829468,0.08839094638824463,0.1,,"{'C': 0.1, 'class_weight': None}",0.24507169972417242,0.2970916649452293,0.27108168233470087,0.026009982610528448,6,0.3223793365048879,0.3422632747440883,0.33232130562448814,0.009941969119600186
7.194421887397766,0.24369728565216064,2.5147154331207275,0.30661463737487793,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.2432971161966822,0.2258827697405323,0.23458994296860725,0.008707173228074946,11,0.27805166556145183,0.28338752375123377,0.2807195946563428,0.0026679290948909695
4.80136251449585,0.1778111457824707,1.10101318359375,0.038950443267822266,0.5,,"{'C': 0.5, 'class_weight': None}",0.27249915749825937,0.2895474308823844,0.2810232941903219,0.008524136692062506,3,0.3408588010528302,0.3352994642973319,0.33807913267508105,0.0027796683777491504
9.224078297615051,0.32644426822662354,2.6879175901412964,0.007770657539367676,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.2410277342854437,0.1970733192896049,0.2190505267875243,0.0219772074979194,13,0.2644223159189947,0.2619977236506501,0.2632100197848224,0.001212296134172286
7.554492950439453,0.32120585441589355,1.121389389038086,0.21772336959838867,1.0,,"{'C': 1.0, 'class_weight': None}",0.26184874343613457,0.28321148149171615,0.27253011246392533,0.010681369027790794,5,0.3354242899728,0.33385778562220336,0.33464103779750165,0.0007832521752983157
13.94278073310852,0.18645000457763672,2.118409752845764,0.009056925773620605,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.23945271495695486,0.18900755649321993,0.2142301357250874,0.025222579231867465,14,0.2613896500816666,0.2559517262273758,0.2586706881545212,0.002718961927145408
