mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.012417793273925781,0.0,0.005055904388427734,0.0,0.001,,"{'C': 0.001, 'class_weight': None}",0.94585566294525,0.94585566294525,0.0,6,0.9955619084172243,0.9955619084172243,0.0
0.03185844421386719,0.0,0.027962207794189453,0.0,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.9249480780698567,0.9249480780698567,0.0,11,0.9689280705217166,0.9689280705217166,0.0
0.016347169876098633,0.0,0.010218620300292969,0.0,0.005,,"{'C': 0.005, 'class_weight': None}",0.9458646583573136,0.9458646583573136,0.0,5,0.9955389108489427,0.9955389108489427,0.0
0.027524948120117188,0.0,0.021623611450195312,0.0,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.9590893561244909,0.9590893561244909,0.0,1,0.9909658655557496,0.9909658655557496,0.0
0.01623988151550293,0.0,0.009767770767211914,0.0,0.01,,"{'C': 0.01, 'class_weight': None}",0.9459627566588886,0.9459627566588886,0.0,4,0.9958175830802527,0.9958175830802527,0.0
0.025883197784423828,0.0,0.019380807876586914,0.0,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.9567805863909178,0.9567805863909178,0.0,2,0.9950513023519922,0.9950513023519922,0.0
0.016715526580810547,0.0,0.009880542755126953,0.0,0.05,,"{'C': 0.05, 'class_weight': None}",0.940280414297911,0.940280414297911,0.0,8,0.9976475502222278,0.9976475502222278,0.0
0.020896196365356445,0.0,0.013700008392333984,0.0,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.9504775791126824,0.9504775791126824,0.0,3,0.9995321506100756,0.9995321506100756,0.0
0.01578807830810547,0.0,0.009263038635253906,0.0,0.1,,"{'C': 0.1, 'class_weight': None}",0.9423827509239003,0.9423827509239003,0.0,7,0.9999378265579848,0.9999378265579848,0.0
0.018579483032226562,0.0,0.010957002639770508,0.0,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.9334852336312166,0.9334852336312166,0.0,9,1.0,1.0,0.0
0.015842437744140625,0.0,0.007161617279052734,0.0,0.25,,"{'C': 0.25, 'class_weight': None}",0.9273127717534752,0.9273127717534752,0.0,10,1.0,1.0,0.0
0.016046762466430664,0.0,0.007056713104248047,0.0,0.25,balanced,"{'C': 0.25, 'class_weight': 'balanced'}",0.9226841283176273,0.9226841283176273,0.0,12,1.0,1.0,0.0
0.015354633331298828,0.0,0.00878763198852539,0.0,0.5,,"{'C': 0.5, 'class_weight': None}",0.9185380111057415,0.9185380111057415,0.0,14,1.0,1.0,0.0
0.015856266021728516,0.0,0.007216691970825195,0.0,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.9196349307339913,0.9196349307339913,0.0,13,1.0,1.0,0.0
0.01456141471862793,0.0,0.008310079574584961,0.0,1.0,,"{'C': 1.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.015186786651611328,0.0,0.008163213729858398,0.0,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.9101035951519862,0.9101035951519862,0.0,15,1.0,1.0,0.0
0.014963388442993164,0.0,0.008811712265014648,0.0,2.0,,"{'C': 2.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.01516413688659668,0.0,0.007941484451293945,0.0,2.0,balanced,"{'C': 2.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.01465153694152832,0.0,0.007877349853515625,0.0,5.0,,"{'C': 5.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.012154102325439453,0.0,0.005337953567504883,0.0,5.0,balanced,"{'C': 5.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.011695623397827148,0.0,0.005567312240600586,0.0,10.0,,"{'C': 10.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.01219940185546875,0.0,0.0058553218841552734,0.0,10.0,balanced,"{'C': 10.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.011696338653564453,0.0,0.005469083786010742,0.0,25.0,,"{'C': 25.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.011829853057861328,0.0,0.004623889923095703,0.0,25.0,balanced,"{'C': 25.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.015215158462524414,0.0,0.007940530776977539,0.0,50.0,,"{'C': 50.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.015326738357543945,0.0,0.008657693862915039,0.0,50.0,balanced,"{'C': 50.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.015229940414428711,0.0,0.008873462677001953,0.0,100.0,,"{'C': 100.0, 'class_weight': None}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
0.015773296356201172,0.0,0.007834911346435547,0.0,100.0,balanced,"{'C': 100.0, 'class_weight': 'balanced'}",0.9083210291984917,0.9083210291984917,0.0,16,1.0,1.0,0.0
