,smiles,value,preds
0,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,True,0.86497384
1,CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN3CCCCC3=O)c2)CC1,True,0.934685
2,CC(C)Oc1ccccc1N1CCN(Cc2ccccc2CN2CCCCC2=O)CC1,True,0.8595131
3,COc1ccccc1N1CCN(CC2COCC(c3ccccc3)(c3ccccc3)O2)CC1,True,0.7123552
4,COc1ccccc1N1CCN(C[C@H]2OCCOC2(c2ccccc2)c2ccccc2)CC1,False,0.48481447
5,N#C/N=C(\NCCCN1CCN(c2cccc(Cl)c2)CC1)c1ccncc1,False,0.05565889
6,CCOc1ccccc1N1CCN(CCCN/C(=N\C#N)c2ccccn2)CC1,False,0.027037907
7,C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,False,0.093015976
8,C(#Cc1cccn1C1CCN(Cc2ccccc2)CC1)c1ccccc1,False,0.12524092
9,C[Si](C)(C)C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,False,0.13355276
10,Ic1cccn1C1CCN(Cc2ccccc2)CC1,False,0.110626064
11,N#CC(C#N)=Cc1cccn1C1CCN(Cc2ccccc2)CC1,False,0.029927954
12,N#CC(C#N)=Cc1ccn(C2CCN(Cc3ccccc3)CC2)c1,False,0.03237182
13,O=Cc1cccn1C1CCN(Cc2ccccc2)CC1,False,0.040075224
14,O=Cc1ccn(C2CCN(Cc3ccccc3)CC2)c1,False,0.059388254
15,c1ccc(CN2CCC(n3ccc(-c4cnco4)c3)CC2)cc1,False,0.109769456
16,c1ccc(CN2CCC(n3cccc3-c3cnco3)CC2)cc1,True,0.33254564
17,C(#Cc1ccc2[nH]ccc2c1)CCN1CC=C(c2ccccc2)CC1,True,0.98455334
18,C(#Cc1ccc2c(c1)OCCO2)CCN1CC=C(c2ccccc2)CC1,True,0.9916433
19,C(#Cc1ccc2occc2c1)CCN1CC=C(c2ccccc2)CC1,True,0.9639736
20,C(#Cc1ccccc1)CCN1CC=C(c2ccccc2)CC1,True,0.9773058
21,C(#Cc1ccccn1)CCN1CC=C(c2ccccc2)CC1,True,0.9603846
22,C(#Cc1cccnc1)CCN1CC=C(c2ccccc2)CC1,True,0.95574945
