mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.20025849342346191,0.0,0.0025436878204345703,0.0,0.005,,0.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.948239465825192,0.948239465825192,0.0,7,0.9774183908139924,0.9774183908139924,0.0
0.025855541229248047,0.0,0.003026247024536133,0.0,0.005,,0.25,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.015859127044677734,0.0,0.0027618408203125,0.0,0.005,,0.5,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.010222434997558594,0.0,0.001987934112548828,0.0,0.005,,0.75,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.010416269302368164,0.0,0.0023844242095947266,0.0,0.005,,1.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.0921173095703125,0.0,0.0017809867858886719,0.0,0.005,balanced,0.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.946146315045169,0.946146315045169,0.0,13,0.9833627299352524,0.9833627299352524,0.0
0.08769512176513672,0.0,0.0024559497833251953,0.0,0.005,balanced,0.25,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.9462115160050335,0.9462115160050335,0.0,12,0.9615115984147241,0.9615115984147241,0.0
0.015563488006591797,0.0,0.001971721649169922,0.0,0.005,balanced,0.5,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.010765790939331055,0.0,0.0023102760314941406,0.0,0.005,balanced,0.75,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.87,0.87,0.0,70,0.875,0.875,0.0
0.022135496139526367,0.0,0.003156900405883789,0.0,0.005,balanced,1.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.87,0.87,0.0,70,0.875,0.875,0.0
