feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
80,ecfp4_bit_80,0.090602118498392,0.0,True,0.090602118498392,1,0.025440476189809002,0.011293070081236594,average_precision,test,10,1
456,ecfp4_bit_456,0.047075307659362714,4.0,True,0.047075307659362714,2,0.010932689627005493,0.005850815181861868,average_precision,test,10,2
771,ecfp4_bit_771,0.034216977738645044,3.0,True,0.034216977738645044,4,0.007788154576865508,0.0049885360466833985,average_precision,test,10,3
31,ecfp4_bit_31,0.00573325630145441,7.0,True,0.00573325630145441,65,0.00655293052050544,0.001276080043911599,average_precision,test,10,4
452,ecfp4_bit_452,0.011728090652139115,6.0,True,0.011728090652139115,21,0.003562951587834823,0.0014632346516319382,average_precision,test,10,5
271,ecfp4_bit_271,0.008683277271111855,7.0,True,0.008683277271111855,34,0.003331988809559211,0.0014355654840434878,average_precision,test,10,6
985,ecfp4_bit_985,0.017432828103609323,5.0,True,0.017432828103609323,9,0.003237469275496024,0.0022882797946184533,average_precision,test,10,7
753,ecfp4_bit_753,0.007442809089524464,9.0,True,0.007442809089524464,45,0.00310089661320182,0.001319853948866682,average_precision,test,10,8
86,ecfp4_bit_86,0.009899222379078334,2.0,True,0.009899222379078334,28,0.0020419880908604526,0.0019445229695230582,average_precision,test,10,9
947,ecfp4_bit_947,0.007239553422499538,9.0,True,0.007239553422499538,49,0.0019657233847817923,0.0008325886552723548,average_precision,test,10,10
726,ecfp4_bit_726,0.01571407693192467,2.0,True,0.01571407693192467,12,0.0018930702793975684,0.003287412971017967,average_precision,test,10,11
891,ecfp4_bit_891,0.005306447221235027,8.0,True,0.005306447221235027,70,0.0017222600665258048,0.000574086688841935,average_precision,test,10,12
715,ecfp4_bit_715,0.006971813190944567,6.0,True,0.006971813190944567,50,0.0014888547295191068,0.0009007042605818851,average_precision,test,10,13
662,ecfp4_bit_662,0.006148886185151962,9.0,True,0.006148886185151962,57,0.001327555176933798,0.0016726945197852395,average_precision,test,10,14
136,ecfp4_bit_136,0.005954247271619563,6.0,True,0.005954247271619563,63,0.0010947386427168858,0.0018304128375185164,average_precision,test,10,15
160,ecfp4_bit_160,0.007277413331979458,8.0,True,0.007277413331979458,47,0.0010383103242455171,0.0006797336651013177,average_precision,test,10,16
790,ecfp4_bit_790,0.0034121205366057536,7.0,True,0.0034121205366057536,93,0.0009133176409491406,0.003348830623220256,average_precision,test,10,17
95,ecfp4_bit_95,0.006723859062358171,6.0,True,0.006723859062358171,52,0.0007390358706759082,0.0009829185646639865,average_precision,test,10,18
381,ecfp4_bit_381,0.0009096766664974333,9.0,True,0.0009096766664974333,105,0.000596740784029326,0.00019891359467644198,average_precision,test,10,19
473,ecfp4_bit_473,0.006271844823144693,6.0,True,0.006271844823144693,56,0.00044455609636573357,0.0006790708852730213,average_precision,test,10,20
84,ecfp4_bit_84,0.010482940632970398,4.0,True,0.010482940632970398,25,0.0002962260500449454,0.0005924521000898908,average_precision,test,10,21
893,ecfp4_bit_893,0.0027290299994922975,9.0,True,0.0027290299994922975,99,0.000294104070113238,7.711840719074048e-05,average_precision,test,10,22
546,ecfp4_bit_546,0.007631494326556032,3.0,True,0.007631494326556032,42,0.00022184211967978817,0.0010529912337143002,average_precision,test,10,23
637,ecfp4_bit_637,0.005731329804041281,8.0,True,0.005731329804041281,66,0.0002156639917677672,0.0004313279835355344,average_precision,test,10,24
423,ecfp4_bit_423,0.005823855907205791,5.0,True,0.005823855907205791,64,0.00021525154962502845,0.0015013221007985863,average_precision,test,10,25
794,ecfp4_bit_794,0.004061056546863537,9.0,True,0.004061056546863537,89,0.00016845328347797617,0.00033690656695595234,average_precision,test,10,26
224,ecfp4_bit_224,0.006379550648163808,6.0,True,0.006379550648163808,54,0.00014833004632078817,0.00044499013896236444,average_precision,test,10,27
60,ecfp4_bit_60,0.007593581441676728,9.0,True,0.007593581441676728,43,0.00014700094495573302,0.00044100283486719905,average_precision,test,10,28
935,ecfp4_bit_935,0.0007580638887478607,9.0,True,0.0007580638887478607,108,0.00012152308938698231,0.00012152308938698231,average_precision,test,10,29
868,ecfp4_bit_868,0.009616581902972855,7.0,True,0.009616581902972855,29,0.00011208254610042267,0.00017120891719618812,average_precision,test,10,30
966,ecfp4_bit_966,0.007277413331979458,7.0,True,0.007277413331979458,48,9.846158472804346e-05,0.0002953847541841304,average_precision,test,10,31
974,ecfp4_bit_974,0.002646732663983194,8.0,True,0.002646732663983194,100,9.784678240062905e-05,0.00046686284375721337,average_precision,test,10,32
516,ecfp4_bit_516,0.00498917847629241,4.0,True,0.00498917847629241,74,8.422664173898808e-05,0.00025267992521696425,average_precision,test,10,33
745,ecfp4_bit_745,0.019471144572067087,5.0,True,0.019471144572067087,7,6.58402520730128e-05,0.0037289984178776885,average_precision,test,10,34
250,ecfp4_bit_250,0.005414742062484716,6.0,True,0.005414742062484716,68,6.12143139521737e-05,0.0013353772203667554,average_precision,test,10,35
259,ecfp4_bit_259,0.008924747718028196,6.0,True,0.008924747718028196,33,3.509426785732184e-05,0.0008105339492095769,average_precision,test,10,36
0,ecfp4_bit_0,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,37
1,ecfp4_bit_1,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,38
2,ecfp4_bit_2,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,39
3,ecfp4_bit_3,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,40
4,ecfp4_bit_4,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,41
5,ecfp4_bit_5,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,42
6,ecfp4_bit_6,0.0,,False,0.0,120,0.0,0.0,average_precision,test,10,43
7,ecfp4_bit_7,0.0,,False,0.0,121,0.0,0.0,average_precision,test,10,44
8,ecfp4_bit_8,0.0,,False,0.0,122,0.0,0.0,average_precision,test,10,45
9,ecfp4_bit_9,0.0,,False,0.0,123,0.0,0.0,average_precision,test,10,46
10,ecfp4_bit_10,0.0,,False,0.0,124,0.0,0.0,average_precision,test,10,47
11,ecfp4_bit_11,0.0,,False,0.0,125,0.0,0.0,average_precision,test,10,48
12,ecfp4_bit_12,0.0,,False,0.0,126,0.0,0.0,average_precision,test,10,49
13,ecfp4_bit_13,0.0,,False,0.0,127,0.0,0.0,average_precision,test,10,50
14,ecfp4_bit_14,0.0,,False,0.0,128,0.0,0.0,average_precision,test,10,51
15,ecfp4_bit_15,0.0,,False,0.0,129,0.0,0.0,average_precision,test,10,52
16,ecfp4_bit_16,0.0,,False,0.0,130,0.0,0.0,average_precision,test,10,53
17,ecfp4_bit_17,0.0007580638887478607,8.0,True,0.0007580638887478607,106,0.0,0.0,average_precision,test,10,54
18,ecfp4_bit_18,0.0,,False,0.0,131,0.0,0.0,average_precision,test,10,55
19,ecfp4_bit_19,0.0,,False,0.0,132,0.0,0.0,average_precision,test,10,56
20,ecfp4_bit_20,0.0,,False,0.0,133,0.0,0.0,average_precision,test,10,57
21,ecfp4_bit_21,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,58
23,ecfp4_bit_23,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,59
24,ecfp4_bit_24,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,60
25,ecfp4_bit_25,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,61
26,ecfp4_bit_26,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,62
27,ecfp4_bit_27,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,63
