feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance
48,maccs_bit_48,0.08427507425553765,0.0,True,0.08427507425553765,1
160,maccs_bit_160,0.03089563440747735,4.0,True,0.03089563440747735,2
151,maccs_bit_151,0.024788742483881545,1.0,True,0.024788742483881545,3
89,maccs_bit_89,0.02203357720663332,3.0,True,0.02203357720663332,4
51,maccs_bit_51,0.019524400869152806,1.0,True,0.019524400869152806,5
120,maccs_bit_120,0.018445706028894823,3.0,True,0.018445706028894823,6
125,maccs_bit_125,0.01828334585077863,4.0,True,0.01828334585077863,7
107,maccs_bit_107,0.017733582960876182,5.0,True,0.017733582960876182,8
144,maccs_bit_144,0.017472355275725136,5.0,True,0.017472355275725136,9
156,maccs_bit_156,0.017357781105343906,5.0,True,0.017357781105343906,10
135,maccs_bit_135,0.017309095945858832,4.0,True,0.017309095945858832,11
139,maccs_bit_139,0.01715609205120234,2.0,True,0.01715609205120234,12
123,maccs_bit_123,0.015914477915838585,4.0,True,0.015914477915838585,13
119,maccs_bit_119,0.015743312199411233,6.0,True,0.015743312199411233,14
62,maccs_bit_62,0.015638578348115238,2.0,True,0.015638578348115238,15
61,maccs_bit_61,0.015331929744606527,2.0,True,0.015331929744606527,16
121,maccs_bit_121,0.014850374000811975,3.0,True,0.014850374000811975,17
111,maccs_bit_111,0.0140162371967207,5.0,True,0.0140162371967207,18
83,maccs_bit_83,0.013111214315282395,4.0,True,0.013111214315282395,19
153,maccs_bit_153,0.013060063723094944,5.0,True,0.013060063723094944,20
98,maccs_bit_98,0.013026789095295033,6.0,True,0.013026789095295033,21
115,maccs_bit_115,0.012901553831711337,8.0,True,0.012901553831711337,22
52,maccs_bit_52,0.012710968912891812,6.0,True,0.012710968912891812,23
118,maccs_bit_118,0.012578574063045002,7.0,True,0.012578574063045002,24
140,maccs_bit_140,0.012329300080120993,8.0,True,0.012329300080120993,25
57,maccs_bit_57,0.012212390790653739,4.0,True,0.012212390790653739,26
47,maccs_bit_47,0.012087363118893834,4.0,True,0.012087363118893834,27
36,maccs_bit_36,0.011823157714339633,3.0,True,0.011823157714339633,28
136,maccs_bit_136,0.011768767669663269,2.0,True,0.011768767669663269,29
97,maccs_bit_97,0.011610949792304657,8.0,True,0.011610949792304657,30
131,maccs_bit_131,0.01092241280074338,3.0,True,0.01092241280074338,31
133,maccs_bit_133,0.010041371656730587,3.0,True,0.010041371656730587,32
113,maccs_bit_113,0.009891775927375708,6.0,True,0.009891775927375708,33
96,maccs_bit_96,0.009847232119690647,7.0,True,0.009847232119690647,34
104,maccs_bit_104,0.009735863204747633,6.0,True,0.009735863204747633,35
126,maccs_bit_126,0.009519720711088763,6.0,True,0.009519720711088763,36
64,maccs_bit_64,0.009194117618478808,6.0,True,0.009194117618478808,37
53,maccs_bit_53,0.009148451716590645,6.0,True,0.009148451716590645,38
66,maccs_bit_66,0.009090354513222817,6.0,True,0.009090354513222817,39
138,maccs_bit_138,0.00899484273432479,7.0,True,0.00899484273432479,40
157,maccs_bit_157,0.00893243871724017,6.0,True,0.00893243871724017,41
145,maccs_bit_145,0.008524216963775,6.0,True,0.008524216963775,42
54,maccs_bit_54,0.008463898553328894,5.0,True,0.008463898553328894,43
38,maccs_bit_38,0.008424807649966733,4.0,True,0.008424807649966733,44
122,maccs_bit_122,0.00821259294197035,5.0,True,0.00821259294197035,45
28,maccs_bit_28,0.008054882763598465,4.0,True,0.008054882763598465,46
85,maccs_bit_85,0.0077077193811678915,6.0,True,0.0077077193811678915,47
116,maccs_bit_116,0.007684056845576383,5.0,True,0.007684056845576383,48
75,maccs_bit_75,0.007672461724133422,8.0,True,0.007672461724133422,49
166,maccs_bit_166,0.007546029354800153,5.0,True,0.007546029354800153,50
141,maccs_bit_141,0.007519653958983068,8.0,True,0.007519653958983068,51
117,maccs_bit_117,0.007479401318655328,7.0,True,0.007479401318655328,52
72,maccs_bit_72,0.007392664965938529,5.0,True,0.007392664965938529,53
101,maccs_bit_101,0.007378839204905053,8.0,True,0.007378839204905053,54
134,maccs_bit_134,0.007314947490729931,4.0,True,0.007314947490729931,55
105,maccs_bit_105,0.006993845392532205,5.0,True,0.006993845392532205,56
87,maccs_bit_87,0.006945831704515527,9.0,True,0.006945831704515527,57
73,maccs_bit_73,0.00691168084004129,3.0,True,0.00691168084004129,58
82,maccs_bit_82,0.006841551798197366,5.0,True,0.006841551798197366,59
37,maccs_bit_37,0.006793469954151689,7.0,True,0.006793469954151689,60
132,maccs_bit_132,0.00658031645145174,8.0,True,0.00658031645145174,61
90,maccs_bit_90,0.006238375860380112,7.0,True,0.006238375860380112,62
149,maccs_bit_149,0.005899893353802759,7.0,True,0.005899893353802759,63
59,maccs_bit_59,0.005819978660317749,7.0,True,0.005819978660317749,64
162,maccs_bit_162,0.005758104521885678,5.0,True,0.005758104521885678,65
129,maccs_bit_129,0.005458081489102993,6.0,True,0.005458081489102993,66
79,maccs_bit_79,0.005457964009226669,7.0,True,0.005457964009226669,67
164,maccs_bit_164,0.005348913499008366,7.0,True,0.005348913499008366,68
94,maccs_bit_94,0.005341453311229023,8.0,True,0.005341453311229023,69
50,maccs_bit_50,0.005287200875023036,8.0,True,0.005287200875023036,70
84,maccs_bit_84,0.005235370217876664,7.0,True,0.005235370217876664,71
108,maccs_bit_108,0.004971271072044431,8.0,True,0.004971271072044431,72
56,maccs_bit_56,0.00481449211530646,9.0,True,0.00481449211530646,73
76,maccs_bit_76,0.004532844813060719,7.0,True,0.004532844813060719,74
99,maccs_bit_99,0.004462375904827907,7.0,True,0.004462375904827907,75
