mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.12453269958496094,0.0,0.003327608108520508,0.0,0.005,,0.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.0}",0.8544804795754766,0.8544804795754766,0.0,57,0.8654369355769524,0.8654369355769524,0.0
0.04816865921020508,0.0,0.004608631134033203,0.0,0.005,,0.25,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.25}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.030127525329589844,0.0,0.005315065383911133,0.0,0.005,,0.5,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.5}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.01759958267211914,0.0,0.0029735565185546875,0.0,0.005,,0.75,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.75}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.01724076271057129,0.0,0.0027031898498535156,0.0,0.005,,1.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.18517398834228516,0.0,0.005064964294433594,0.0,0.005,balanced,0.0,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.8589857652024884,0.8589857652024884,0.0,53,0.8714212412804665,0.8714212412804665,0.0
0.05498027801513672,0.0,0.001825094223022461,0.0,0.005,balanced,0.25,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.7717874299432502,0.7717874299432502,0.0,67,0.7699065840741666,0.7699065840741666,0.0
0.04745817184448242,0.0,0.0034422874450683594,0.0,0.005,balanced,0.5,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.01252293586730957,0.0,0.004659175872802734,0.0,0.005,balanced,0.75,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.02737903594970703,0.0,0.0035338401794433594,0.0,0.005,balanced,1.0,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.3138923645019531,0.0,0.0047245025634765625,0.0,0.01,,0.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.0}",0.8587999886882041,0.8587999886882041,0.0,54,0.8767666898266225,0.8767666898266225,0.0
0.1635746955871582,0.0,0.005955934524536133,0.0,0.01,,0.25,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.25}",0.8324364663248113,0.8324364663248113,0.0,65,0.8389397836061424,0.8389397836061424,0.0
0.031194686889648438,0.0,0.0034661293029785156,0.0,0.01,,0.5,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.5}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.04428982734680176,0.0,0.006136894226074219,0.0,0.01,,0.75,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.75}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.04253101348876953,0.0,0.005140781402587891,0.0,0.01,,1.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.40259790420532227,0.0,0.011002779006958008,0.0,0.01,balanced,0.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.864270334524341,0.864270334524341,0.0,50,0.8837993061954978,0.8837993061954978,0.0
0.14305400848388672,0.0,0.0038611888885498047,0.0,0.01,balanced,0.25,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.8438862580551496,0.8438862580551496,0.0,62,0.8513889348859867,0.8513889348859867,0.0
0.09475064277648926,0.0,0.0036776065826416016,0.0,0.01,balanced,0.5,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.7717874299432502,0.7717874299432502,0.0,67,0.7699065840741666,0.7699065840741666,0.0
0.04040670394897461,0.0,0.00503849983215332,0.0,0.01,balanced,0.75,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.040395498275756836,0.0,0.0050275325775146484,0.0,0.01,balanced,1.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.7060301507537688,0.7060301507537688,0.0,69,0.7061293031066331,0.7061293031066331,0.0
0.7234740257263184,0.0,0.004519462585449219,0.0,0.05,,0.0,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.0}",0.8684666588893215,0.8684666588893215,0.0,47,0.9022128618371723,0.9022128618371723,0.0
0.5843801498413086,0.0,0.005335807800292969,0.0,0.05,,0.25,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.25}",0.8641058962030312,0.8641058962030312,0.0,51,0.8878700641875672,0.8878700641875672,0.0
0.45617032051086426,0.0,0.010480642318725586,0.0,0.05,,0.5,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.5}",0.8507536049857916,0.8507536049857916,0.0,59,0.8754204355601901,0.8754204355601901,0.0
0.21745562553405762,0.0,0.0027306079864501953,0.0,0.05,,0.75,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.75}",0.8419844597438462,0.8419844597438462,0.0,63,0.8685523183643481,0.8685523183643481,0.0
0.2813591957092285,0.0,0.0036520957946777344,0.0,0.05,,1.0,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 1.0}",0.8275486348954335,0.8275486348954335,0.0,66,0.8512955321646369,0.8512955321646369,0.0
0.6496579647064209,0.0,0.007318019866943359,0.0,0.05,balanced,0.0,"{'C': 0.05, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.8724624297081811,0.8724624297081811,0.0,43,0.9090303227142096,0.9090303227142096,0.0
0.615262508392334,0.0,0.0035185813903808594,0.0,0.05,balanced,0.25,"{'C': 0.05, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.870270956960883,0.870270956960883,0.0,45,0.8952344928289471,0.8952344928289471,0.0
0.26279425621032715,0.0,0.0039539337158203125,0.0,0.05,balanced,0.5,"{'C': 0.05, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.8579855078167403,0.8579855078167403,0.0,55,0.8834733972221278,0.8834733972221278,0.0
0.27227187156677246,0.0,0.0034923553466796875,0.0,0.05,balanced,0.75,"{'C': 0.05, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.8477032949309715,0.8477032949309715,0.0,61,0.8765422571063259,0.8765422571063259,0.0
