mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.408627986907959,0.0,0.004567146301269531,0.0,0.005,,0.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.5938432826722991,0.5938432826722991,0.0,38,0.6693825786510964,0.6693825786510964,0.0
0.348768949508667,0.0,0.003988027572631836,0.0,0.005,,0.25,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.25}",0.4825186084341184,0.4825186084341184,0.0,69,0.49282559593802827,0.49282559593802827,0.0
0.24585914611816406,0.0,0.004096031188964844,0.0,0.005,,0.5,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.5}",0.38308103794743287,0.38308103794743287,0.0,75,0.4333261173485693,0.4333261173485693,0.0
0.04265475273132324,0.0,0.004647016525268555,0.0,0.005,,0.75,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 0.75}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.03820443153381348,0.0,0.004378080368041992,0.0,0.005,,1.0,"{'model__C': 0.005, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.3063652515411377,0.0,0.003465414047241211,0.0,0.005,balanced,0.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.6031507578539755,0.6031507578539755,0.0,30,0.6707795046792852,0.6707795046792852,0.0
0.2486872673034668,0.0,0.0058176517486572266,0.0,0.005,balanced,0.25,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.25}",0.505203789417795,0.505203789417795,0.0,68,0.506394823668716,0.506394823668716,0.0
0.33368539810180664,0.0,0.00409388542175293,0.0,0.005,balanced,0.5,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5}",0.45713480117724303,0.45713480117724303,0.0,72,0.4811219795128433,0.4811219795128433,0.0
0.14411520957946777,0.0,0.004208087921142578,0.0,0.005,balanced,0.75,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.75}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
0.03955531120300293,0.0,0.006212711334228516,0.0,0.005,balanced,1.0,"{'model__C': 0.005, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.21081830790568654,0.21081830790568654,0.0,77,0.21220527045769763,0.21220527045769763,0.0
