feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
140,maccs_bit_140,0.005424655508249998,,False,0.005424655757697652,28,0.012397629735725658,0.0015914137512402099,average_precision,test,10,1
144,maccs_bit_144,0.009556296281516552,,False,0.009556296720953799,15,0.009566190388050212,0.0020702230103204497,average_precision,test,10,2
150,maccs_bit_150,0.01056106761097908,,False,0.010561068096619787,10,0.007324171025764536,0.001945356808813686,average_precision,test,10,3
59,maccs_bit_59,0.08059155941009521,,False,0.08059156311602185,2,0.005208919438073048,0.0014779173223702909,average_precision,test,10,4
44,maccs_bit_44,0.004671690985560417,,False,0.004671691200383709,43,0.004645419264148458,0.00046511140934167496,average_precision,test,10,5
29,maccs_bit_29,0.003187075722962618,,False,0.003187075869517281,122,0.004439481308442042,0.0007549154846741376,average_precision,test,10,6
35,maccs_bit_35,0.009926647879183292,,False,0.009926648335650807,12,0.003899772805047867,0.00020232347081512023,average_precision,test,10,7
131,maccs_bit_131,0.006090123206377029,,False,0.006090123486425585,25,0.0035840419542250493,0.0007022014748632463,average_precision,test,10,8
3,maccs_bit_3,0.0033877575770020485,,False,0.0033877577327848765,110,0.00339132235197447,0.00015634713136255477,average_precision,test,10,9
152,maccs_bit_152,0.004925592336803675,,False,0.00492559256330238,34,0.0033315334477703046,0.0009409392967736558,average_precision,test,10,10
108,maccs_bit_108,0.0042874752543866634,,False,0.0042874754515421585,60,0.003039189749476592,0.00035892567041095164,average_precision,test,10,11
47,maccs_bit_47,0.009151436388492584,,False,0.009151436809312732,17,0.0030120417580869418,0.0007959669742727909,average_precision,test,10,12
82,maccs_bit_82,0.008768235333263874,,False,0.008768235736462883,18,0.0029864704174928855,0.0006591955835061855,average_precision,test,10,13
166,maccs_bit_166,0.004550652112811804,,False,0.004550652322069237,49,0.0027737720344117563,0.00019085513344658663,average_precision,test,10,14
53,maccs_bit_53,0.0047896066680550575,,False,0.00478960688830059,37,0.0027706844339971783,0.000652095739867651,average_precision,test,10,15
72,maccs_bit_72,0.005998058710247278,,False,0.005998058986062336,26,0.0026099528139648595,0.0013271688520744415,average_precision,test,10,16
