feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
14,maccs_bit_14,0.004364402964711189,,False,0.0043644030319052165,50,0.0034346071193111457,0.0007579267859741884,average_precision,test,10,1
53,maccs_bit_53,0.0036453569773584604,,False,0.0036453570334821087,66,0.0033824033750585714,0.0004303783653075788,average_precision,test,10,2
150,maccs_bit_150,0.012010524980723858,,False,0.012010525165637019,10,0.002734815429582988,0.00041236941931249303,average_precision,test,10,3
131,maccs_bit_131,0.011986667290329933,,False,0.011986667474875782,11,0.002606418149529706,0.001994168812032059,average_precision,test,10,4
125,maccs_bit_125,0.007553559262305498,,False,0.007553559378599542,22,0.0019779079298282926,0.0014182624935054069,average_precision,test,10,5
95,maccs_bit_95,0.007099132519215345,,False,0.007099132628513068,25,0.0017239131039240908,0.0006593853562369381,average_precision,test,10,6
65,maccs_bit_65,0.004235232248902321,,False,0.0042352323141076455,52,0.001688363411088681,0.00029742964280930024,average_precision,test,10,7
120,maccs_bit_120,0.0034981362987309694,,False,0.003498136352588019,73,0.0015671977835593736,0.0011216953709864061,average_precision,test,10,8
99,maccs_bit_99,0.0019132968736812472,,False,0.0019132969031382253,131,0.001506773400562459,0.0003150358055212168,average_precision,test,10,9
156,maccs_bit_156,0.004937188699841499,,False,0.004937188775854094,44,0.0014586540168848195,0.0010077645114704758,average_precision,test,10,10
149,maccs_bit_149,0.0019265933660790324,,False,0.0019265933957407224,130,0.0012303171354013972,0.00035881128739300865,average_precision,test,10,11
112,maccs_bit_112,0.006233466789126396,,False,0.006233466885096393,32,0.0012121864298840455,0.000443586091369985,average_precision,test,10,12
86,maccs_bit_86,0.0018480300204828382,,False,0.0018480300489349727,134,0.0011822979803296316,0.00036882632503084154,average_precision,test,10,13
30,maccs_bit_30,0.0022126103285700083,,False,0.0022126103626351943,122,0.0008326461778806312,0.0009088429680287673,average_precision,test,10,14
137,maccs_bit_137,0.002952449256554246,,False,0.0029524493020099377,85,0.0008317838718166958,0.000621875723586119,average_precision,test,10,15
113,maccs_bit_113,0.004177915398031473,,False,0.004177915462354352,53,0.0008230530755225431,0.0003010437082211864,average_precision,test,10,16
105,maccs_bit_105,0.005110185593366623,,False,0.005110185672042665,40,0.0008207532068312623,0.0007206347284195025,average_precision,test,10,17
3,maccs_bit_3,0.004002015106379986,,False,0.0040020151679947165,58,0.000810014060672351,0.0004386911723455812,average_precision,test,10,18
154,maccs_bit_154,0.0024269060231745243,,False,0.0024269060605389913,113,0.0007734074522238483,0.00037049710457614913,average_precision,test,10,19
100,maccs_bit_100,0.005143612623214722,,False,0.0051436127024054035,39,0.0007698930488016752,0.0002919886381249927,average_precision,test,10,20
67,maccs_bit_67,0.004064588341861963,,False,0.0040645884044400666,55,0.0007631904357108803,0.0003633337467526755,average_precision,test,10,21
116,maccs_bit_116,0.002666677115485072,,False,0.002666677156541037,98,0.0007500644428956524,0.0007585406919839292,average_precision,test,10,22
81,maccs_bit_81,0.005345082376152277,,False,0.005345082458444773,38,0.0007489285768083623,0.0003039149021161107,average_precision,test,10,23
157,maccs_bit_157,0.0015770351747050881,,False,0.0015770351989850058,141,0.0006808986764923232,0.0003760358339128109,average_precision,test,10,24
132,maccs_bit_132,0.007837490178644657,,False,0.007837490299310081,21,0.0006732688639270381,0.0005450214514167098,average_precision,test,10,25
108,maccs_bit_108,0.002631946001201868,,False,0.0026319460417231154,101,0.000657417825046884,0.00045820143392369996,average_precision,test,10,26
148,maccs_bit_148,0.003778652520850301,,False,0.0037786525790261573,63,0.0006435945076492886,0.0004578412820805923,average_precision,test,10,27
74,maccs_bit_74,0.0027605067007243633,,False,0.0027605067432249215,95,0.0006259033850336326,0.0006781580585022062,average_precision,test,10,28
97,maccs_bit_97,0.0030234958976507187,,False,0.0030234959442002394,83,0.000562700492333646,0.0008319415965229684,average_precision,test,10,29
89,maccs_bit_89,0.003968447912484407,,False,0.00396844797358234,60,0.0005218920869305248,0.0005077982898627283,average_precision,test,10,30
41,maccs_bit_41,0.001988314324989915,,False,0.0019883143556018563,128,0.0005021045893681061,0.00021795353504239738,average_precision,test,10,31
71,maccs_bit_71,0.016144396737217903,,False,0.016144396985775848,5,0.00047390314635208097,9.951009252686161e-05,average_precision,test,10,32
101,maccs_bit_101,0.002965186955407262,,False,0.0029651870010590623,84,0.00046908791074516676,0.00043029461455348857,average_precision,test,10,33
107,maccs_bit_107,0.003379333531484008,,False,0.0033793335835119787,76,0.0004500057782542581,0.00042005445710734286,average_precision,test,10,34
145,maccs_bit_145,0.0018845063168555498,,False,0.0018845063458692707,132,0.0004362942740886742,0.00019362719868391736,average_precision,test,10,35
104,maccs_bit_104,0.005449152085930109,,False,0.005449152169824854,37,0.0004153623899818645,0.000782183557185714,average_precision,test,10,36
121,maccs_bit_121,0.004601082764565945,,False,0.0046010828354038765,48,0.00039446350545039937,0.0004639098471973022,average_precision,test,10,37
24,maccs_bit_24,0.0010519620263949037,,False,0.0010519620425908337,150,0.00038292183093930276,0.00012563220794260842,average_precision,test,10,38
153,maccs_bit_153,0.0027417046949267387,,False,0.0027417047371378228,96,0.00037122286221042203,0.0002566179207155383,average_precision,test,10,39
106,maccs_bit_106,0.0024455625098198652,,False,0.002445562547471566,111,0.00036765868106673484,0.00045009558719516404,average_precision,test,10,40
22,maccs_bit_22,0.0015212170546874404,,False,0.0015212170781079865,144,0.0003661746468767643,0.0007483174578672624,average_precision,test,10,41
166,maccs_bit_166,0.006394912023097277,,False,0.006394912121552873,30,0.00036163476722756853,0.0010322677576111519,average_precision,test,10,42
110,maccs_bit_110,0.0025819437578320503,,False,0.002581943797583467,104,0.0003510114366359278,0.0004660355510587425,average_precision,test,10,43
127,maccs_bit_127,0.003992603160440922,,False,0.003992603221910747,59,0.00034413517518845985,0.00012173480948098605,average_precision,test,10,44
62,maccs_bit_62,0.008236016146838665,,False,0.008236016273639764,19,0.00034178350824146315,0.00029342927396091445,average_precision,test,10,45
23,maccs_bit_23,0.0013016981538385153,,False,0.0013016981738793645,148,0.00034111321057059274,0.0005606945343556366,average_precision,test,10,46
27,maccs_bit_27,0.0005450735334306955,,False,0.0005450735418226076,153,0.0003403569076086556,0.0002751528786472978,average_precision,test,10,47
80,maccs_bit_80,0.003590007545426488,,False,0.0035900076006979806,70,0.0003398781455047538,0.000612463200688056,average_precision,test,10,48
93,maccs_bit_93,0.0028019763994961977,,False,0.0028019764426352204,90,0.0003305147301951021,0.0002648278430708683,average_precision,test,10,49
126,maccs_bit_126,0.0024163443595170975,,False,0.0024163443967189576,114,0.000327180683586592,0.0003659330280543308,average_precision,test,10,50
28,maccs_bit_28,0.002597466576844454,,False,0.0025974666168348585,103,0.00031713589276369524,0.0005715836771550292,average_precision,test,10,51
138,maccs_bit_138,0.0036648628301918507,,False,0.0036648628866158095,65,0.00030885057413406055,0.0009963619237457694,average_precision,test,10,52
46,maccs_bit_46,0.001661617890931666,,False,0.001661617916513813,137,0.00030249915643017764,0.00011957450689080558,average_precision,test,10,53
56,maccs_bit_56,0.011072778142988682,,False,0.01107277831346436,12,0.00028919962137280225,0.00010339803643446822,average_precision,test,10,54
49,maccs_bit_49,0.015123270452022552,,False,0.015123270684859313,7,0.0002865117822792564,0.00027666199803183186,average_precision,test,10,55
70,maccs_bit_70,0.0020524479914456606,,False,0.002052448023044999,127,0.00025973067091696126,0.00032927180832093846,average_precision,test,10,56
63,maccs_bit_63,0.0021617021411657333,,False,0.002161702174447141,125,0.0002546071357289903,0.0002775526781708993,average_precision,test,10,57
43,maccs_bit_43,0.0021054777316749096,,False,0.00210547776409069,126,0.00025339650683247966,0.00010507776837279411,average_precision,test,10,58
85,maccs_bit_85,0.0036080973222851753,,False,0.0036080973778351766,68,0.0002387929407653623,0.00020836459570655722,average_precision,test,10,59
146,maccs_bit_146,0.006380672100931406,,False,0.006380672199167765,31,0.0002214092881410848,0.00022203281564550553,average_precision,test,10,60
52,maccs_bit_52,0.002277022460475564,,False,0.0022770224955324346,119,0.00021915331426672764,0.00022462343865630824,average_precision,test,10,61
143,maccs_bit_143,0.006543421186506748,,False,0.00654342128724878,28,0.00019934460828797198,0.00012250587010601262,average_precision,test,10,62
117,maccs_bit_117,0.0035667342599481344,,False,0.003566734314861313,71,0.0001807099610460161,0.000277316490075433,average_precision,test,10,63
29,maccs_bit_29,0.002342627849429846,,False,0.002342627885496772,116,0.00016527884305151397,0.0002046537612329996,average_precision,test,10,64
94,maccs_bit_94,0.002506909193471074,,False,0.0025069092320672637,109,0.0001431241507590858,0.00021418139955863144,average_precision,test,10,65
44,maccs_bit_44,0.01038297824561596,,False,0.010382978405471529,15,0.00014272888458507493,0.0015533450730364367,average_precision,test,10,66
128,maccs_bit_128,0.0035909165162593126,,False,0.0035909165715447998,69,0.00014265567474001443,0.000605755952985465,average_precision,test,10,67
59,maccs_bit_59,0.013841435313224792,,False,0.013841435526326515,9,0.00014258393534859055,0.00034901440347521936,average_precision,test,10,68
160,maccs_bit_160,0.0028989273123443127,,False,0.0028989273569759847,87,0.00011091585660689337,0.0006518926716136128,average_precision,test,10,69
18,maccs_bit_18,0.0002937267709057778,,False,0.0002937267754279736,156,9.857550038036428e-05,0.00015109365337209556,average_precision,test,10,70
133,maccs_bit_133,0.015403182245790958,,False,0.015403182482937221,6,9.282706512984753e-05,0.00046179895626391774,average_precision,test,10,71
50,maccs_bit_50,0.002799182664602995,,False,0.0027991827076990056,91,9.043731213952827e-05,5.9737884445451285e-05,average_precision,test,10,72
135,maccs_bit_135,0.004636360798031092,,False,0.004636360869412162,47,6.614095462535163e-05,0.0008039940574245953,average_precision,test,10,73
48,maccs_bit_48,0.0029313289560377598,,False,0.002931329001168285,86,6.262299447288497e-05,0.00012304770680458764,average_precision,test,10,74
73,maccs_bit_73,0.0024354381021112204,,False,0.0024354381396070467,112,5.7623407173727075e-05,4.799694442206598e-05,average_precision,test,10,75
32,maccs_bit_32,0.0019273756770417094,,False,0.0019273757067154438,129,4.8807193435287945e-05,0.00012002027489532213,average_precision,test,10,76
33,maccs_bit_33,0.006138911005109549,,False,0.006138911099623771,33,4.865936255923908e-05,7.290690579977576e-05,average_precision,test,10,77
161,maccs_bit_161,0.003312337212264538,,False,0.0033123372632610382,77,4.589982212689428e-05,0.0002804333683774267,average_precision,test,10,78
37,maccs_bit_37,0.0149807995185256,,False,0.01498079974916889,8,3.614658393697109e-05,0.00029871061314225625,average_precision,test,10,79
38,maccs_bit_38,0.006483757868409157,,False,0.006483757968232617,29,1.3818282013092904e-05,0.00016616885433277614,average_precision,test,10,80
26,maccs_bit_26,0.0014199356082826853,,False,0.0014199356301439097,146,1.2910612594108083e-05,4.167866247498258e-05,average_precision,test,10,81
11,maccs_bit_11,0.002853863639757037,,False,0.002853863683694912,88,8.683028334480896e-06,2.5574935912229094e-05,average_precision,test,10,82
122,maccs_bit_122,0.0015955624403432012,,False,0.0015955624649083633,140,6.281793708137057e-06,0.00017324156220047075,average_precision,test,10,83
9,maccs_bit_9,0.001236184500157833,,False,0.0012361845191900388,149,5.864637254597571e-07,3.2150758523384477e-06,average_precision,test,10,84
0,maccs_bit_0,0.0,,False,0.0,157,0.0,0.0,average_precision,test,10,85
1,maccs_bit_1,0.0,,False,0.0,158,0.0,0.0,average_precision,test,10,86
2,maccs_bit_2,0.0,,False,0.0,159,0.0,0.0,average_precision,test,10,87
4,maccs_bit_4,0.0,,False,0.0,160,0.0,0.0,average_precision,test,10,88
5,maccs_bit_5,0.0,,False,0.0,161,0.0,0.0,average_precision,test,10,89
6,maccs_bit_6,0.0,,False,0.0,162,0.0,0.0,average_precision,test,10,90
7,maccs_bit_7,0.0,,False,0.0,163,0.0,0.0,average_precision,test,10,91
10,maccs_bit_10,0.0,,False,0.0,164,0.0,0.0,average_precision,test,10,92
12,maccs_bit_12,0.0,,False,0.0,165,0.0,0.0,average_precision,test,10,93
17,maccs_bit_17,0.0,,False,0.0,166,0.0,0.0,average_precision,test,10,94
61,maccs_bit_61,0.0,,False,0.0,167,0.0,0.0,average_precision,test,10,95
15,maccs_bit_15,0.00030606469954364,,False,0.00030606470425578963,155,-1.3918934117333748e-06,5.9368294567768925e-06,average_precision,test,10,96
