feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
887,ecfp4_bit_887,0.0706879992201283,0.0,True,0.0706879992201283,1,0.0454041264048476,0.008397658194717545,average_precision,test,10,1
3,ecfp4_bit_3,0.010437866420639211,11.0,True,0.010437866420639211,38,0.022675269985716506,0.004406904388000082,average_precision,test,10,2
446,ecfp4_bit_446,0.011188605332032496,15.0,True,0.011188605332032496,35,0.01911588696594089,0.002606410157253323,average_precision,test,10,3
389,ecfp4_bit_389,0.05634275462849043,2.0,True,0.05634275462849043,2,0.011868353894444406,0.006272826188800239,average_precision,test,10,4
121,ecfp4_bit_121,0.010198559860343832,9.0,True,0.010198559860343832,40,0.009019758910382569,0.0019651370469597603,average_precision,test,10,5
90,ecfp4_bit_90,0.008038151582077454,9.0,True,0.008038151582077454,45,0.007014027463745809,0.002536206000613682,average_precision,test,10,6
216,ecfp4_bit_216,0.018286599062315,16.0,True,0.018286599062315,12,0.006657516442953692,0.0022644155863113216,average_precision,test,10,7
714,ecfp4_bit_714,0.014392239203407584,7.0,True,0.014392239203407584,23,0.006058541665559603,0.003899376842408169,average_precision,test,10,8
15,ecfp4_bit_15,0.023342793816427888,5.0,True,0.023342793816427888,9,0.005252056194138521,0.003188248096089535,average_precision,test,10,9
458,ecfp4_bit_458,0.007523567702563426,8.0,True,0.007523567702563426,48,0.0042995321494013194,0.0006738746315503147,average_precision,test,10,10
922,ecfp4_bit_922,0.007367557127970006,14.0,True,0.007367557127970006,51,0.0033768251981797113,0.0005032108525339207,average_precision,test,10,11
448,ecfp4_bit_448,0.015749802245638458,3.0,True,0.015749802245638458,19,0.003293250461481101,0.0021097991042817316,average_precision,test,10,12
852,ecfp4_bit_852,0.012567991292678079,7.0,True,0.012567991292678079,28,0.002474275644356161,0.0011688196045451127,average_precision,test,10,13
212,ecfp4_bit_212,0.005623861491783949,17.0,True,0.005623861491783949,61,0.0023424800306939054,0.0035296772743374297,average_precision,test,10,14
831,ecfp4_bit_831,0.008179709513375934,14.0,True,0.008179709513375934,44,0.0021567028571122136,0.0009465163668252405,average_precision,test,10,15
219,ecfp4_bit_219,0.01602695458227562,6.0,True,0.01602695458227562,17,0.0021473449962398196,0.0023121389287571767,average_precision,test,10,16
926,ecfp4_bit_926,0.028849599250250806,4.0,True,0.028849599250250806,6,0.0020282569425848717,0.003439407268594158,average_precision,test,10,17
42,ecfp4_bit_42,0.003830899211066287,20.0,True,0.003830899211066287,70,0.0019395792156649994,0.001960498923838663,average_precision,test,10,18
698,ecfp4_bit_698,0.013075603218069817,15.0,True,0.013075603218069817,26,0.001929342924900812,0.0006341634490568648,average_precision,test,10,19
583,ecfp4_bit_583,0.00337621923544323,16.0,True,0.00337621923544323,73,0.001822405641332203,0.00010876967859093057,average_precision,test,10,20
319,ecfp4_bit_319,0.016423812572297566,4.0,True,0.016423812572297566,16,0.0015722740317257954,0.002619713192272844,average_precision,test,10,21
134,ecfp4_bit_134,0.01183584828857751,9.0,True,0.01183584828857751,32,0.0015070358467290435,0.0011663737395846904,average_precision,test,10,22
718,ecfp4_bit_718,0.014527885998449038,10.0,True,0.014527885998449038,22,0.0014869562503765587,0.0015558095912556386,average_precision,test,10,23
480,ecfp4_bit_480,0.04152766151316355,1.0,True,0.04152766151316355,3,0.0012094912476395604,0.0013105539378669463,average_precision,test,10,24
136,ecfp4_bit_136,0.017224297296737932,8.0,True,0.017224297296737932,14,0.001067477254831173,0.0019292057885940104,average_precision,test,10,25
1011,ecfp4_bit_1011,0.006843455592910445,10.0,True,0.006843455592910445,53,0.0007953936209717627,0.0012526840063470644,average_precision,test,10,26
162,ecfp4_bit_162,0.008029262542641894,12.0,True,0.008029262542641894,46,0.0006524048426604367,0.0012825031503413268,average_precision,test,10,27
759,ecfp4_bit_759,0.004891543450922589,18.0,True,0.004891543450922589,66,0.0006219889128534662,0.00027711623421025665,average_precision,test,10,28
656,ecfp4_bit_656,0.006623980192355455,13.0,True,0.006623980192355455,55,0.0005815027355835723,0.0009822424462901987,average_precision,test,10,29
664,ecfp4_bit_664,0.011890375809985244,8.0,True,0.011890375809985244,31,0.00048571911351290574,0.0005232722567179511,average_precision,test,10,30
578,ecfp4_bit_578,0.008244933014825978,6.0,True,0.008244933014825978,43,0.00042049995659712016,0.0013453513685470842,average_precision,test,10,31
4,ecfp4_bit_4,0.0057724811213226606,9.0,True,0.0057724811213226606,60,0.00037873892321924616,0.0005341083295721123,average_precision,test,10,32
87,ecfp4_bit_87,0.011715276023187938,10.0,True,0.011715276023187938,33,0.000341679249437965,0.00042756326368684623,average_precision,test,10,33
659,ecfp4_bit_659,0.010794309582376382,14.0,True,0.010794309582376382,37,0.00026850064104821936,0.0005669108303513015,average_precision,test,10,34
736,ecfp4_bit_736,0.017868026606150486,4.0,True,0.017868026606150486,13,0.0002530766364781889,0.00026619734975986926,average_precision,test,10,35
628,ecfp4_bit_628,0.008670991089026255,13.0,True,0.008670991089026255,41,0.0002472216580835407,0.0006581830206285441,average_precision,test,10,36
74,ecfp4_bit_74,0.013691103783553905,2.0,True,0.013691103783553905,25,0.00023267158586238735,0.0004295014579768751,average_precision,test,10,37
741,ecfp4_bit_741,0.012266061598398844,5.0,True,0.012266061598398844,29,0.00021649939552995657,0.0017032756349786304,average_precision,test,10,38
952,ecfp4_bit_952,0.023994985650676353,5.0,True,0.023994985650676353,8,0.00018447909930575658,0.0006430996518590099,average_precision,test,10,39
440,ecfp4_bit_440,0.01110378282295385,8.0,True,0.01110378282295385,36,0.00017618207340515114,0.00023329501550308296,average_precision,test,10,40
561,ecfp4_bit_561,0.01493447202884558,6.0,True,0.01493447202884558,20,0.0001527741387975068,0.00020985651144530605,average_precision,test,10,41
341,ecfp4_bit_341,0.006007397127653418,10.0,True,0.006007397127653418,58,0.00013036344245884735,8.247468506210907e-05,average_precision,test,10,42
73,ecfp4_bit_73,0.006750323310989354,11.0,True,0.006750323310989354,54,7.934385389546383e-05,0.00014716343234780254,average_precision,test,10,43
873,ecfp4_bit_873,0.021740242784154276,1.0,True,0.021740242784154276,10,6.829945036670448e-05,0.0011337330085070406,average_precision,test,10,44
298,ecfp4_bit_298,0.01478169917666777,7.0,True,0.01478169917666777,21,3.6439423505418846e-05,0.0003528570951282963,average_precision,test,10,45
428,ecfp4_bit_428,0.0016293620315430352,16.0,True,0.0016293620315430352,79,3.465871854562153e-05,0.00016807643207827615,average_precision,test,10,46
1022,ecfp4_bit_1022,0.010332906871205121,12.0,True,0.010332906871205121,39,3.218079200330015e-05,0.0006521334032111455,average_precision,test,10,47
646,ecfp4_bit_646,0.0044396512453566865,5.0,True,0.0044396512453566865,68,3.116111728279636e-05,0.0004577728222588134,average_precision,test,10,48
579,ecfp4_bit_579,0.0051196231947291,14.0,True,0.0051196231947291,65,2.6606196370226875e-05,0.00012035506602367326,average_precision,test,10,49
361,ecfp4_bit_361,0.006328533917843793,19.0,True,0.006328533917843793,56,2.2041524455518325e-05,0.0003020423061699851,average_precision,test,10,50
730,ecfp4_bit_730,0.006174360611551561,7.0,True,0.006174360611551561,57,1.9146681383985787e-05,0.00043657639733129253,average_precision,test,10,51
488,ecfp4_bit_488,0.011426143547889253,14.0,True,0.011426143547889253,34,6.825044624492183e-06,0.0001491711164852669,average_precision,test,10,52
511,ecfp4_bit_511,0.002452028300636903,3.0,True,0.002452028300636903,76,1.207047560036756e-06,3.6211426801102674e-06,average_precision,test,10,53
0,ecfp4_bit_0,0.0,,False,0.0,81,0.0,0.0,average_precision,test,10,54
1,ecfp4_bit_1,0.0,,False,0.0,82,0.0,0.0,average_precision,test,10,55
2,ecfp4_bit_2,0.0,,False,0.0,83,0.0,0.0,average_precision,test,10,56
5,ecfp4_bit_5,0.0,,False,0.0,84,0.0,0.0,average_precision,test,10,57
6,ecfp4_bit_6,0.0,,False,0.0,85,0.0,0.0,average_precision,test,10,58
7,ecfp4_bit_7,0.0,,False,0.0,86,0.0,0.0,average_precision,test,10,59
8,ecfp4_bit_8,0.0,,False,0.0,87,0.0,0.0,average_precision,test,10,60
9,ecfp4_bit_9,0.0,,False,0.0,88,0.0,0.0,average_precision,test,10,61
10,ecfp4_bit_10,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,62
11,ecfp4_bit_11,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,63
12,ecfp4_bit_12,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,64
13,ecfp4_bit_13,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,65
14,ecfp4_bit_14,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,66
16,ecfp4_bit_16,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,67
17,ecfp4_bit_17,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,68
18,ecfp4_bit_18,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,69
