feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
101,maccs_bit_101,0.014650777632823407,5.0,True,0.014650777632823409,15,0.015293236029070822,0.0062093873971747395,average_precision,test,10,1
42,maccs_bit_42,0.01035083274839781,5.0,True,0.010350832748397812,30,0.01527327909129953,0.0035799706116489676,average_precision,test,10,2
100,maccs_bit_100,0.0628210220886038,2.0,True,0.06282102208860381,3,0.014784231990994757,0.0021882998253822824,average_precision,test,10,3
86,maccs_bit_86,0.07907523710976623,1.0,True,0.07907523710976624,2,0.010817383588896357,0.00224936995569429,average_precision,test,10,4
57,maccs_bit_57,0.0306992365696921,5.0,True,0.030699236569692104,6,0.010319360025121516,0.0039550516940428364,average_precision,test,10,5
140,maccs_bit_140,0.019441588381970718,1.0,True,0.01944158838197072,10,0.008276869919424768,0.0028552934922492154,average_precision,test,10,6
106,maccs_bit_106,0.008934367433145053,7.0,True,0.008934367433145055,35,0.008045519798205125,0.004039258066987552,average_precision,test,10,7
109,maccs_bit_109,0.04528061020895255,3.0,True,0.045280610208952556,4,0.007154018663963546,0.003311612510441844,average_precision,test,10,8
72,maccs_bit_72,0.003006284429256077,5.0,True,0.0030062844292560774,69,0.007040340808063206,0.0005717510124103913,average_precision,test,10,9
115,maccs_bit_115,0.008615844650965305,12.0,True,0.008615844650965307,38,0.005560305268037824,0.0023543271225988254,average_precision,test,10,10
124,maccs_bit_124,0.0027551775447470133,12.0,True,0.0027551775447470137,71,0.004508231968100296,0.002952773643259593,average_precision,test,10,11
134,maccs_bit_134,0.026151584069108984,3.0,True,0.026151584069108988,8,0.0043740604819969995,0.005998497145916151,average_precision,test,10,12
80,maccs_bit_80,0.0022098569672865066,4.0,True,0.002209856967286507,74,0.004283401992013491,0.0019396506724141615,average_precision,test,10,13
146,maccs_bit_146,0.027481611497647534,4.0,True,0.027481611497647537,7,0.004238240722571063,0.004607724526157422,average_precision,test,10,14
133,maccs_bit_133,0.012045079178739709,8.0,True,0.01204507917873971,24,0.00411324737367913,0.0018368007803581065,average_precision,test,10,15
61,maccs_bit_61,0.007626870606534035,4.0,True,0.007626870606534036,42,0.00363436878843022,0.002304768741370655,average_precision,test,10,16
110,maccs_bit_110,0.009530693996500934,8.0,True,0.009530693996500935,33,0.003023186656071397,0.0037672576359874866,average_precision,test,10,17
104,maccs_bit_104,0.006194238920122515,9.0,True,0.006194238920122516,51,0.0029642162897892343,0.002771681432058415,average_precision,test,10,18
55,maccs_bit_55,0.005009569881402695,7.0,True,0.005009569881402696,56,0.0028298250204988884,0.0014514856797383712,average_precision,test,10,19
105,maccs_bit_105,0.001436809444688927,9.0,True,0.0014368094446889272,87,0.0026840352264614785,0.0005696295462931479,average_precision,test,10,20
145,maccs_bit_145,0.009510026138621487,12.0,True,0.009510026138621489,34,0.0026177657600168548,0.0009528484807006715,average_precision,test,10,21
125,maccs_bit_125,0.02327503386963083,6.0,True,0.023275033869630833,9,0.0025214001553206856,0.0011319645158587755,average_precision,test,10,22
112,maccs_bit_112,0.0030453934865244054,9.0,True,0.003045393486524406,67,0.002104423423146018,0.001404923080688112,average_precision,test,10,23
148,maccs_bit_148,0.019417003434103203,6.0,True,0.019417003434103207,11,0.0018515246001194808,0.0014493553870230272,average_precision,test,10,24
52,maccs_bit_52,0.0006005053593272597,11.0,True,0.0006005053593272598,96,0.0017766849450240984,0.0008639649897220385,average_precision,test,10,25
157,maccs_bit_157,0.013928444997426069,10.0,True,0.01392844499742607,20,0.001741391963352612,0.0011609242445391474,average_precision,test,10,26
88,maccs_bit_88,0.008819514644165688,11.0,True,0.00881951464416569,36,0.0017190855255560743,0.0022256318289127722,average_precision,test,10,27
147,maccs_bit_147,0.00213148037615874,11.0,True,0.0021314803761587403,75,0.0016290701204941804,0.0003995478706852225,average_precision,test,10,28
95,maccs_bit_95,0.008510858581512229,11.0,True,0.00851085858151223,40,0.0014708246051551078,0.0005617476118311512,average_precision,test,10,29
62,maccs_bit_62,0.012949446145631238,7.0,True,0.01294944614563124,23,0.0013738684065996765,0.0014313080064413276,average_precision,test,10,30
156,maccs_bit_156,0.0016408717423232837,14.0,True,0.001640871742323284,84,0.0013416637490601623,0.0005493152231004949,average_precision,test,10,31
129,maccs_bit_129,0.011655373801153664,7.0,True,0.011655373801153666,25,0.0013255348631239893,0.00028917179123225947,average_precision,test,10,32
142,maccs_bit_142,0.006683376610551013,10.0,True,0.006683376610551014,47,0.0012583496613154832,0.0005383631607850411,average_precision,test,10,33
89,maccs_bit_89,0.010548385500854325,5.0,True,0.010548385500854327,29,0.0011982821893733674,0.0003940371529100658,average_precision,test,10,34
50,maccs_bit_50,0.0012311745226533974,13.0,True,0.0012311745226533976,90,0.0009881653546970127,0.0006745431922016761,average_precision,test,10,35
90,maccs_bit_90,0.011236765777264885,9.0,True,0.011236765777264887,27,0.0008929341162615123,0.0005597311343000219,average_precision,test,10,36
154,maccs_bit_154,0.0017656597334649176,10.0,True,0.0017656597334649179,81,0.000684371397040473,0.0003714657992834928,average_precision,test,10,37
84,maccs_bit_84,0.0033964865821036307,11.0,True,0.003396486582103631,64,0.0006641253208264474,0.00036527078915450027,average_precision,test,10,38
164,maccs_bit_164,0.008595094983097951,7.0,True,0.008595094983097953,39,0.0006626241221376783,0.0007303913616776064,average_precision,test,10,39
70,maccs_bit_70,0.003040481608757939,10.0,True,0.0030404816087579393,68,0.0005471941129386315,0.0008140229034647488,average_precision,test,10,40
74,maccs_bit_74,0.0035713206188243097,8.0,True,0.00357132061882431,63,0.0003912403166881351,0.0007607345991403461,average_precision,test,10,41
47,maccs_bit_47,0.006036264943124456,10.0,True,0.0060362649431244565,53,0.0002535889376366618,0.0011108670764393654,average_precision,test,10,42
132,maccs_bit_132,0.006464540073595496,10.0,True,0.006464540073595497,49,0.0002242861921555317,0.0009558235779472273,average_precision,test,10,43
131,maccs_bit_131,0.013388009208191934,8.0,True,0.013388009208191935,21,0.00019912776064521243,0.0004246455141312661,average_precision,test,10,44
59,maccs_bit_59,0.007427307086950795,7.0,True,0.007427307086950796,43,0.00015139739556094823,0.001176182905932159,average_precision,test,10,45
121,maccs_bit_121,0.0010283516283589422,10.0,True,0.0010283516283589424,93,9.860843902989024e-05,0.0002958253170896707,average_precision,test,10,46
67,maccs_bit_67,0.004763914905598237,9.0,True,0.004763914905598238,57,6.717657261744448e-05,0.0009419588759604416,average_precision,test,10,47
137,maccs_bit_137,0.006560962704247577,2.0,True,0.006560962704247578,48,5.065748620582955e-05,0.000790661273777091,average_precision,test,10,48
53,maccs_bit_53,0.0015913996476706915,4.0,True,0.0015913996476706917,85,2.9136538243801356e-05,0.000317348677589377,average_precision,test,10,49
0,maccs_bit_0,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,50
1,maccs_bit_1,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,51
2,maccs_bit_2,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,52
3,maccs_bit_3,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,53
4,maccs_bit_4,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,54
5,maccs_bit_5,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,55
6,maccs_bit_6,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,56
7,maccs_bit_7,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,57
8,maccs_bit_8,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,58
9,maccs_bit_9,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,59
10,maccs_bit_10,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,60
12,maccs_bit_12,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,61
13,maccs_bit_13,0.0019259640568509433,10.0,True,0.0019259640568509435,77,0.0,0.0,average_precision,test,10,62
14,maccs_bit_14,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,63
15,maccs_bit_15,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,64
16,maccs_bit_16,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,65
17,maccs_bit_17,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,66
18,maccs_bit_18,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,67
20,maccs_bit_20,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,68
21,maccs_bit_21,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,69
23,maccs_bit_23,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,70
24,maccs_bit_24,0.0,,False,0.0,120,0.0,0.0,average_precision,test,10,71
25,maccs_bit_25,0.0,,False,0.0,121,0.0,0.0,average_precision,test,10,72
26,maccs_bit_26,0.0,,False,0.0,122,0.0,0.0,average_precision,test,10,73
27,maccs_bit_27,0.0,,False,0.0,123,0.0,0.0,average_precision,test,10,74
28,maccs_bit_28,0.0,,False,0.0,124,0.0,0.0,average_precision,test,10,75
29,maccs_bit_29,0.0,,False,0.0,125,0.0,0.0,average_precision,test,10,76
30,maccs_bit_30,0.003839224209173955,14.0,True,0.0038392242091739555,62,0.0,0.0,average_precision,test,10,77
31,maccs_bit_31,0.0,,False,0.0,126,0.0,0.0,average_precision,test,10,78
34,maccs_bit_34,0.0,,False,0.0,127,0.0,0.0,average_precision,test,10,79
35,maccs_bit_35,0.0,,False,0.0,128,0.0,0.0,average_precision,test,10,80
39,maccs_bit_39,0.0,,False,0.0,129,0.0,0.0,average_precision,test,10,81
40,maccs_bit_40,0.0,,False,0.0,130,0.0,0.0,average_precision,test,10,82
41,maccs_bit_41,0.0,,False,0.0,131,0.0,0.0,average_precision,test,10,83
43,maccs_bit_43,0.003078761839848343,7.0,True,0.0030787618398483434,66,0.0,0.0,average_precision,test,10,84
44,maccs_bit_44,0.0,,False,0.0,132,0.0,0.0,average_precision,test,10,85
45,maccs_bit_45,0.0,,False,0.0,133,0.0,0.0,average_precision,test,10,86
46,maccs_bit_46,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,87
48,maccs_bit_48,0.007034670005727062,7.0,True,0.007034670005727063,45,0.0,0.0,average_precision,test,10,88
49,maccs_bit_49,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,89
51,maccs_bit_51,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,90
54,maccs_bit_54,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,91
56,maccs_bit_56,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,92
58,maccs_bit_58,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,93
60,maccs_bit_60,0.0,,False,0.0,140,0.0,0.0,average_precision,test,10,94
63,maccs_bit_63,0.0,,False,0.0,141,0.0,0.0,average_precision,test,10,95
64,maccs_bit_64,0.0,,False,0.0,142,0.0,0.0,average_precision,test,10,96
68,maccs_bit_68,0.0,,False,0.0,143,0.0,0.0,average_precision,test,10,97
73,maccs_bit_73,0.0,,False,0.0,144,0.0,0.0,average_precision,test,10,98
