feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance
129,maccs_bit_129,0.13174968527864167,1.0,True,0.13174968527864167,1
133,maccs_bit_133,0.056229290425892385,4.0,True,0.056229290425892385,2
86,maccs_bit_86,0.05002138269604424,1.0,True,0.05002138269604424,3
155,maccs_bit_155,0.03800560586298158,0.0,True,0.03800560586298158,4
77,maccs_bit_77,0.03365263240795758,7.0,True,0.03365263240795758,5
144,maccs_bit_144,0.029982454528409887,7.0,True,0.029982454528409887,6
106,maccs_bit_106,0.029579129762246695,7.0,True,0.029579129762246695,7
154,maccs_bit_154,0.029225222693225028,3.0,True,0.029225222693225028,8
91,maccs_bit_91,0.028717415882713926,7.0,True,0.028717415882713926,9
101,maccs_bit_101,0.026092875276516825,5.0,True,0.026092875276516825,10
125,maccs_bit_125,0.02315290643317308,6.0,True,0.02315290643317308,11
138,maccs_bit_138,0.02043483943373899,3.0,True,0.02043483943373899,12
103,maccs_bit_103,0.01999254427584023,8.0,True,0.01999254427584023,13
135,maccs_bit_135,0.019879022281053784,10.0,True,0.019879022281053784,14
104,maccs_bit_104,0.019542309005628065,3.0,True,0.019542309005628065,15
57,maccs_bit_57,0.017856412394755217,5.0,True,0.017856412394755217,16
97,maccs_bit_97,0.01624917288966886,7.0,True,0.01624917288966886,17
131,maccs_bit_131,0.01537299520958703,2.0,True,0.01537299520958703,18
136,maccs_bit_136,0.015063390243856346,9.0,True,0.015063390243856346,19
146,maccs_bit_146,0.0148427050462761,4.0,True,0.0148427050462761,20
37,maccs_bit_37,0.01455941476736897,9.0,True,0.01455941476736897,21
160,maccs_bit_160,0.014210202628937305,8.0,True,0.014210202628937305,22
164,maccs_bit_164,0.01415519527054311,7.0,True,0.01415519527054311,23
107,maccs_bit_107,0.013261690930700199,9.0,True,0.013261690930700199,24
143,maccs_bit_143,0.012622469631280782,8.0,True,0.012622469631280782,25
114,maccs_bit_114,0.01242873547389274,6.0,True,0.01242873547389274,26
134,maccs_bit_134,0.011802207945732729,4.0,True,0.011802207945732729,27
81,maccs_bit_81,0.01137870011010185,2.0,True,0.01137870011010185,28
80,maccs_bit_80,0.011176536929644263,5.0,True,0.011176536929644263,29
87,maccs_bit_87,0.010299323565355697,8.0,True,0.010299323565355697,30
42,maccs_bit_42,0.010074857135650895,7.0,True,0.010074857135650895,31
