feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
229,ecfp4_bit_229,0.03825865537305836,4.0,True,0.03825865537305836,5,0.002997295560420973,0.0001488571279487223,average_precision,test,10,1
851,ecfp4_bit_851,0.01816092160465397,5.0,True,0.01816092160465397,15,0.0019205785024502512,0.00017983793171021155,average_precision,test,10,2
930,ecfp4_bit_930,0.010975109456785936,3.0,True,0.010975109456785936,22,0.0018341105085711196,0.00031857526801333465,average_precision,test,10,3
531,ecfp4_bit_531,0.02634689767129554,2.0,True,0.02634689767129554,10,0.0016908818176955803,0.0010881196674626334,average_precision,test,10,4
17,ecfp4_bit_17,0.00259708963462089,10.0,True,0.00259708963462089,71,0.0015562124745128047,0.00031560679700422495,average_precision,test,10,5
967,ecfp4_bit_967,0.0121531518301521,5.0,True,0.0121531518301521,18,0.0013737971350349897,2.97778142174596e-05,average_precision,test,10,6
612,ecfp4_bit_612,0.002897193554261886,8.0,True,0.002897193554261886,65,0.001311004528304732,0.00037957875178390557,average_precision,test,10,7
181,ecfp4_bit_181,0.0024977384918647007,11.0,True,0.0024977384918647007,73,0.0009629093815656454,0.0007946336026004025,average_precision,test,10,8
783,ecfp4_bit_783,0.001387470463108892,13.0,True,0.001387470463108892,76,0.0009344196087493411,0.0005950876018326658,average_precision,test,10,9
626,ecfp4_bit_626,0.12048891535226582,0.0,True,0.12048891535226582,1,0.0008630639079317617,0.0012934474247171094,average_precision,test,10,10
202,ecfp4_bit_202,0.0037398653614488086,6.0,True,0.0037398653614488086,58,0.0005620387653885554,0.00016467025017374628,average_precision,test,10,11
861,ecfp4_bit_861,0.011543972161614943,8.0,True,0.011543972161614943,19,0.00048231818291070115,2.2301810475687284e-05,average_precision,test,10,12
58,ecfp4_bit_58,0.010205314207169133,5.0,True,0.010205314207169133,25,0.0002507541382397695,0.0002205090152654403,average_precision,test,10,13
93,ecfp4_bit_93,0.003216279004265447,7.0,True,0.003216279004265447,60,0.00024571257811615844,0.0003006799549352361,average_precision,test,10,14
23,ecfp4_bit_23,0.0343359877759649,3.0,True,0.0343359877759649,7,0.00021606832584025528,0.0006330280963149383,average_precision,test,10,15
723,ecfp4_bit_723,0.003163353487018348,4.0,True,0.003163353487018348,61,0.00015777782593111474,0.0005637397358657579,average_precision,test,10,16
893,ecfp4_bit_893,0.011060594969625265,3.0,True,0.011060594969625265,21,0.00014426184764203368,8.824715304660838e-05,average_precision,test,10,17
392,ecfp4_bit_392,0.004325792859937727,6.0,True,0.004325792859937727,55,9.793705039483832e-05,0.00012885681121466538,average_precision,test,10,18
313,ecfp4_bit_313,0.023298049544495665,5.0,True,0.023298049544495665,11,9.552111290780444e-05,0.00027860193494623877,average_precision,test,10,19
191,ecfp4_bit_191,0.03515354316018677,2.0,True,0.03515354316018677,6,9.499915710017848e-05,0.00010890959080747684,average_precision,test,10,20
743,ecfp4_bit_743,0.020760898667981767,8.0,True,0.020760898667981767,14,7.501861875961122e-05,5.216847452403049e-05,average_precision,test,10,21
624,ecfp4_bit_624,0.03413181889508464,4.0,True,0.03413181889508464,8,5.467641671660292e-05,3.2264861233765525e-05,average_precision,test,10,22
31,ecfp4_bit_31,0.004965176351180653,9.0,True,0.004965176351180653,46,4.916131670096649e-05,2.5826362850322562e-05,average_precision,test,10,23
697,ecfp4_bit_697,0.021519719818679128,7.0,True,0.021519719818679128,13,3.784437299896026e-05,0.00042082122093100736,average_precision,test,10,24
221,ecfp4_bit_221,0.005060421834562268,11.0,True,0.005060421834562268,45,2.635014966852825e-05,2.0214017363436413e-05,average_precision,test,10,25
992,ecfp4_bit_992,0.006624652573076241,6.0,True,0.006624652573076241,35,2.400859444427403e-05,0.0007108764583929435,average_precision,test,10,26
558,ecfp4_bit_558,0.007805841431595388,5.0,True,0.007805841431595388,32,2.132848807290741e-05,4.2656976145814814e-05,average_precision,test,10,27
112,ecfp4_bit_112,0.0073844919155563755,4.0,True,0.0073844919155563755,33,1.8690838095429193e-05,5.607251428628758e-05,average_precision,test,10,28
456,ecfp4_bit_456,0.006365663687466034,4.0,True,0.006365663687466034,39,1.8690838095429193e-05,5.607251428628758e-05,average_precision,test,10,29
894,ecfp4_bit_894,0.004897442735230585,5.0,True,0.004897442735230585,48,1.8425902708831683e-05,2.9688792164609433e-05,average_precision,test,10,30
832,ecfp4_bit_832,0.009955682550862238,4.0,True,0.009955682550862238,26,1.4475542258826635e-05,3.467585441382014e-05,average_precision,test,10,31
76,ecfp4_bit_76,0.03348969006185328,6.0,True,0.03348969006185328,9,1.3747842851406789e-05,5.448445350577903e-05,average_precision,test,10,32
758,ecfp4_bit_758,0.0034545695099097175,6.0,True,0.0034545695099097175,59,1.238360659168089e-05,1.238360659168089e-05,average_precision,test,10,33
190,ecfp4_bit_190,0.004845033737648378,5.0,True,0.004845033737648378,49,7.338791336575917e-06,1.4677582673151834e-05,average_precision,test,10,34
403,ecfp4_bit_403,0.01035997501683393,6.0,True,0.01035997501683393,24,3.437149363444761e-06,3.288772214255534e-05,average_precision,test,10,35
388,ecfp4_bit_388,0.005249469446123852,7.0,True,0.005249469446123852,44,1.4955771386587075e-06,4.486731415976122e-06,average_precision,test,10,36
0,ecfp4_bit_0,0.0,,False,0.0,77,0.0,0.0,average_precision,test,10,37
1,ecfp4_bit_1,0.0,,False,0.0,78,0.0,0.0,average_precision,test,10,38
2,ecfp4_bit_2,0.0,,False,0.0,79,0.0,0.0,average_precision,test,10,39
3,ecfp4_bit_3,0.0,,False,0.0,80,0.0,0.0,average_precision,test,10,40
4,ecfp4_bit_4,0.0,,False,0.0,81,0.0,0.0,average_precision,test,10,41
6,ecfp4_bit_6,0.0,,False,0.0,82,0.0,0.0,average_precision,test,10,42
7,ecfp4_bit_7,0.0,,False,0.0,83,0.0,0.0,average_precision,test,10,43
8,ecfp4_bit_8,0.0,,False,0.0,84,0.0,0.0,average_precision,test,10,44
9,ecfp4_bit_9,0.0,,False,0.0,85,0.0,0.0,average_precision,test,10,45
10,ecfp4_bit_10,0.0,,False,0.0,86,0.0,0.0,average_precision,test,10,46
11,ecfp4_bit_11,0.0,,False,0.0,87,0.0,0.0,average_precision,test,10,47
12,ecfp4_bit_12,0.0,,False,0.0,88,0.0,0.0,average_precision,test,10,48
13,ecfp4_bit_13,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,49
14,ecfp4_bit_14,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,50
15,ecfp4_bit_15,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,51
16,ecfp4_bit_16,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,52
18,ecfp4_bit_18,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,53
19,ecfp4_bit_19,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,54
20,ecfp4_bit_20,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,55
21,ecfp4_bit_21,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,56
22,ecfp4_bit_22,0.0,,False,0.0,97,0.0,0.0,average_precision,test,10,57
24,ecfp4_bit_24,0.0,,False,0.0,98,0.0,0.0,average_precision,test,10,58
25,ecfp4_bit_25,0.0,,False,0.0,99,0.0,0.0,average_precision,test,10,59
26,ecfp4_bit_26,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,60
27,ecfp4_bit_27,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,61
28,ecfp4_bit_28,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,62
29,ecfp4_bit_29,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,63
30,ecfp4_bit_30,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,64
32,ecfp4_bit_32,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,65
33,ecfp4_bit_33,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,66
34,ecfp4_bit_34,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,67
35,ecfp4_bit_35,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,68
36,ecfp4_bit_36,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,69
37,ecfp4_bit_37,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,70
38,ecfp4_bit_38,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,71
39,ecfp4_bit_39,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,72
40,ecfp4_bit_40,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,73
41,ecfp4_bit_41,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,74
42,ecfp4_bit_42,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,75
43,ecfp4_bit_43,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,76
44,ecfp4_bit_44,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,77
45,ecfp4_bit_45,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,78
46,ecfp4_bit_46,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,79
