mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
39.87169134616852,5.257760643959045,32.07777464389801,5.12710440158844,0.001,,"{'C': 0.001, 'class_weight': None}",0.3848640969229186,0.3588544848807326,0.3718592909018256,0.013004806021092996,5,0.6862504767609415,0.6784933612326557,0.6823719189967986,0.0038785577641429203
246.1861892938614,2.2864869832992554,196.10808658599854,0.8744959831237793,0.001,balanced,"{'C': 0.001, 'class_weight': 'balanced'}",0.316115981808014,0.31184234654211246,0.3139791641750632,0.0021368176329507604,11,0.4289090017793803,0.42453786091176504,0.42672343134557267,0.0021855704338076265
44.69645166397095,1.5747921466827393,38.738107323646545,1.5402549505233765,0.005,,"{'C': 0.005, 'class_weight': None}",0.3848156536617341,0.3592914145289474,0.37205353409534075,0.012762119566393337,4,0.6869394387656462,0.6795009346910398,0.683220186728343,0.0037192520373032223
196.63981640338898,2.9541105031967163,154.50362122058868,2.312886118888855,0.005,balanced,"{'C': 0.005, 'class_weight': 'balanced'}",0.35749937180312114,0.3545890065292338,0.35604418916617747,0.0014551826369436638,6,0.6107606034997538,0.6419850248198152,0.6263728141597845,0.015612210660030712
45.55692434310913,1.334669828414917,38.78174901008606,0.521773099899292,0.01,,"{'C': 0.01, 'class_weight': None}",0.384850956297537,0.35936849918653285,0.37210972774203493,0.012741228555502082,3,0.6868201471314287,0.6792046128799883,0.6830123800057085,0.003807767125720174
156.86699068546295,1.6168988943099976,134.12058556079865,4.706352353096008,0.01,balanced,"{'C': 0.01, 'class_weight': 'balanced'}",0.34396835809529486,0.34942841202512737,0.3466983850602111,0.0027300269649162545,7,0.6883956795439989,0.6999780874433102,0.6941868834936546,0.0057912039496556544
49.63327240943909,0.22123932838439941,41.30042505264282,0.09100484848022461,0.05,,"{'C': 0.05, 'class_weight': None}",0.3992278816173621,0.399264951298492,0.399246416457927,1.8534840564937705e-05,1,0.7840225886228303,0.8139416536624796,0.7989821211426549,0.014959532519824681
81.70693361759186,4.233707785606384,59.31011950969696,1.7418113946914673,0.05,balanced,"{'C': 0.05, 'class_weight': 'balanced'}",0.33281308079584454,0.3555596191874631,0.3441863499916538,0.011373269195809277,8,0.8079332199324555,0.7519406559796573,0.7799369379560563,0.027996281976399084
42.87229382991791,0.5498319864273071,38.722034335136414,0.22115623950958252,0.1,,"{'C': 0.1, 'class_weight': None}",0.39608137857789233,0.39774599735342075,0.3969136879656565,0.0008323093877642129,2,0.8570313454828883,0.8605673288167481,0.8587993371498182,0.0017679916669299245
73.47984898090363,0.35418403148651123,67.3363835811615,0.2585146427154541,0.1,balanced,"{'C': 0.1, 'class_weight': 'balanced'}",0.33149310201052357,0.34498055210631345,0.3382368270584185,0.006743725047894944,9,0.8463659232199876,0.8051973992242152,0.8257816612221014,0.02058426199788621
50.40345120429993,6.237795114517212,41.08136224746704,3.3485100269317627,0.5,,"{'C': 0.5, 'class_weight': None}",0.312797262574684,0.3289376396330392,0.3208674511038616,0.008070188529177597,10,0.9712471544665076,0.9736854638198337,0.9724663091431707,0.001219154676663059
50.534520745277405,1.3841618299484253,40.2639377117157,0.09894323348999023,0.5,balanced,"{'C': 0.5, 'class_weight': 'balanced'}",0.2963507002842448,0.328524725832732,0.31243771305848844,0.016087012774243598,12,0.9255240381526859,0.9147907823315176,0.9201574102421017,0.005366627910584176
45.46193075180054,0.37953615188598633,40.020094871520996,1.2163894176483154,1.0,,"{'C': 1.0, 'class_weight': None}",0.2862190704216277,0.3038039327360623,0.29501150157884504,0.008792431157217312,13,0.9932271081775411,0.9847422743457357,0.9889846912616385,0.004242416915902714
45.7095285654068,0.160802960395813,39.93413460254669,0.5584362745285034,1.0,balanced,"{'C': 1.0, 'class_weight': 'balanced'}",0.2764685179297314,0.3056532976107971,0.2910609077702643,0.014592389840532849,14,0.9603210166823711,0.9426040342659269,0.951462525474149,0.00885849120822213
