feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
110,maccs_bit_110,0.07009623199576687,1.0,True,0.07009623199576688,3,0.046501496444728806,0.004184636196632903,average_precision,test,10,1
136,maccs_bit_136,0.13160558566794284,0.0,True,0.13160558566794286,1,0.032318969538323174,0.004063012182447279,average_precision,test,10,2
99,maccs_bit_99,0.04842651818324381,2.0,True,0.04842651818324382,9,0.025800598002379504,0.003901814444016431,average_precision,test,10,3
54,maccs_bit_54,0.022334862544694002,3.0,True,0.022334862544694006,18,0.023729906486532004,0.003178409390804725,average_precision,test,10,4
127,maccs_bit_127,0.03233323072866313,1.0,True,0.032333230728663134,15,0.00971297481645722,0.003610898909231841,average_precision,test,10,5
79,maccs_bit_79,0.02998054210726634,3.0,True,0.029980542107266344,16,0.009512355089926806,0.0014257128894822676,average_precision,test,10,6
83,maccs_bit_83,0.009146781720914083,2.0,True,0.009146781720914085,21,0.007923489030800613,0.0026908629047708516,average_precision,test,10,7
150,maccs_bit_150,0.04981171083026513,2.0,True,0.049811710830265137,7,0.00484248307743188,0.0013292043229735245,average_precision,test,10,8
116,maccs_bit_116,0.0349135729559072,3.0,True,0.034913572955907204,14,0.004531181512903415,0.003720637657155042,average_precision,test,10,9
107,maccs_bit_107,0.007268807399328879,3.0,True,0.00726880739932888,22,0.0010101359459099956,0.0006132346864296575,average_precision,test,10,10
139,maccs_bit_139,0.027089129216733208,7.0,True,0.02708912921673321,17,0.0008892210015260637,0.0008971457590473022,average_precision,test,10,11
114,maccs_bit_114,0.037882707137031756,5.0,True,0.03788270713703176,13,0.000858538808419318,0.0005358350176760923,average_precision,test,10,12
95,maccs_bit_95,0.01575834941694207,7.0,True,0.015758349416942073,20,0.0006636846733976132,0.00131660411537064,average_precision,test,10,13
37,maccs_bit_37,0.0048892862024912925,4.0,True,0.004889286202491293,25,0.0005307721832882861,0.0003513339150382272,average_precision,test,10,14
57,maccs_bit_57,0.016662004461545796,8.0,True,0.0166620044615458,19,0.00029187447916606546,0.0005339797954766204,average_precision,test,10,15
113,maccs_bit_113,0.00033547069900070827,10.0,True,0.0003354706990007083,26,0.00010259661987768176,0.00022784517857317202,average_precision,test,10,16
0,maccs_bit_0,0.0,,False,0.0,27,0.0,0.0,average_precision,test,10,17
1,maccs_bit_1,0.0,,False,0.0,28,0.0,0.0,average_precision,test,10,18
2,maccs_bit_2,0.0,,False,0.0,29,0.0,0.0,average_precision,test,10,19
3,maccs_bit_3,0.0,,False,0.0,30,0.0,0.0,average_precision,test,10,20
4,maccs_bit_4,0.0,,False,0.0,31,0.0,0.0,average_precision,test,10,21
5,maccs_bit_5,0.0,,False,0.0,32,0.0,0.0,average_precision,test,10,22
6,maccs_bit_6,0.0,,False,0.0,33,0.0,0.0,average_precision,test,10,23
7,maccs_bit_7,0.0,,False,0.0,34,0.0,0.0,average_precision,test,10,24
8,maccs_bit_8,0.0,,False,0.0,35,0.0,0.0,average_precision,test,10,25
9,maccs_bit_9,0.0,,False,0.0,36,0.0,0.0,average_precision,test,10,26
10,maccs_bit_10,0.0,,False,0.0,37,0.0,0.0,average_precision,test,10,27
11,maccs_bit_11,0.0,,False,0.0,38,0.0,0.0,average_precision,test,10,28
12,maccs_bit_12,0.0,,False,0.0,39,0.0,0.0,average_precision,test,10,29
13,maccs_bit_13,0.0,,False,0.0,40,0.0,0.0,average_precision,test,10,30
14,maccs_bit_14,0.0,,False,0.0,41,0.0,0.0,average_precision,test,10,31
15,maccs_bit_15,0.0,,False,0.0,42,0.0,0.0,average_precision,test,10,32
16,maccs_bit_16,0.0,,False,0.0,43,0.0,0.0,average_precision,test,10,33
17,maccs_bit_17,0.0,,False,0.0,44,0.0,0.0,average_precision,test,10,34
18,maccs_bit_18,0.0,,False,0.0,45,0.0,0.0,average_precision,test,10,35
19,maccs_bit_19,0.0,,False,0.0,46,0.0,0.0,average_precision,test,10,36
20,maccs_bit_20,0.0,,False,0.0,47,0.0,0.0,average_precision,test,10,37
21,maccs_bit_21,0.0,,False,0.0,48,0.0,0.0,average_precision,test,10,38
22,maccs_bit_22,0.0,,False,0.0,49,0.0,0.0,average_precision,test,10,39
23,maccs_bit_23,0.0,,False,0.0,50,0.0,0.0,average_precision,test,10,40
24,maccs_bit_24,0.0,,False,0.0,51,0.0,0.0,average_precision,test,10,41
25,maccs_bit_25,0.0,,False,0.0,52,0.0,0.0,average_precision,test,10,42
26,maccs_bit_26,0.0,,False,0.0,53,0.0,0.0,average_precision,test,10,43
27,maccs_bit_27,0.0,,False,0.0,54,0.0,0.0,average_precision,test,10,44
28,maccs_bit_28,0.0,,False,0.0,55,0.0,0.0,average_precision,test,10,45
29,maccs_bit_29,0.0,,False,0.0,56,0.0,0.0,average_precision,test,10,46
30,maccs_bit_30,0.0,,False,0.0,57,0.0,0.0,average_precision,test,10,47
31,maccs_bit_31,0.0,,False,0.0,58,0.0,0.0,average_precision,test,10,48
32,maccs_bit_32,0.0,,False,0.0,59,0.0,0.0,average_precision,test,10,49
33,maccs_bit_33,0.0,,False,0.0,60,0.0,0.0,average_precision,test,10,50
34,maccs_bit_34,0.0,,False,0.0,61,0.0,0.0,average_precision,test,10,51
35,maccs_bit_35,0.0,,False,0.0,62,0.0,0.0,average_precision,test,10,52
38,maccs_bit_38,0.0,,False,0.0,63,0.0,0.0,average_precision,test,10,53
39,maccs_bit_39,0.0,,False,0.0,64,0.0,0.0,average_precision,test,10,54
40,maccs_bit_40,0.0,,False,0.0,65,0.0,0.0,average_precision,test,10,55
41,maccs_bit_41,0.0,,False,0.0,66,0.0,0.0,average_precision,test,10,56
43,maccs_bit_43,0.0,,False,0.0,67,0.0,0.0,average_precision,test,10,57
44,maccs_bit_44,0.0,,False,0.0,68,0.0,0.0,average_precision,test,10,58
45,maccs_bit_45,0.0,,False,0.0,69,0.0,0.0,average_precision,test,10,59
46,maccs_bit_46,0.0,,False,0.0,70,0.0,0.0,average_precision,test,10,60
47,maccs_bit_47,0.0,,False,0.0,71,0.0,0.0,average_precision,test,10,61
48,maccs_bit_48,0.0,,False,0.0,72,0.0,0.0,average_precision,test,10,62
49,maccs_bit_49,0.0,,False,0.0,73,0.0,0.0,average_precision,test,10,63
50,maccs_bit_50,0.0,,False,0.0,74,0.0,0.0,average_precision,test,10,64
51,maccs_bit_51,0.0,,False,0.0,75,0.0,0.0,average_precision,test,10,65
52,maccs_bit_52,0.0,,False,0.0,76,0.0,0.0,average_precision,test,10,66
53,maccs_bit_53,0.0,,False,0.0,77,0.0,0.0,average_precision,test,10,67
56,maccs_bit_56,0.0,,False,0.0,78,0.0,0.0,average_precision,test,10,68
58,maccs_bit_58,0.0,,False,0.0,79,0.0,0.0,average_precision,test,10,69
59,maccs_bit_59,0.0,,False,0.0,80,0.0,0.0,average_precision,test,10,70
60,maccs_bit_60,0.0,,False,0.0,81,0.0,0.0,average_precision,test,10,71
61,maccs_bit_61,0.0,,False,0.0,82,0.0,0.0,average_precision,test,10,72
62,maccs_bit_62,0.0,,False,0.0,83,0.0,0.0,average_precision,test,10,73
63,maccs_bit_63,0.0,,False,0.0,84,0.0,0.0,average_precision,test,10,74
64,maccs_bit_64,0.0,,False,0.0,85,0.0,0.0,average_precision,test,10,75
65,maccs_bit_65,0.0,,False,0.0,86,0.0,0.0,average_precision,test,10,76
66,maccs_bit_66,0.0,,False,0.0,87,0.0,0.0,average_precision,test,10,77
67,maccs_bit_67,0.0,,False,0.0,88,0.0,0.0,average_precision,test,10,78
68,maccs_bit_68,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,79
69,maccs_bit_69,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,80
70,maccs_bit_70,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,81
71,maccs_bit_71,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,82
72,maccs_bit_72,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,83
73,maccs_bit_73,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,84
75,maccs_bit_75,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,85
76,maccs_bit_76,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,86
77,maccs_bit_77,0.0,,False,0.0,97,0.0,0.0,average_precision,test,10,87
78,maccs_bit_78,0.0,,False,0.0,98,0.0,0.0,average_precision,test,10,88
81,maccs_bit_81,0.0,,False,0.0,99,0.0,0.0,average_precision,test,10,89
82,maccs_bit_82,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,90
84,maccs_bit_84,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,91
85,maccs_bit_85,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,92
87,maccs_bit_87,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,93
88,maccs_bit_88,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,94
89,maccs_bit_89,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,95
90,maccs_bit_90,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,96
91,maccs_bit_91,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,97
92,maccs_bit_92,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,98
93,maccs_bit_93,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,99
94,maccs_bit_94,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,100
96,maccs_bit_96,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,101
97,maccs_bit_97,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,102
98,maccs_bit_98,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,103
100,maccs_bit_100,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,104
101,maccs_bit_101,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,105
102,maccs_bit_102,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,106
103,maccs_bit_103,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,107
