mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.4446568489074707,0.005728244781494141,0.007893562316894531,0.00012063980102539062,0.01,,0.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.0}",0.3087530615716162,0.2903583825970774,0.2995557220843468,0.00919733948726939,5,0.32351224761064684,0.31967172232317514,0.321591984966911,0.0019202626437358483
0.2313070297241211,0.02805185317993164,0.0072667598724365234,1.1920928955078125e-06,0.01,,1.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 1.0}",0.0746165895535898,0.10114142346853894,0.08787900651106437,0.013262416957474571,12,0.07640655819479544,0.10307635653717209,0.08974145736598377,0.013334899171188325
0.8688243627548218,0.05333983898162842,0.007575273513793945,0.00028586387634277344,0.01,balanced,0.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.28894063648512536,0.2892851985982765,0.28911291754170093,0.0001722810565755739,7,0.3147922768091051,0.3203880258434465,0.31759015132627577,0.002797874517170701
118.97119665145874,1.0660648345947266,0.008393168449401855,0.0029932260513305664,0.01,balanced,1.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.2708691124652583,0.2255269612045145,0.2481980368348864,0.022671075630371906,8,0.2666367666328538,0.24805768636684214,0.257347226499848,0.009289540133005827
0.9443198442459106,0.07125341892242432,0.008297443389892578,0.0003123283386230469,0.1,,0.0,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.0}",0.3474355413069933,0.3364232926106517,0.3419294169588225,0.005506124348170799,3,0.3983502333484323,0.39977341097669405,0.39906182216256314,0.0007115888141308868
0.7285858392715454,0.12939441204071045,0.007365107536315918,0.0003083944320678711,0.1,,1.0,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 1.0}",0.3218993901076391,0.2954550162685429,0.308677203188091,0.013222186919548101,4,0.3560568772057948,0.3297447238332135,0.34290080051950417,0.013156076686290652
6.908182382583618,2.9197676181793213,0.009064435958862305,0.0009214878082275391,0.1,balanced,0.0,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.30027671179246906,0.2809353279023834,0.29060601984742623,0.00967069194504283,6,0.3307481010396229,0.3350793602302993,0.3329137306349611,0.0021656295953381977
119.66066944599152,0.2454005479812622,0.0049620866775512695,0.00013935565948486328,0.1,balanced,1.0,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.2915627597937115,0.2034467449115016,0.24750475235260655,0.04405800744110494,9,0.3145756494733287,0.24030382456484525,0.277439737019087,0.037135912454241735
1.1421148777008057,0.014290094375610352,0.008629679679870605,0.0014733076095581055,1.0,,0.0,"{'C': 1.0, 'class_weight': None, 'l1_ratio': 0.0}",0.35419426016179206,0.33513245663771707,0.3446633583997546,0.009530901762037497,1,0.4233490861550152,0.430061803645654,0.4267054449003346,0.0033563587453193933
1.4268320798873901,0.1258155107498169,0.007815241813659668,0.0009802579879760742,1.0,,1.0,"{'C': 1.0, 'class_weight': None, 'l1_ratio': 1.0}",0.35533451537138544,0.3329140331825127,0.3441242742769491,0.011210241094436357,2,0.4187252030605502,0.42470511610489486,0.42171515958272254,0.0029899565221723212
90.49809861183167,1.2551405429840088,0.008572101593017578,0.0029325485229492188,1.0,balanced,0.0,"{'C': 1.0, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.2777119984490243,0.19189993396002333,0.23480596620452382,0.04290603224450047,10,0.30300629379718785,0.23520781665540488,0.26910705522629635,0.033899238570891485
128.4013330936432,2.1306710243225098,0.0053833723068237305,0.0004960298538208008,1.0,balanced,1.0,"{'C': 1.0, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.25706103866096264,0.19354962636515347,0.22530533251305807,0.031755706147904586,11,0.2702607274905324,0.2513462276747826,0.26080347758265754,0.009457249907874915
