mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.4001063108444214,0.01211702823638916,0.0078657865524292,7.212162017822266e-05,0.01,,0.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.0}",0.2590193630972704,0.30680506167253774,0.28291221238490405,0.02389284928763366,4,0.3435932428275806,0.2713817837188954,0.307487513273238,0.0361057295543426
0.23946356773376465,0.09928703308105469,0.006997346878051758,0.00027489662170410156,0.01,,1.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 1.0}",0.06713109938571557,0.03212237093690248,0.04962673516130903,0.017504364224406543,12,0.08346507506430662,0.03212237093690248,0.05779372300060455,0.025671352063702066
94.83689391613007,0.16195738315582275,0.0073010921478271484,0.0010344982147216797,0.01,balanced,0.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.2584208892276674,0.21927654048209702,0.23884871485488224,0.019572174372785203,8,0.3352807865371158,0.21789322270396788,0.27658700462054187,0.058693781916573956
121.91442942619324,0.23861122131347656,0.008136749267578125,0.0015616416931152344,0.01,balanced,1.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.12807332640857533,0.27162928063829767,0.1998513035234365,0.07177797711486117,10,0.1810091988423144,0.23147320083677586,0.20624119983954514,0.025232000997230736
0.8258700370788574,0.020252704620361328,0.007659316062927246,2.110004425048828e-05,0.1,,0.0,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 0.0}",0.26797672423653546,0.3226435520625953,0.2953101381495654,0.02733341391302993,1,0.39956203511980326,0.32115896772491853,0.36036050142236087,0.039201533697442364
1.3823333978652954,0.6118398904800415,0.007351517677307129,0.00020301342010498047,0.1,,1.0,"{'C': 0.1, 'class_weight': None, 'l1_ratio': 1.0}",0.2647337243021704,0.29364894051889,0.2791913324105302,0.014457608108359804,5,0.3342856099074575,0.26415058530465346,0.29921809760605544,0.03506751230140201
96.39142894744873,2.898702383041382,0.009763240814208984,0.0025081634521484375,0.1,balanced,0.0,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.24166275537662066,0.26533519991714133,0.253498977646881,0.011836222270260335,6,0.31568317418078673,0.2631261885799206,0.2894046813803537,0.026278492800433068
127.50346791744232,2.236395478248596,0.007416129112243652,1.5497207641601562e-06,0.1,balanced,1.0,"{'C': 0.1, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.21863434952693206,0.28182743724504644,0.25023089338598925,0.03159654385905719,7,0.320634008105786,0.2882297671389932,0.3044318876223896,0.01620212048339642
1.1814501285552979,0.008363485336303711,0.007454991340637207,2.2292137145996094e-05,1.0,,0.0,"{'C': 1.0, 'class_weight': None, 'l1_ratio': 0.0}",0.26127173953475574,0.31233052995467525,0.28680113474471547,0.025529395209959754,3,0.4366392502712666,0.34412229880946593,0.39038077454036624,0.046258475730900334
2.2561800479888916,0.5083343982696533,0.008661985397338867,0.0014202594757080078,1.0,,1.0,"{'C': 1.0, 'class_weight': None, 'l1_ratio': 1.0}",0.26319880167044757,0.3125878500943047,0.28789332588237615,0.024694524211928554,2,0.425778197483284,0.3381859836778457,0.38198209058056487,0.04379610690271915
93.60232746601105,0.2319852113723755,0.00921320915222168,0.002798318862915039,1.0,balanced,0.0,"{'C': 1.0, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.2258389875457921,0.16133351693704595,0.193586252241419,0.03225273530437307,11,0.3257831094063134,0.18074642368549595,0.2532647665459047,0.07251834286040872
128.93219542503357,0.4930131435394287,0.011822700500488281,0.00503087043762207,1.0,balanced,1.0,"{'C': 1.0, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.16899300285092647,0.2374199909410856,0.20320649689600603,0.03421349404507956,9,0.24308998329764073,0.2538711170772533,0.24848055018744702,0.005390566889806284
