feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
145,maccs_bit_145,0.13945179322364012,1.0,True,0.13945179322364012,1,0.026515171458102615,0.0053943653471959065,average_precision,test,10,1
153,maccs_bit_153,0.04909826923123337,1.0,True,0.04909826923123337,3,0.021866018835745994,0.004594970660596932,average_precision,test,10,2
100,maccs_bit_100,0.03826881533344423,2.0,True,0.03826881533344423,4,0.010130491005124656,0.007540828117568485,average_precision,test,10,3
116,maccs_bit_116,0.017666216275044288,3.0,True,0.017666216275044288,18,0.008066345687439885,0.001584014113942231,average_precision,test,10,4
93,maccs_bit_93,0.013308557601575488,3.0,True,0.013308557601575488,24,0.004268116781196174,0.004869098967108131,average_precision,test,10,5
123,maccs_bit_123,0.016876999171744293,4.0,True,0.016876999171744293,20,0.004073290680592978,0.005091973216547948,average_precision,test,10,6
98,maccs_bit_98,0.019100911491151097,6.0,True,0.019100911491151097,17,0.0038959967281152917,0.0036096414516427785,average_precision,test,10,7
81,maccs_bit_81,0.03445242942135929,5.0,True,0.03445242942135929,6,0.00343533810168537,0.005903015647506256,average_precision,test,10,8
131,maccs_bit_131,0.008427066543803064,6.0,True,0.008427066543803064,36,0.002785974794143692,0.0016569111777939283,average_precision,test,10,9
103,maccs_bit_103,0.0316991901683634,7.0,True,0.0316991901683634,8,0.002543179360419401,0.004058071042424078,average_precision,test,10,10
65,maccs_bit_65,0.00620657785901095,5.0,True,0.00620657785901095,39,0.002156930707399929,0.0006171827753871414,average_precision,test,10,11
62,maccs_bit_62,0.012575440151784623,7.0,True,0.012575440151784623,26,0.0019434042601007174,0.0007632149330456902,average_precision,test,10,12
109,maccs_bit_109,0.0044912129550986665,7.0,True,0.0044912129550986665,47,0.0019113621438833328,0.00025457968366743197,average_precision,test,10,13
157,maccs_bit_157,0.0019645625611548483,5.0,True,0.0019645625611548483,59,0.0016748779552492321,0.0021785040135515986,average_precision,test,10,14
101,maccs_bit_101,0.0032108099276265834,6.0,True,0.0032108099276265834,54,0.0016652478627851963,0.00289541219252772,average_precision,test,10,15
107,maccs_bit_107,0.011639912887710584,4.0,True,0.011639912887710584,28,0.001401132382530701,0.003967071560132704,average_precision,test,10,16
80,maccs_bit_80,0.003733880804193843,6.0,True,0.003733880804193843,50,0.0013612137012068537,0.002452379550415123,average_precision,test,10,17
47,maccs_bit_47,0.009016786387309024,7.0,True,0.009016786387309024,34,0.0012772494134657309,0.0014104382271951214,average_precision,test,10,18
119,maccs_bit_119,0.027359549572668822,2.0,True,0.027359549572668822,11,0.0012690848682391897,0.0039119877551504634,average_precision,test,10,19
90,maccs_bit_90,0.036142947312872556,4.0,True,0.036142947312872556,5,0.0009418431187859678,0.004311120804458212,average_precision,test,10,20
95,maccs_bit_95,0.002700143142514266,7.0,True,0.002700143142514266,57,0.0007678314723052748,0.001129402996105048,average_precision,test,10,21
147,maccs_bit_147,0.002757302845832048,6.0,True,0.002757302845832048,56,0.0005501050420626708,0.0007358039169450664,average_precision,test,10,22
87,maccs_bit_87,0.0008015415249511797,9.0,True,0.0008015415249511797,69,0.0005149677274151277,0.0018259420211414559,average_precision,test,10,23
146,maccs_bit_146,0.0006295744341434731,8.0,True,0.0006295744341434731,72,0.0004223505224953628,0.00018395763497785835,average_precision,test,10,24
139,maccs_bit_139,0.005555068536560029,7.0,True,0.005555068536560029,44,0.0003246168862348686,0.00021251163614745055,average_precision,test,10,25
126,maccs_bit_126,0.0007046518900669796,8.0,True,0.0007046518900669796,71,0.0002449649219390837,0.00015899178531097002,average_precision,test,10,26
106,maccs_bit_106,0.009893312536540248,8.0,True,0.009893312536540248,32,0.00019599604820083605,0.0008750493675434085,average_precision,test,10,27
134,maccs_bit_134,0.0008244427113783549,6.0,True,0.0008244427113783549,68,0.00019511861270746778,0.0002729322232378682,average_precision,test,10,28
102,maccs_bit_102,0.0018408609185481572,7.0,True,0.0018408609185481572,62,8.34722918754749e-05,0.0009292592069731941,average_precision,test,10,29
