feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
767,ecfp4_bit_767,0.055415219970360884,0.0,True,0.0554152199703609,1,0.04068518510248709,0.005688941956391785,average_precision,test,10,1
771,ecfp4_bit_771,0.02239442384288327,10.0,True,0.022394423842883274,12,0.015801088626883574,0.0022426867593350118,average_precision,test,10,2
992,ecfp4_bit_992,0.03086990890673263,3.0,True,0.03086990890673264,6,0.010633132760848141,0.0010602782319080874,average_precision,test,10,3
64,ecfp4_bit_64,0.00934734155183094,14.0,True,0.009347341551830942,42,0.0072359715129264425,0.0017095118912938579,average_precision,test,10,4
502,ecfp4_bit_502,0.010078723694572087,13.0,True,0.010078723694572089,36,0.006962061457634861,0.0025667871610048822,average_precision,test,10,5
333,ecfp4_bit_333,0.015299092474833558,17.0,True,0.015299092474833562,30,0.004413325494968101,0.0014248379455785668,average_precision,test,10,6
610,ecfp4_bit_610,0.02098311127739145,4.0,True,0.020983111277391452,15,0.00371436441771652,0.005422540357736928,average_precision,test,10,7
136,ecfp4_bit_136,0.021804989021725122,7.0,True,0.021804989021725125,13,0.003120157490982067,0.001849321871022738,average_precision,test,10,8
230,ecfp4_bit_230,0.03227862112821038,3.0,True,0.03227862112821039,4,0.0020271557736725176,0.00298870919696777,average_precision,test,10,9
464,ecfp4_bit_464,0.01818286720918113,9.0,True,0.018182867209181133,22,0.001815576923003015,0.002339408928346167,average_precision,test,10,10
566,ecfp4_bit_566,0.007619616840411942,2.0,True,0.007619616840411944,51,0.0017010155977586817,0.00016312214178142436,average_precision,test,10,11
675,ecfp4_bit_675,0.040892759181926655,2.0,True,0.04089275918192666,2,0.0013940164331520011,0.0008955473992338211,average_precision,test,10,12
134,ecfp4_bit_134,0.010135147834163773,4.0,True,0.010135147834163775,35,0.0012248649892585561,0.00123599922866489,average_precision,test,10,13
175,ecfp4_bit_175,0.005502598363277176,7.0,True,0.005502598363277177,59,0.0011976935124721976,0.0008027382405779804,average_precision,test,10,14
649,ecfp4_bit_649,0.02340385584461453,15.0,True,0.023403855844614532,9,0.001143530196518827,0.0012989587328251,average_precision,test,10,15
903,ecfp4_bit_903,0.03145533481290796,5.0,True,0.031455334812907965,5,0.0011164191869506234,0.0008342217699143519,average_precision,test,10,16
668,ecfp4_bit_668,0.019239873103732645,4.0,True,0.01923987310373265,18,0.001009187164261216,0.0012050548437102086,average_precision,test,10,17
714,ecfp4_bit_714,0.019783023829741956,9.0,True,0.01978302382974196,16,0.0008537681418416376,0.00029596650741524664,average_precision,test,10,18
490,ecfp4_bit_490,0.01970475010468661,11.0,True,0.019704750104686614,17,0.0007438578044845823,0.0026010329618027053,average_precision,test,10,19
974,ecfp4_bit_974,0.00891190044472639,3.0,True,0.008911900444726392,45,0.0006558973415866642,0.0009556577830359835,average_precision,test,10,20
673,ecfp4_bit_673,0.02326307470435789,1.0,True,0.023263074704357893,10,0.0006228387481338582,0.0032580986647882957,average_precision,test,10,21
397,ecfp4_bit_397,0.0249227333791552,3.0,True,0.024922733379155206,7,0.00045219742294877463,0.0,average_precision,test,10,22
811,ecfp4_bit_811,0.007290886167835851,13.0,True,0.007290886167835853,54,0.00039899349943113284,0.00018653459171757476,average_precision,test,10,23
296,ecfp4_bit_296,0.01913937640284911,14.0,True,0.019139376402849115,19,0.00037466211879196856,0.00114788239663459,average_precision,test,10,24
57,ecfp4_bit_57,0.01576046206512803,8.0,True,0.015760462065128034,27,0.0003362051578716274,0.0009247760878271116,average_precision,test,10,25
129,ecfp4_bit_129,0.009310998789183716,18.0,True,0.009310998789183718,43,0.00018029819663013537,0.0004776500458841923,average_precision,test,10,26
421,ecfp4_bit_421,0.005356329816284549,5.0,True,0.0053563298162845495,61,0.00017790538303752435,0.0003558107660750487,average_precision,test,10,27
946,ecfp4_bit_946,0.003964612922280367,8.0,True,0.003964612922280368,67,0.00017670457169951525,0.00013241589040921,average_precision,test,10,28
659,ecfp4_bit_659,0.009767883129385594,6.0,True,0.009767883129385596,39,0.00016617919905256295,0.00043476263489384333,average_precision,test,10,29
677,ecfp4_bit_677,0.02172991273654989,9.0,True,0.021729912736549895,14,0.00014348362090982336,0.0006774799214437608,average_precision,test,10,30
366,ecfp4_bit_366,0.015463525839023108,2.0,True,0.015463525839023112,29,0.00013371226664220525,8.66559384662338e-05,average_precision,test,10,31
540,ecfp4_bit_540,0.0053054976924457485,3.0,True,0.005305497692445749,62,0.00012107890095751639,0.0005873427778083025,average_precision,test,10,32
180,ecfp4_bit_180,0.016249468960088494,5.0,True,0.016249468960088498,26,0.00010485977317973295,0.0006290809459942706,average_precision,test,10,33
191,ecfp4_bit_191,0.004975127139870606,7.0,True,0.004975127139870607,63,2.2745609283558732e-05,0.0003254957431725065,average_precision,test,10,34
698,ecfp4_bit_698,0.00878526325770541,5.0,True,0.008785263257705412,46,2.0742430470077623e-05,0.0005426845941669993,average_precision,test,10,35
1023,ecfp4_bit_1023,0.00560563705367459,17.0,True,0.005605637053674591,57,3.031417328436259e-06,9.094251985308777e-06,average_precision,test,10,36
0,ecfp4_bit_0,0.0,,False,0.0,71,0.0,0.0,average_precision,test,10,37
