feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
767,ecfp4_bit_767,0.18012899622786455,0.0,True,0.18012899622786457,1,0.014772124359791295,0.010277519363247818,average_precision,test,10,1
592,ecfp4_bit_592,0.0454451617430785,1.0,True,0.045445161743078506,2,0.01398902116317804,0.006033291945840424,average_precision,test,10,2
392,ecfp4_bit_392,0.029691036894895613,6.0,True,0.029691036894895616,10,0.007169897863479169,0.0007552520371846039,average_precision,test,10,3
212,ecfp4_bit_212,0.01459176021975833,5.0,True,0.014591760219758332,25,0.004195909116699858,0.00243953115428733,average_precision,test,10,4
807,ecfp4_bit_807,0.023196064861469877,9.0,True,0.02319606486146988,12,0.0023135607176425267,0.0028318323305468085,average_precision,test,10,5
895,ecfp4_bit_895,0.017475420401927542,6.0,True,0.017475420401927545,19,0.0015766296263126866,0.004221163685826576,average_precision,test,10,6
480,ecfp4_bit_480,0.009778554517002002,4.0,True,0.009778554517002004,35,0.0012407051653981927,0.001185606336573884,average_precision,test,10,7
673,ecfp4_bit_673,0.041235227750434957,5.0,True,0.04123522775043496,4,0.0007020002958778471,0.0009052874937871955,average_precision,test,10,8
202,ecfp4_bit_202,0.007648731459013776,4.0,True,0.007648731459013777,37,0.0006528784194729687,0.0010923220454591483,average_precision,test,10,9
375,ecfp4_bit_375,0.014725041466645163,8.0,True,0.014725041466645165,23,0.0005888043645773222,0.0006063395205823114,average_precision,test,10,10
57,ecfp4_bit_57,0.019171913483669964,7.0,True,0.019171913483669967,14,0.00040798095667434755,0.0008224538644594125,average_precision,test,10,11
476,ecfp4_bit_476,0.01873949386184094,2.0,True,0.018739493861840942,16,0.00023575897988579176,0.0005240087851700436,average_precision,test,10,12
15,ecfp4_bit_15,0.018700193568499057,8.0,True,0.01870019356849906,17,0.00022730467325509095,0.00011365233662754548,average_precision,test,10,13
514,ecfp4_bit_514,0.04380879934983673,5.0,True,0.04380879934983674,3,0.00021169125212527895,0.00033530500349097567,average_precision,test,10,14
512,ecfp4_bit_512,0.00979333359018744,7.0,True,0.009793333590187442,34,0.0001464387228730768,0.0012242440002849387,average_precision,test,10,15
628,ecfp4_bit_628,0.011842299286585338,2.0,True,0.01184229928658534,32,0.00013341694751174417,0.0005737750743736725,average_precision,test,10,16
270,ecfp4_bit_270,0.006251799492364495,6.0,True,0.006251799492364496,39,5.4514091020585465e-05,0.0001635422730617564,average_precision,test,10,17
225,ecfp4_bit_225,0.01264076311832353,5.0,True,0.012640763118323533,30,5.131602033958682e-05,2.688958896328358e-05,average_precision,test,10,18
917,ecfp4_bit_917,0.0411469009361285,5.0,True,0.04114690093612851,5,3.978110244851063e-05,0.0,average_precision,test,10,19
268,ecfp4_bit_268,0.03699436278094387,2.0,True,0.036994362780943875,8,2.4489798702009846e-05,0.0020631569623837183,average_precision,test,10,20
95,ecfp4_bit_95,0.010507980137661334,6.0,True,0.010507980137661336,33,9.99341549490218e-07,1.4135505807795577e-05,average_precision,test,10,21
0,ecfp4_bit_0,0.0,,False,0.0,49,0.0,0.0,average_precision,test,10,22
1,ecfp4_bit_1,0.0,,False,0.0,50,0.0,0.0,average_precision,test,10,23
3,ecfp4_bit_3,0.0,,False,0.0,51,0.0,0.0,average_precision,test,10,24
4,ecfp4_bit_4,0.0,,False,0.0,52,0.0,0.0,average_precision,test,10,25
5,ecfp4_bit_5,0.0,,False,0.0,53,0.0,0.0,average_precision,test,10,26
6,ecfp4_bit_6,0.0,,False,0.0,54,0.0,0.0,average_precision,test,10,27
7,ecfp4_bit_7,0.0,,False,0.0,55,0.0,0.0,average_precision,test,10,28
8,ecfp4_bit_8,0.0,,False,0.0,56,0.0,0.0,average_precision,test,10,29
9,ecfp4_bit_9,0.0,,False,0.0,57,0.0,0.0,average_precision,test,10,30
10,ecfp4_bit_10,0.0,,False,0.0,58,0.0,0.0,average_precision,test,10,31
11,ecfp4_bit_11,0.0,,False,0.0,59,0.0,0.0,average_precision,test,10,32
12,ecfp4_bit_12,0.0,,False,0.0,60,0.0,0.0,average_precision,test,10,33
13,ecfp4_bit_13,0.0,,False,0.0,61,0.0,0.0,average_precision,test,10,34
14,ecfp4_bit_14,0.0,,False,0.0,62,0.0,0.0,average_precision,test,10,35
16,ecfp4_bit_16,0.0,,False,0.0,63,0.0,0.0,average_precision,test,10,36
17,ecfp4_bit_17,0.0,,False,0.0,64,0.0,0.0,average_precision,test,10,37
18,ecfp4_bit_18,0.0,,False,0.0,65,0.0,0.0,average_precision,test,10,38
19,ecfp4_bit_19,0.0,,False,0.0,66,0.0,0.0,average_precision,test,10,39
20,ecfp4_bit_20,0.0,,False,0.0,67,0.0,0.0,average_precision,test,10,40
21,ecfp4_bit_21,0.0,,False,0.0,68,0.0,0.0,average_precision,test,10,41
22,ecfp4_bit_22,0.0,,False,0.0,69,0.0,0.0,average_precision,test,10,42
23,ecfp4_bit_23,0.0,,False,0.0,70,0.0,0.0,average_precision,test,10,43
24,ecfp4_bit_24,0.0,,False,0.0,71,0.0,0.0,average_precision,test,10,44
25,ecfp4_bit_25,0.0,,False,0.0,72,0.0,0.0,average_precision,test,10,45
26,ecfp4_bit_26,0.0,,False,0.0,73,0.0,0.0,average_precision,test,10,46
27,ecfp4_bit_27,0.0,,False,0.0,74,0.0,0.0,average_precision,test,10,47
28,ecfp4_bit_28,0.0,,False,0.0,75,0.0,0.0,average_precision,test,10,48
29,ecfp4_bit_29,0.0,,False,0.0,76,0.0,0.0,average_precision,test,10,49
30,ecfp4_bit_30,0.0,,False,0.0,77,0.0,0.0,average_precision,test,10,50
31,ecfp4_bit_31,0.0,,False,0.0,78,0.0,0.0,average_precision,test,10,51
32,ecfp4_bit_32,0.0,,False,0.0,79,0.0,0.0,average_precision,test,10,52
33,ecfp4_bit_33,0.0,,False,0.0,80,0.0,0.0,average_precision,test,10,53
34,ecfp4_bit_34,0.0,,False,0.0,81,0.0,0.0,average_precision,test,10,54
35,ecfp4_bit_35,0.0,,False,0.0,82,0.0,0.0,average_precision,test,10,55
36,ecfp4_bit_36,0.0,,False,0.0,83,0.0,0.0,average_precision,test,10,56
37,ecfp4_bit_37,0.0,,False,0.0,84,0.0,0.0,average_precision,test,10,57
38,ecfp4_bit_38,0.0,,False,0.0,85,0.0,0.0,average_precision,test,10,58
39,ecfp4_bit_39,0.0061513732976055885,9.0,True,0.006151373297605589,40,0.0,0.0,average_precision,test,10,59
40,ecfp4_bit_40,0.0,,False,0.0,86,0.0,0.0,average_precision,test,10,60
42,ecfp4_bit_42,0.0,,False,0.0,87,0.0,0.0,average_precision,test,10,61
43,ecfp4_bit_43,0.0,,False,0.0,88,0.0,0.0,average_precision,test,10,62
44,ecfp4_bit_44,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,63
45,ecfp4_bit_45,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,64
46,ecfp4_bit_46,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,65
47,ecfp4_bit_47,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,66
48,ecfp4_bit_48,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,67
49,ecfp4_bit_49,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,68
50,ecfp4_bit_50,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,69
51,ecfp4_bit_51,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,70
52,ecfp4_bit_52,0.0,,False,0.0,97,0.0,0.0,average_precision,test,10,71
53,ecfp4_bit_53,0.0,,False,0.0,98,0.0,0.0,average_precision,test,10,72
54,ecfp4_bit_54,0.0,,False,0.0,99,0.0,0.0,average_precision,test,10,73
55,ecfp4_bit_55,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,74
56,ecfp4_bit_56,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,75
58,ecfp4_bit_58,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,76
59,ecfp4_bit_59,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,77
60,ecfp4_bit_60,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,78
61,ecfp4_bit_61,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,79
62,ecfp4_bit_62,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,80
63,ecfp4_bit_63,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,81
64,ecfp4_bit_64,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,82
65,ecfp4_bit_65,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,83
66,ecfp4_bit_66,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,84
67,ecfp4_bit_67,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,85
68,ecfp4_bit_68,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,86
69,ecfp4_bit_69,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,87
70,ecfp4_bit_70,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,88
71,ecfp4_bit_71,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,89
72,ecfp4_bit_72,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,90
73,ecfp4_bit_73,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,91
74,ecfp4_bit_74,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,92
75,ecfp4_bit_75,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,93
76,ecfp4_bit_76,0.0,,False,0.0,120,0.0,0.0,average_precision,test,10,94
77,ecfp4_bit_77,0.0,,False,0.0,121,0.0,0.0,average_precision,test,10,95
78,ecfp4_bit_78,0.0,,False,0.0,122,0.0,0.0,average_precision,test,10,96
79,ecfp4_bit_79,0.0,,False,0.0,123,0.0,0.0,average_precision,test,10,97
80,ecfp4_bit_80,0.0,,False,0.0,124,0.0,0.0,average_precision,test,10,98
81,ecfp4_bit_81,0.0,,False,0.0,125,0.0,0.0,average_precision,test,10,99
82,ecfp4_bit_82,0.0,,False,0.0,126,0.0,0.0,average_precision,test,10,100
83,ecfp4_bit_83,0.0,,False,0.0,127,0.0,0.0,average_precision,test,10,101
84,ecfp4_bit_84,0.0,,False,0.0,128,0.0,0.0,average_precision,test,10,102
85,ecfp4_bit_85,0.0,,False,0.0,129,0.0,0.0,average_precision,test,10,103
86,ecfp4_bit_86,0.0,,False,0.0,130,0.0,0.0,average_precision,test,10,104
87,ecfp4_bit_87,0.0,,False,0.0,131,0.0,0.0,average_precision,test,10,105
88,ecfp4_bit_88,0.0,,False,0.0,132,0.0,0.0,average_precision,test,10,106
89,ecfp4_bit_89,0.0,,False,0.0,133,0.0,0.0,average_precision,test,10,107
90,ecfp4_bit_90,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,108
91,ecfp4_bit_91,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,109
92,ecfp4_bit_92,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,110
93,ecfp4_bit_93,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,111
94,ecfp4_bit_94,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,112
96,ecfp4_bit_96,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,113
97,ecfp4_bit_97,0.0,,False,0.0,140,0.0,0.0,average_precision,test,10,114
98,ecfp4_bit_98,0.0,,False,0.0,141,0.0,0.0,average_precision,test,10,115
99,ecfp4_bit_99,0.0,,False,0.0,142,0.0,0.0,average_precision,test,10,116
100,ecfp4_bit_100,0.0,,False,0.0,143,0.0,0.0,average_precision,test,10,117
101,ecfp4_bit_101,0.0,,False,0.0,144,0.0,0.0,average_precision,test,10,118
102,ecfp4_bit_102,0.0,,False,0.0,145,0.0,0.0,average_precision,test,10,119
103,ecfp4_bit_103,0.0,,False,0.0,146,0.0,0.0,average_precision,test,10,120
104,ecfp4_bit_104,0.0,,False,0.0,147,0.0,0.0,average_precision,test,10,121
105,ecfp4_bit_105,0.0,,False,0.0,148,0.0,0.0,average_precision,test,10,122
106,ecfp4_bit_106,0.0,,False,0.0,149,0.0,0.0,average_precision,test,10,123
107,ecfp4_bit_107,0.0,,False,0.0,150,0.0,0.0,average_precision,test,10,124
108,ecfp4_bit_108,0.0,,False,0.0,151,0.0,0.0,average_precision,test,10,125
109,ecfp4_bit_109,0.0,,False,0.0,152,0.0,0.0,average_precision,test,10,126
110,ecfp4_bit_110,0.0,,False,0.0,153,0.0,0.0,average_precision,test,10,127
111,ecfp4_bit_111,0.0,,False,0.0,154,0.0,0.0,average_precision,test,10,128
112,ecfp4_bit_112,0.0,,False,0.0,155,0.0,0.0,average_precision,test,10,129
113,ecfp4_bit_113,0.0,,False,0.0,156,0.0,0.0,average_precision,test,10,130
114,ecfp4_bit_114,0.0,,False,0.0,157,0.0,0.0,average_precision,test,10,131
116,ecfp4_bit_116,0.0,,False,0.0,158,0.0,0.0,average_precision,test,10,132
117,ecfp4_bit_117,0.0,,False,0.0,159,0.0,0.0,average_precision,test,10,133
118,ecfp4_bit_118,0.0,,False,0.0,160,0.0,0.0,average_precision,test,10,134
119,ecfp4_bit_119,0.0,,False,0.0,161,0.0,0.0,average_precision,test,10,135
120,ecfp4_bit_120,0.0,,False,0.0,162,0.0,0.0,average_precision,test,10,136
121,ecfp4_bit_121,0.0,,False,0.0,163,0.0,0.0,average_precision,test,10,137
122,ecfp4_bit_122,0.0,,False,0.0,164,0.0,0.0,average_precision,test,10,138
123,ecfp4_bit_123,0.0,,False,0.0,165,0.0,0.0,average_precision,test,10,139
124,ecfp4_bit_124,0.0,,False,0.0,166,0.0,0.0,average_precision,test,10,140
125,ecfp4_bit_125,0.0,,False,0.0,167,0.0,0.0,average_precision,test,10,141
126,ecfp4_bit_126,0.0,,False,0.0,168,0.0,0.0,average_precision,test,10,142
127,ecfp4_bit_127,0.0,,False,0.0,169,0.0,0.0,average_precision,test,10,143
128,ecfp4_bit_128,0.0,,False,0.0,170,0.0,0.0,average_precision,test,10,144
129,ecfp4_bit_129,0.0,,False,0.0,171,0.0,0.0,average_precision,test,10,145
130,ecfp4_bit_130,0.0,,False,0.0,172,0.0,0.0,average_precision,test,10,146
131,ecfp4_bit_131,0.0,,False,0.0,173,0.0,0.0,average_precision,test,10,147
132,ecfp4_bit_132,0.0,,False,0.0,174,0.0,0.0,average_precision,test,10,148
133,ecfp4_bit_133,0.0,,False,0.0,175,0.0,0.0,average_precision,test,10,149
134,ecfp4_bit_134,0.0,,False,0.0,176,0.0,0.0,average_precision,test,10,150
135,ecfp4_bit_135,0.0,,False,0.0,177,0.0,0.0,average_precision,test,10,151
136,ecfp4_bit_136,0.0,,False,0.0,178,0.0,0.0,average_precision,test,10,152
137,ecfp4_bit_137,0.0,,False,0.0,179,0.0,0.0,average_precision,test,10,153
138,ecfp4_bit_138,0.0,,False,0.0,180,0.0,0.0,average_precision,test,10,154
139,ecfp4_bit_139,0.0,,False,0.0,181,0.0,0.0,average_precision,test,10,155
140,ecfp4_bit_140,0.0,,False,0.0,182,0.0,0.0,average_precision,test,10,156
141,ecfp4_bit_141,0.0,,False,0.0,183,0.0,0.0,average_precision,test,10,157
142,ecfp4_bit_142,0.0,,False,0.0,184,0.0,0.0,average_precision,test,10,158
143,ecfp4_bit_143,0.0,,False,0.0,185,0.0,0.0,average_precision,test,10,159
144,ecfp4_bit_144,0.0,,False,0.0,186,0.0,0.0,average_precision,test,10,160
145,ecfp4_bit_145,0.0,,False,0.0,187,0.0,0.0,average_precision,test,10,161
146,ecfp4_bit_146,0.0,,False,0.0,188,0.0,0.0,average_precision,test,10,162
147,ecfp4_bit_147,0.0,,False,0.0,189,0.0,0.0,average_precision,test,10,163
148,ecfp4_bit_148,0.0,,False,0.0,190,0.0,0.0,average_precision,test,10,164
149,ecfp4_bit_149,0.0,,False,0.0,191,0.0,0.0,average_precision,test,10,165
150,ecfp4_bit_150,0.0,,False,0.0,192,0.0,0.0,average_precision,test,10,166
151,ecfp4_bit_151,0.0,,False,0.0,193,0.0,0.0,average_precision,test,10,167
152,ecfp4_bit_152,0.0,,False,0.0,194,0.0,0.0,average_precision,test,10,168
153,ecfp4_bit_153,0.0,,False,0.0,195,0.0,0.0,average_precision,test,10,169
154,ecfp4_bit_154,0.0,,False,0.0,196,0.0,0.0,average_precision,test,10,170
155,ecfp4_bit_155,0.0,,False,0.0,197,0.0,0.0,average_precision,test,10,171
156,ecfp4_bit_156,0.0,,False,0.0,198,0.0,0.0,average_precision,test,10,172
157,ecfp4_bit_157,0.0,,False,0.0,199,0.0,0.0,average_precision,test,10,173
158,ecfp4_bit_158,0.0,,False,0.0,200,0.0,0.0,average_precision,test,10,174
159,ecfp4_bit_159,0.0,,False,0.0,201,0.0,0.0,average_precision,test,10,175
160,ecfp4_bit_160,0.0,,False,0.0,202,0.0,0.0,average_precision,test,10,176
161,ecfp4_bit_161,0.0,,False,0.0,203,0.0,0.0,average_precision,test,10,177
162,ecfp4_bit_162,0.0,,False,0.0,204,0.0,0.0,average_precision,test,10,178
163,ecfp4_bit_163,0.0,,False,0.0,205,0.0,0.0,average_precision,test,10,179
164,ecfp4_bit_164,0.0,,False,0.0,206,0.0,0.0,average_precision,test,10,180
165,ecfp4_bit_165,0.0,,False,0.0,207,0.0,0.0,average_precision,test,10,181
166,ecfp4_bit_166,0.0,,False,0.0,208,0.0,0.0,average_precision,test,10,182
167,ecfp4_bit_167,0.0,,False,0.0,209,0.0,0.0,average_precision,test,10,183
168,ecfp4_bit_168,0.0,,False,0.0,210,0.0,0.0,average_precision,test,10,184
169,ecfp4_bit_169,0.0,,False,0.0,211,0.0,0.0,average_precision,test,10,185
171,ecfp4_bit_171,0.0,,False,0.0,212,0.0,0.0,average_precision,test,10,186
172,ecfp4_bit_172,0.0,,False,0.0,213,0.0,0.0,average_precision,test,10,187
173,ecfp4_bit_173,0.0,,False,0.0,214,0.0,0.0,average_precision,test,10,188
174,ecfp4_bit_174,0.0,,False,0.0,215,0.0,0.0,average_precision,test,10,189
175,ecfp4_bit_175,0.0,,False,0.0,216,0.0,0.0,average_precision,test,10,190
176,ecfp4_bit_176,0.0,,False,0.0,217,0.0,0.0,average_precision,test,10,191
177,ecfp4_bit_177,0.0,,False,0.0,218,0.0,0.0,average_precision,test,10,192
178,ecfp4_bit_178,0.0,,False,0.0,219,0.0,0.0,average_precision,test,10,193
179,ecfp4_bit_179,0.0,,False,0.0,220,0.0,0.0,average_precision,test,10,194
180,ecfp4_bit_180,0.0,,False,0.0,221,0.0,0.0,average_precision,test,10,195
181,ecfp4_bit_181,0.0,,False,0.0,222,0.0,0.0,average_precision,test,10,196
182,ecfp4_bit_182,0.0,,False,0.0,223,0.0,0.0,average_precision,test,10,197
183,ecfp4_bit_183,0.0,,False,0.0,224,0.0,0.0,average_precision,test,10,198
184,ecfp4_bit_184,0.0,,False,0.0,225,0.0,0.0,average_precision,test,10,199
185,ecfp4_bit_185,0.0,,False,0.0,226,0.0,0.0,average_precision,test,10,200
186,ecfp4_bit_186,0.0,,False,0.0,227,0.0,0.0,average_precision,test,10,201
187,ecfp4_bit_187,0.0,,False,0.0,228,0.0,0.0,average_precision,test,10,202
188,ecfp4_bit_188,0.0,,False,0.0,229,0.0,0.0,average_precision,test,10,203
189,ecfp4_bit_189,0.0,,False,0.0,230,0.0,0.0,average_precision,test,10,204
190,ecfp4_bit_190,0.0,,False,0.0,231,0.0,0.0,average_precision,test,10,205
191,ecfp4_bit_191,0.0,,False,0.0,232,0.0,0.0,average_precision,test,10,206
192,ecfp4_bit_192,0.0,,False,0.0,233,0.0,0.0,average_precision,test,10,207
193,ecfp4_bit_193,0.0,,False,0.0,234,0.0,0.0,average_precision,test,10,208
194,ecfp4_bit_194,0.0,,False,0.0,235,0.0,0.0,average_precision,test,10,209
195,ecfp4_bit_195,0.0,,False,0.0,236,0.0,0.0,average_precision,test,10,210
196,ecfp4_bit_196,0.0,,False,0.0,237,0.0,0.0,average_precision,test,10,211
197,ecfp4_bit_197,0.0,,False,0.0,238,0.0,0.0,average_precision,test,10,212
198,ecfp4_bit_198,0.0,,False,0.0,239,0.0,0.0,average_precision,test,10,213
199,ecfp4_bit_199,0.0,,False,0.0,240,0.0,0.0,average_precision,test,10,214
200,ecfp4_bit_200,0.0,,False,0.0,241,0.0,0.0,average_precision,test,10,215
201,ecfp4_bit_201,0.0,,False,0.0,242,0.0,0.0,average_precision,test,10,216
203,ecfp4_bit_203,0.0,,False,0.0,243,0.0,0.0,average_precision,test,10,217
204,ecfp4_bit_204,0.0,,False,0.0,244,0.0,0.0,average_precision,test,10,218
205,ecfp4_bit_205,0.0,,False,0.0,245,0.0,0.0,average_precision,test,10,219
206,ecfp4_bit_206,0.0,,False,0.0,246,0.0,0.0,average_precision,test,10,220
208,ecfp4_bit_208,0.0,,False,0.0,247,0.0,0.0,average_precision,test,10,221
209,ecfp4_bit_209,0.0,,False,0.0,248,0.0,0.0,average_precision,test,10,222
210,ecfp4_bit_210,0.0,,False,0.0,249,0.0,0.0,average_precision,test,10,223
211,ecfp4_bit_211,0.0,,False,0.0,250,0.0,0.0,average_precision,test,10,224
213,ecfp4_bit_213,0.0,,False,0.0,251,0.0,0.0,average_precision,test,10,225
214,ecfp4_bit_214,0.0,,False,0.0,252,0.0,0.0,average_precision,test,10,226
215,ecfp4_bit_215,0.0,,False,0.0,253,0.0,0.0,average_precision,test,10,227
216,ecfp4_bit_216,0.0,,False,0.0,254,0.0,0.0,average_precision,test,10,228
217,ecfp4_bit_217,0.0,,False,0.0,255,0.0,0.0,average_precision,test,10,229
218,ecfp4_bit_218,0.0,,False,0.0,256,0.0,0.0,average_precision,test,10,230
219,ecfp4_bit_219,0.0,,False,0.0,257,0.0,0.0,average_precision,test,10,231
220,ecfp4_bit_220,0.0,,False,0.0,258,0.0,0.0,average_precision,test,10,232
221,ecfp4_bit_221,0.0,,False,0.0,259,0.0,0.0,average_precision,test,10,233
222,ecfp4_bit_222,0.0,,False,0.0,260,0.0,0.0,average_precision,test,10,234
223,ecfp4_bit_223,0.0,,False,0.0,261,0.0,0.0,average_precision,test,10,235
224,ecfp4_bit_224,0.0,,False,0.0,262,0.0,0.0,average_precision,test,10,236
226,ecfp4_bit_226,0.0,,False,0.0,263,0.0,0.0,average_precision,test,10,237
227,ecfp4_bit_227,0.0,,False,0.0,264,0.0,0.0,average_precision,test,10,238
228,ecfp4_bit_228,0.0,,False,0.0,265,0.0,0.0,average_precision,test,10,239
229,ecfp4_bit_229,0.0,,False,0.0,266,0.0,0.0,average_precision,test,10,240
230,ecfp4_bit_230,0.0,,False,0.0,267,0.0,0.0,average_precision,test,10,241
231,ecfp4_bit_231,0.0,,False,0.0,268,0.0,0.0,average_precision,test,10,242
232,ecfp4_bit_232,0.0,,False,0.0,269,0.0,0.0,average_precision,test,10,243
233,ecfp4_bit_233,0.01865971598325008,7.0,True,0.018659715983250082,18,0.0,0.0,average_precision,test,10,244
234,ecfp4_bit_234,0.0,,False,0.0,270,0.0,0.0,average_precision,test,10,245
235,ecfp4_bit_235,0.0,,False,0.0,271,0.0,0.0,average_precision,test,10,246
236,ecfp4_bit_236,0.0,,False,0.0,272,0.0,0.0,average_precision,test,10,247
237,ecfp4_bit_237,0.0,,False,0.0,273,0.0,0.0,average_precision,test,10,248
238,ecfp4_bit_238,0.0,,False,0.0,274,0.0,0.0,average_precision,test,10,249
239,ecfp4_bit_239,0.0,,False,0.0,275,0.0,0.0,average_precision,test,10,250
240,ecfp4_bit_240,0.0,,False,0.0,276,0.0,0.0,average_precision,test,10,251
241,ecfp4_bit_241,0.0,,False,0.0,277,0.0,0.0,average_precision,test,10,252
242,ecfp4_bit_242,0.0,,False,0.0,278,0.0,0.0,average_precision,test,10,253
