feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
304,ecfp4_bit_304,0.009209465065954292,10.0,True,0.009209465065954292,29,0.0037601324088593533,0.00023197957450467126,average_precision,test,10,1
893,ecfp4_bit_893,0.009441625845559706,5.0,True,0.009441625845559706,27,0.002251280778213045,0.0008552358116932239,average_precision,test,10,2
885,ecfp4_bit_885,0.002443484522984157,10.0,True,0.002443484522984157,84,0.0021751959138259043,0.00033483807473288775,average_precision,test,10,3
650,ecfp4_bit_650,0.007025075117711363,5.0,True,0.007025075117711363,39,0.0018669288521942697,0.0007803111040511532,average_precision,test,10,4
229,ecfp4_bit_229,0.012460497322545502,9.0,True,0.012460497322545502,19,0.0012292510593722033,0.0006581182962103403,average_precision,test,10,5
222,ecfp4_bit_222,0.0182699186258583,1.0,True,0.0182699186258583,8,0.0012081763457625482,0.00045484919078871117,average_precision,test,10,6
743,ecfp4_bit_743,0.005706642071708545,14.0,True,0.005706642071708545,47,0.0011386510019674404,0.0002749234704170292,average_precision,test,10,7
314,ecfp4_bit_314,0.007536063474416409,4.0,True,0.007536063474416409,34,0.0010410907583420614,0.0008571204329178192,average_precision,test,10,8
58,ecfp4_bit_58,0.014465842924628537,4.0,True,0.014465842924628537,13,0.0007551111658621948,0.000487919824623207,average_precision,test,10,9
244,ecfp4_bit_244,0.00716083842753593,7.0,True,0.00716083842753593,36,0.0007401655232780562,0.00015317570455681992,average_precision,test,10,10
967,ecfp4_bit_967,0.009492971295424637,7.0,True,0.009492971295424637,26,0.0007381154127762329,0.0006862052108978017,average_precision,test,10,11
253,ecfp4_bit_253,0.002696857979378587,6.0,True,0.002696857979378587,79,0.0007375347365629638,4.34684543672994e-05,average_precision,test,10,12
626,ecfp4_bit_626,0.01702721559178779,10.0,True,0.01702721559178779,9,0.0006521052957051473,0.0001373449565725589,average_precision,test,10,13
443,ecfp4_bit_443,0.10886777889232095,1.0,True,0.10886777889232095,1,0.0006414837898162405,0.00044128270551143105,average_precision,test,10,14
38,ecfp4_bit_38,0.0013570435578792756,10.0,True,0.0013570435578792756,120,0.0006028792505451526,2.364258773662153e-05,average_precision,test,10,15
378,ecfp4_bit_378,0.0011717287160541883,10.0,True,0.0011717287160541883,130,0.000440318505915592,0.00022542164444983194,average_precision,test,10,16
147,ecfp4_bit_147,0.005439905888970057,4.0,True,0.005439905888970057,49,0.0004258983444505898,0.00020584985033267417,average_precision,test,10,17
618,ecfp4_bit_618,0.013586607431026269,3.0,True,0.013586607431026269,14,0.00042331439285715235,0.0006277065931690714,average_precision,test,10,18
698,ecfp4_bit_698,0.0027448641436101785,10.0,True,0.0027448641436101785,78,0.000410260664777198,0.0003862492673242666,average_precision,test,10,19
288,ecfp4_bit_288,0.005167725217500363,11.0,True,0.005167725217500363,51,0.0004056456172398786,0.0001936421789770146,average_precision,test,10,20
694,ecfp4_bit_694,0.00416741328940121,7.0,True,0.00416741328940121,60,0.00039383152330227237,0.0011879395327981483,average_precision,test,10,21
767,ecfp4_bit_767,0.0062561753018002516,5.0,True,0.0062561753018002516,42,0.00033701827153745123,0.00038601125353685906,average_precision,test,10,22
