feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
243,ecfp4_bit_243,0.0077112964701577715,6.0,True,0.0077112964701577715,26,0.03426213742324621,0.0015402323892655927,average_precision,test,10,1
875,ecfp4_bit_875,0.12087470735815621,0.0,True,0.12087470735815621,2,0.031885367545145725,0.003653504381488325,average_precision,test,10,2
8,ecfp4_bit_8,0.009840539532949591,5.0,True,0.009840539532949591,20,0.02708436733231462,0.001218702300301736,average_precision,test,10,3
767,ecfp4_bit_767,0.007457535484080417,2.0,True,0.007457535484080417,28,0.003223297879419819,0.001640034397589654,average_precision,test,10,4
367,ecfp4_bit_367,0.0027216326371913855,2.0,True,0.0027216326371913855,48,0.0019844693155493974,0.0004684550119598878,average_precision,test,10,5
89,ecfp4_bit_89,0.034993698318109785,4.0,True,0.034993698318109785,3,0.0016585697372105772,0.001104503860342475,average_precision,test,10,6
905,ecfp4_bit_905,0.011939685968547381,8.0,True,0.011939685968547381,14,0.001161263433015604,0.0007178176252411382,average_precision,test,10,7
244,ecfp4_bit_244,0.012693572988190543,4.0,True,0.012693572988190543,11,0.001063303195865381,0.00017037722522363034,average_precision,test,10,8
626,ecfp4_bit_626,0.4049943953028116,1.0,True,0.4049943953028116,1,0.0009401933047724672,0.001223354310155003,average_precision,test,10,9
569,ecfp4_bit_569,0.013114733431727876,1.0,True,0.013114733431727876,10,0.0008987150580145806,0.0010205099241657053,average_precision,test,10,10
696,ecfp4_bit_696,0.001227544704308003,9.0,True,0.001227544704308003,59,0.0007737052331776128,0.0002221869716793171,average_precision,test,10,11
520,ecfp4_bit_520,0.0031439164360544834,9.0,True,0.0031439164360544834,45,0.0005160821378974139,0.0003161834623850135,average_precision,test,10,12
776,ecfp4_bit_776,0.008970570607177064,8.0,True,0.008970570607177064,24,0.0004959921167446771,0.0003877858223704034,average_precision,test,10,13
835,ecfp4_bit_835,0.0008452312937139757,9.0,True,0.0008452312937139757,68,0.00045679714288785617,0.0001612206603551209,average_precision,test,10,14
783,ecfp4_bit_783,0.010733478947209975,5.0,True,0.010733478947209975,17,0.0004116114082829858,0.0007514413945752984,average_precision,test,10,15
123,ecfp4_bit_123,0.00316606213635505,7.0,True,0.00316606213635505,43,0.00036789121012942435,0.00031856113681906164,average_precision,test,10,16
982,ecfp4_bit_982,0.010148160374338432,6.0,True,0.010148160374338432,19,0.00033599607968064357,0.0005889280769286559,average_precision,test,10,17
707,ecfp4_bit_707,0.005455373786236435,7.0,True,0.005455373786236435,36,0.00031887688109391024,0.0003329832968253506,average_precision,test,10,18
556,ecfp4_bit_556,0.0031545805810863315,4.0,True,0.0031545805810863315,44,0.00023395896691698613,0.0004812033315183974,average_precision,test,10,19
667,ecfp4_bit_667,0.0022274615931452573,5.0,True,0.0022274615931452573,51,0.00014868013435953982,0.00011269780360460712,average_precision,test,10,20
709,ecfp4_bit_709,0.005923566764467176,3.0,True,0.005923566764467176,35,0.00010288453014790921,0.00016848736449772046,average_precision,test,10,21
559,ecfp4_bit_559,0.004708669029148453,2.0,True,0.004708669029148453,38,9.728237478175555e-05,0.00017848090792671966,average_precision,test,10,22
508,ecfp4_bit_508,0.012341047174313013,7.0,True,0.012341047174313013,13,8.21102999890716e-05,0.0001642205999781432,average_precision,test,10,23
92,ecfp4_bit_92,0.0022001744870227733,8.0,True,0.0022001744870227733,52,4.333055967485067e-05,2.5558373361366192e-05,average_precision,test,10,24
329,ecfp4_bit_329,0.0327098519577244,5.0,True,0.0327098519577244,4,4.2851032385156365e-05,0.0001285530971554691,average_precision,test,10,25
674,ecfp4_bit_674,0.0028395514865149165,5.0,True,0.0028395514865149165,46,4.2595479214056764e-05,4.328581008197901e-05,average_precision,test,10,26
36,ecfp4_bit_36,0.0007445057005055011,7.0,True,0.0007445057005055011,70,2.8134946765037695e-05,2.2972087838236863e-05,average_precision,test,10,27
894,ecfp4_bit_894,0.0012021950141614928,8.0,True,0.0012021950141614928,60,1.616294151558506e-05,5.387647171861687e-06,average_precision,test,10,28
360,ecfp4_bit_360,0.0009201041849286424,6.0,True,0.0009201041849286424,67,1.6144454694790032e-05,3.693723817993995e-05,average_precision,test,10,29
456,ecfp4_bit_456,0.001020890659370939,7.0,True,0.001020890659370939,63,1.0033911289332454e-05,1.5665667157022373e-05,average_precision,test,10,30
786,ecfp4_bit_786,0.0009584722140432906,6.0,True,0.0009584722140432906,65,9.48710680089837e-06,1.9023626066772244e-05,average_precision,test,10,31
267,ecfp4_bit_267,0.0019455811287178567,9.0,True,0.0019455811287178567,54,4.750141158788024e-06,9.500282317576047e-06,average_precision,test,10,32
849,ecfp4_bit_849,0.0004667523196895998,4.0,True,0.0004667523196895998,73,4.736965642110347e-06,1.779453555290035e-05,average_precision,test,10,33
881,ecfp4_bit_881,0.001011014705805935,9.0,True,0.001011014705805935,64,4.485292598761792e-06,9.690701891419001e-06,average_precision,test,10,34
