mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
1.8072530031204224,0.17025983333587646,0.013154983520507812,7.62939453125e-06,0.01,,0.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.2328641379909231,0.27705398502697337,0.2549590615089482,0.02209492351802514,4,0.36355730120854546,0.3396761531990476,0.35161672720379655,0.011940574004748933
1.6769981384277344,0.026610612869262695,0.016568541526794434,0.0025943517684936523,0.01,,1.0,"{'model__C': 0.01, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.14899028503049713,0.19481727505376836,0.17190378004213275,0.022913495011635615,12,0.2150678521272835,0.16243759167000604,0.18875272189864478,0.026315130228638725
1.9306589365005493,0.15119397640228271,0.014684081077575684,0.001938462257385254,0.01,balanced,0.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.19554316696684934,0.22004305257414888,0.2077931097704991,0.012249942803649772,7,0.320874549355652,0.2928370099091964,0.3068557796324242,0.014018769723227797
1.283543586730957,0.06901359558105469,0.0173494815826416,9.608268737792969e-05,0.01,balanced,1.0,"{'model__C': 0.01, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.19793751297315887,0.2262408241706482,0.21208916857190352,0.014151655598744664,6,0.2782812385151458,0.2477002016349059,0.26299072007502583,0.015290518440119957
3.6930097341537476,0.1832972764968872,0.01528024673461914,0.003378152847290039,0.1,,0.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.24091951393616648,0.274667402475019,0.25779345820559274,0.016873944269426247,1,0.41291828268590963,0.3796706101295947,0.39629444640775213,0.016623836278157472
4.466688394546509,0.4598696231842041,0.01804935932159424,0.0054541826248168945,0.1,,1.0,"{'model__C': 0.1, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.22985223668638524,0.2767882463658333,0.25332024152610927,0.02346800483972404,5,0.3576450235746272,0.3301065447622237,0.34387578416842546,0.013769239406201755
3.9192163944244385,0.3097059726715088,0.01936793327331543,0.0011868476867675781,0.1,balanced,0.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.18526470390603986,0.1972056983960502,0.19123520115104503,0.005970497245005174,9,0.3299294787772472,0.27311514327841446,0.30152231102783084,0.028407167749416373
5.377038598060608,0.15749013423919678,0.01936650276184082,0.004569292068481445,0.1,balanced,1.0,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.19205867641618649,0.21329342278465635,0.2026760496004214,0.010617373184234932,8,0.3265631978110164,0.2829550584618629,0.3047591281364397,0.021804069674576737
4.618097305297852,0.37239956855773926,0.014286398887634277,0.00048172473907470703,1.0,,0.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 0.0}",0.2386123123729298,0.2733029808922624,0.2559576466325961,0.017345334259666306,3,0.42343276515394507,0.3867724136819824,0.40510258941796373,0.018330175735981336
5.960547566413879,0.8829711675643921,0.013142704963684082,0.0003050565719604492,1.0,,1.0,"{'model__C': 1.0, 'model__class_weight': None, 'model__l1_ratio': 1.0}",0.2386666543374471,0.2751399478548768,0.25690330109616194,0.018236646758714836,2,0.41880116982293064,0.3816687463240123,0.4002349580734715,0.01856621174945916
4.539282202720642,0.44194161891937256,0.01328575611114502,0.0004693269729614258,1.0,balanced,0.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 0.0}",0.18300190446862097,0.1903041011562034,0.18665300281241218,0.0036510983437912092,11,0.3322119485062504,0.2656115225711053,0.2989117355386779,0.033300212967572546
6.598126649856567,0.6663775444030762,0.013007164001464844,0.0002307891845703125,1.0,balanced,1.0,"{'model__C': 1.0, 'model__class_weight': 'balanced', 'model__l1_ratio': 1.0}",0.1834740401969999,0.19228492823473833,0.1878794842158691,0.00440544401886922,10,0.33175543076309216,0.26713183449866656,0.29944363263087936,0.0323117981322128
