mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
0.1129758358001709,0.0,0.0013415813446044922,0.0,0.005,,0.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.0}",0.9723278540736484,0.9723278540736484,0.0,6,0.9679723794117687,0.9679723794117687,0.0
0.007276296615600586,0.0,0.00177764892578125,0.0,0.005,,0.25,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.25}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.005581855773925781,0.0,0.0033791065216064453,0.0,0.005,,0.5,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.5}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.003694295883178711,0.0,0.0014467239379882812,0.0,0.005,,0.75,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 0.75}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.003410816192626953,0.0,0.0017817020416259766,0.0,0.005,,1.0,"{'C': 0.005, 'class_weight': None, 'l1_ratio': 1.0}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.09630870819091797,0.0,0.0019867420196533203,0.0,0.005,balanced,0.0,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.9744054731418573,0.9744054731418573,0.0,5,0.9709867601915935,0.9709867601915935,0.0
0.007773637771606445,0.0,0.001373291015625,0.0,0.005,balanced,0.25,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.004775047302246094,0.0,0.0015788078308105469,0.0,0.005,balanced,0.5,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.0041806697845458984,0.0,0.002104520797729492,0.0,0.005,balanced,0.75,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.004503011703491211,0.0,0.0014529228210449219,0.0,0.005,balanced,1.0,"{'C': 0.005, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.08016252517700195,0.0,0.0013089179992675781,0.0,0.01,,0.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.0}",0.9758425460367766,0.9758425460367766,0.0,4,0.9705862072117002,0.9705862072117002,0.0
0.009964704513549805,0.0,0.0012714862823486328,0.0,0.01,,0.25,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.25}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.0064547061920166016,0.0,0.0012989044189453125,0.0,0.01,,0.5,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.5}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.006247520446777344,0.0,0.0012676715850830078,0.0,0.01,,0.75,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 0.75}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.0037703514099121094,0.0,0.001413583755493164,0.0,0.01,,1.0,"{'C': 0.01, 'class_weight': None, 'l1_ratio': 1.0}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.07165002822875977,0.0,0.0014748573303222656,0.0,0.01,balanced,0.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.0}",0.9764966125760112,0.9764966125760112,0.0,1,0.9744129212256665,0.9744129212256665,0.0
0.020967483520507812,0.0,0.0014557838439941406,0.0,0.01,balanced,0.25,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.25}",0.9141140468726676,0.9141140468726676,0.0,63,0.9188945679802343,0.9188945679802343,0.0
0.005894184112548828,0.0,0.0011706352233886719,0.0,0.01,balanced,0.5,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.5}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.005730867385864258,0.0,0.0012211799621582031,0.0,0.01,balanced,0.75,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 0.75}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.003312826156616211,0.0,0.0011661052703857422,0.0,0.01,balanced,1.0,"{'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 1.0}",0.87,0.87,0.0,64,0.875,0.875,0.0
0.08332276344299316,0.0,0.0013015270233154297,0.0,0.05,,0.0,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.0}",0.9764058500999597,0.9764058500999597,0.0,2,0.9775386791787922,0.9775386791787922,0.0
0.07631397247314453,0.0,0.0013279914855957031,0.0,0.05,,0.25,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.25}",0.9543387974920328,0.9543387974920328,0.0,23,0.9643923549490385,0.9643923549490385,0.0
0.07914447784423828,0.0,0.0014376640319824219,0.0,0.05,,0.5,"{'C': 0.05, 'class_weight': None, 'l1_ratio': 0.5}",0.9369318299155684,0.9369318299155684,0.0,43,0.9494299346987114,0.9494299346987114,0.0
