feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
831,ecfp4_bit_831,0.022333125496608767,2.0,True,0.02233312549660877,10,0.028552161392170844,0.0036348355642112713,average_precision,test,10,1
136,ecfp4_bit_136,0.02238543159968463,3.0,True,0.022385431599684633,9,0.02605012603614083,0.008027525070536994,average_precision,test,10,2
792,ecfp4_bit_792,0.07163555307827885,0.0,True,0.07163555307827886,1,0.022308038487366372,0.015193478729416886,average_precision,test,10,3
801,ecfp4_bit_801,0.01725733100444245,5.0,True,0.017257331004442454,19,0.014600255622214864,0.0036287148424984732,average_precision,test,10,4
491,ecfp4_bit_491,0.05046607665880261,1.0,True,0.05046607665880262,2,0.011492176811887939,0.007350654565961852,average_precision,test,10,5
361,ecfp4_bit_361,0.014145401803114304,7.0,True,0.014145401803114308,27,0.007817929171327776,0.0056086802144478965,average_precision,test,10,6
672,ecfp4_bit_672,0.009254287311724415,3.0,True,0.009254287311724417,38,0.007443084875410505,0.0028907062345132194,average_precision,test,10,7
886,ecfp4_bit_886,0.002970511976602898,9.0,True,0.0029705119766028987,76,0.0073827677276143144,0.000349171755518185,average_precision,test,10,8
500,ecfp4_bit_500,0.00793224626719235,4.0,True,0.007932246267192352,45,0.007202581743956704,0.0008155850703311122,average_precision,test,10,9
333,ecfp4_bit_333,0.04533619470604951,5.0,True,0.045336194706049514,3,0.0066230120141757606,0.00585143491991491,average_precision,test,10,10
27,ecfp4_bit_27,0.017315358277181,4.0,True,0.017315358277181003,18,0.006231532408631918,0.0037280082931957677,average_precision,test,10,11
718,ecfp4_bit_718,0.0203654614512526,4.0,True,0.020365461451252603,12,0.006142692166511937,0.0043042858122886996,average_precision,test,10,12
896,ecfp4_bit_896,0.03123244615263293,1.0,True,0.031232446152632938,5,0.005987245810968278,0.010570134454605076,average_precision,test,10,13
967,ecfp4_bit_967,0.00717417527945899,9.0,True,0.007174175279458992,51,0.005477004275702124,0.0008144324648752275,average_precision,test,10,14
80,ecfp4_bit_80,0.018429794077060774,6.0,True,0.018429794077060777,14,0.004275432352043296,0.004397491185205678,average_precision,test,10,15
73,ecfp4_bit_73,0.009031041084694654,8.0,True,0.009031041084694656,40,0.004215918313827877,0.003134119237868272,average_precision,test,10,16
841,ecfp4_bit_841,0.01570868569972315,4.0,True,0.015708685699723154,23,0.003910364522730664,0.004037380913921171,average_precision,test,10,17
511,ecfp4_bit_511,0.002970511976602897,12.0,True,0.002970511976602898,77,0.003807577210150126,0.0017420167468437304,average_precision,test,10,18
392,ecfp4_bit_392,0.005063372687391301,5.0,True,0.005063372687391302,61,0.003179930783174584,0.0022640821042780295,average_precision,test,10,19
954,ecfp4_bit_954,0.004991376419954388,14.0,True,0.004991376419954389,62,0.0031692053499522478,0.0009201184065985164,average_precision,test,10,20
389,ecfp4_bit_389,0.003300568862892107,10.0,True,0.003300568862892108,73,0.0030231248439317624,0.0010767364755461615,average_precision,test,10,21
932,ecfp4_bit_932,0.004402451083273018,12.0,True,0.004402451083273019,66,0.0029968574071736033,0.000947648168925146,average_precision,test,10,22
1006,ecfp4_bit_1006,0.017231826782513317,6.0,True,0.01723182678251332,20,0.00296743966949094,0.0014499333657630165,average_precision,test,10,23
10,ecfp4_bit_10,0.01886267390927483,4.0,True,0.018862673909274832,13,0.002286215822376758,0.0019257850898386246,average_precision,test,10,24
694,ecfp4_bit_694,0.010070452282752553,9.0,True,0.010070452282752555,34,0.0017951002142336692,0.000701806831271565,average_precision,test,10,25
935,ecfp4_bit_935,0.005445938623771976,5.0,True,0.005445938623771977,59,0.0013650637887191563,0.0018617962835784814,average_precision,test,10,26
658,ecfp4_bit_658,0.014274038728640092,6.0,True,0.014274038728640095,25,0.0011282382156778624,0.00366335657182436,average_precision,test,10,27
396,ecfp4_bit_396,0.008834117504209977,11.0,True,0.008834117504209978,41,0.001082232309620601,0.0010276176286444728,average_precision,test,10,28
961,ecfp4_bit_961,0.012088029760282675,7.0,True,0.012088029760282679,29,0.0010751257745882981,0.0016394896062358955,average_precision,test,10,29
893,ecfp4_bit_893,0.007644699939786869,7.0,True,0.00764469993978687,48,0.00104168591043714,0.0012250389184888801,average_precision,test,10,30
512,ecfp4_bit_512,0.00396068263547053,11.0,True,0.0039606826354705305,68,0.0009946344459542012,0.0018059775234598675,average_precision,test,10,31
257,ecfp4_bit_257,0.010093880188997423,8.0,True,0.010093880188997425,33,0.0008928373981536786,0.002191149929057602,average_precision,test,10,32
947,ecfp4_bit_947,0.005783929569827754,10.0,True,0.005783929569827755,58,0.0007875164684498281,0.0007424878662425621,average_precision,test,10,33
579,ecfp4_bit_579,0.0008101396299826097,10.0,True,0.0008101396299826099,81,0.0007538653680078389,0.0004935207303859517,average_precision,test,10,34
121,ecfp4_bit_121,0.003960682635470528,10.0,True,0.003960682635470529,69,0.0007325528971715067,0.0006739840831540909,average_precision,test,10,35
911,ecfp4_bit_911,0.02375258427578334,2.0,True,0.023752584275783348,8,0.0005737017109276154,0.001624180037438087,average_precision,test,10,36
378,ecfp4_bit_378,0.01672357563547327,10.0,True,0.016723575635473272,22,0.0005377486467574965,0.0011943434190148778,average_precision,test,10,37
659,ecfp4_bit_659,0.02083572929840265,5.0,True,0.020835729298402654,11,0.0005252751045139448,0.00262475563872603,average_precision,test,10,38
130,ecfp4_bit_130,0.007448043476975845,10.0,True,0.0074480434769758465,50,0.0005149046839645066,0.0008394977059534534,average_precision,test,10,39
926,ecfp4_bit_926,0.014165861858231196,4.0,True,0.0141658618582312,26,0.0005094691401635986,0.0029723424687312164,average_precision,test,10,40
790,ecfp4_bit_790,0.005306525859302289,11.0,True,0.00530652585930229,60,0.0004359592306985349,0.0019786184816308105,average_precision,test,10,41
715,ecfp4_bit_715,0.004907994208449395,13.0,True,0.0049079942084493955,63,0.00027020170290125155,0.0012078688116565425,average_precision,test,10,42
314,ecfp4_bit_314,0.0011758276574053185,13.0,True,0.0011758276574053187,79,0.00026524252333179343,0.0008576853900343216,average_precision,test,10,43
478,ecfp4_bit_478,0.009493168130741303,7.0,True,0.009493168130741305,36,0.00022907135575736537,0.00024545909286358803,average_precision,test,10,44
726,ecfp4_bit_726,0.0029881935955112507,13.0,True,0.0029881935955112515,75,0.00014497200721894644,0.00019570465482965688,average_precision,test,10,45
946,ecfp4_bit_946,0.011456780865463662,6.0,True,0.011456780865463664,31,0.0001317161740989836,0.0027543420763159617,average_precision,test,10,46
980,ecfp4_bit_980,0.006634855063556177,11.0,True,0.006634855063556179,54,6.811069011216087e-05,0.0012620150669058403,average_precision,test,10,47
0,ecfp4_bit_0,0.0,,False,0.0,84,0.0,0.0,average_precision,test,10,48
1,ecfp4_bit_1,0.0,,False,0.0,85,0.0,0.0,average_precision,test,10,49
2,ecfp4_bit_2,0.0,,False,0.0,86,0.0,0.0,average_precision,test,10,50
3,ecfp4_bit_3,0.0,,False,0.0,87,0.0,0.0,average_precision,test,10,51
4,ecfp4_bit_4,0.0,,False,0.0,88,0.0,0.0,average_precision,test,10,52
5,ecfp4_bit_5,0.0,,False,0.0,89,0.0,0.0,average_precision,test,10,53
6,ecfp4_bit_6,0.0,,False,0.0,90,0.0,0.0,average_precision,test,10,54
7,ecfp4_bit_7,0.0,,False,0.0,91,0.0,0.0,average_precision,test,10,55
8,ecfp4_bit_8,0.0,,False,0.0,92,0.0,0.0,average_precision,test,10,56
9,ecfp4_bit_9,0.0,,False,0.0,93,0.0,0.0,average_precision,test,10,57
11,ecfp4_bit_11,0.0,,False,0.0,94,0.0,0.0,average_precision,test,10,58
12,ecfp4_bit_12,0.0,,False,0.0,95,0.0,0.0,average_precision,test,10,59
13,ecfp4_bit_13,0.0,,False,0.0,96,0.0,0.0,average_precision,test,10,60
16,ecfp4_bit_16,0.0,,False,0.0,97,0.0,0.0,average_precision,test,10,61
17,ecfp4_bit_17,0.0,,False,0.0,98,0.0,0.0,average_precision,test,10,62
18,ecfp4_bit_18,0.0,,False,0.0,99,0.0,0.0,average_precision,test,10,63
19,ecfp4_bit_19,0.0,,False,0.0,100,0.0,0.0,average_precision,test,10,64
20,ecfp4_bit_20,0.0,,False,0.0,101,0.0,0.0,average_precision,test,10,65
21,ecfp4_bit_21,0.0,,False,0.0,102,0.0,0.0,average_precision,test,10,66
22,ecfp4_bit_22,0.0,,False,0.0,103,0.0,0.0,average_precision,test,10,67
23,ecfp4_bit_23,0.0,,False,0.0,104,0.0,0.0,average_precision,test,10,68
24,ecfp4_bit_24,0.0,,False,0.0,105,0.0,0.0,average_precision,test,10,69
26,ecfp4_bit_26,0.0,,False,0.0,106,0.0,0.0,average_precision,test,10,70
28,ecfp4_bit_28,0.0,,False,0.0,107,0.0,0.0,average_precision,test,10,71
29,ecfp4_bit_29,0.0,,False,0.0,108,0.0,0.0,average_precision,test,10,72
30,ecfp4_bit_30,0.0,,False,0.0,109,0.0,0.0,average_precision,test,10,73
31,ecfp4_bit_31,0.0,,False,0.0,110,0.0,0.0,average_precision,test,10,74
32,ecfp4_bit_32,0.0,,False,0.0,111,0.0,0.0,average_precision,test,10,75
34,ecfp4_bit_34,0.0,,False,0.0,112,0.0,0.0,average_precision,test,10,76
35,ecfp4_bit_35,0.0,,False,0.0,113,0.0,0.0,average_precision,test,10,77
36,ecfp4_bit_36,0.0,,False,0.0,114,0.0,0.0,average_precision,test,10,78
37,ecfp4_bit_37,0.0,,False,0.0,115,0.0,0.0,average_precision,test,10,79
38,ecfp4_bit_38,0.0,,False,0.0,116,0.0,0.0,average_precision,test,10,80
39,ecfp4_bit_39,0.0,,False,0.0,117,0.0,0.0,average_precision,test,10,81
40,ecfp4_bit_40,0.0,,False,0.0,118,0.0,0.0,average_precision,test,10,82
41,ecfp4_bit_41,0.0,,False,0.0,119,0.0,0.0,average_precision,test,10,83
42,ecfp4_bit_42,0.0,,False,0.0,120,0.0,0.0,average_precision,test,10,84
43,ecfp4_bit_43,0.0,,False,0.0,121,0.0,0.0,average_precision,test,10,85
44,ecfp4_bit_44,0.0,,False,0.0,122,0.0,0.0,average_precision,test,10,86
45,ecfp4_bit_45,0.0,,False,0.0,123,0.0,0.0,average_precision,test,10,87
46,ecfp4_bit_46,0.0,,False,0.0,124,0.0,0.0,average_precision,test,10,88
47,ecfp4_bit_47,0.0,,False,0.0,125,0.0,0.0,average_precision,test,10,89
48,ecfp4_bit_48,0.006945544911477308,9.0,True,0.00694554491147731,52,0.0,0.0,average_precision,test,10,90
49,ecfp4_bit_49,0.0,,False,0.0,126,0.0,0.0,average_precision,test,10,91
50,ecfp4_bit_50,0.0,,False,0.0,127,0.0,0.0,average_precision,test,10,92
51,ecfp4_bit_51,0.0,,False,0.0,128,0.0,0.0,average_precision,test,10,93
52,ecfp4_bit_52,0.0,,False,0.0,129,0.0,0.0,average_precision,test,10,94
54,ecfp4_bit_54,0.0,,False,0.0,130,0.0,0.0,average_precision,test,10,95
55,ecfp4_bit_55,0.0,,False,0.0,131,0.0,0.0,average_precision,test,10,96
56,ecfp4_bit_56,0.0,,False,0.0,132,0.0,0.0,average_precision,test,10,97
57,ecfp4_bit_57,0.0,,False,0.0,133,0.0,0.0,average_precision,test,10,98
58,ecfp4_bit_58,0.0,,False,0.0,134,0.0,0.0,average_precision,test,10,99
59,ecfp4_bit_59,0.0,,False,0.0,135,0.0,0.0,average_precision,test,10,100
60,ecfp4_bit_60,0.0,,False,0.0,136,0.0,0.0,average_precision,test,10,101
61,ecfp4_bit_61,0.0,,False,0.0,137,0.0,0.0,average_precision,test,10,102
62,ecfp4_bit_62,0.0,,False,0.0,138,0.0,0.0,average_precision,test,10,103
63,ecfp4_bit_63,0.0,,False,0.0,139,0.0,0.0,average_precision,test,10,104
64,ecfp4_bit_64,0.0,,False,0.0,140,0.0,0.0,average_precision,test,10,105
65,ecfp4_bit_65,0.0,,False,0.0,141,0.0,0.0,average_precision,test,10,106
66,ecfp4_bit_66,0.0,,False,0.0,142,0.0,0.0,average_precision,test,10,107
67,ecfp4_bit_67,0.0,,False,0.0,143,0.0,0.0,average_precision,test,10,108
68,ecfp4_bit_68,0.0,,False,0.0,144,0.0,0.0,average_precision,test,10,109
69,ecfp4_bit_69,0.0,,False,0.0,145,0.0,0.0,average_precision,test,10,110
70,ecfp4_bit_70,0.0,,False,0.0,146,0.0,0.0,average_precision,test,10,111
71,ecfp4_bit_71,0.0,,False,0.0,147,0.0,0.0,average_precision,test,10,112
72,ecfp4_bit_72,0.0,,False,0.0,148,0.0,0.0,average_precision,test,10,113
74,ecfp4_bit_74,0.0,,False,0.0,149,0.0,0.0,average_precision,test,10,114
75,ecfp4_bit_75,0.0,,False,0.0,150,0.0,0.0,average_precision,test,10,115
76,ecfp4_bit_76,0.0,,False,0.0,151,0.0,0.0,average_precision,test,10,116
78,ecfp4_bit_78,0.0,,False,0.0,152,0.0,0.0,average_precision,test,10,117
79,ecfp4_bit_79,0.0,,False,0.0,153,0.0,0.0,average_precision,test,10,118
81,ecfp4_bit_81,0.0,,False,0.0,154,0.0,0.0,average_precision,test,10,119
82,ecfp4_bit_82,0.0,,False,0.0,155,0.0,0.0,average_precision,test,10,120
83,ecfp4_bit_83,0.0,,False,0.0,156,0.0,0.0,average_precision,test,10,121
84,ecfp4_bit_84,0.0,,False,0.0,157,0.0,0.0,average_precision,test,10,122
85,ecfp4_bit_85,0.0,,False,0.0,158,0.0,0.0,average_precision,test,10,123
