feature_idx,feature_name,tree_importance,minimum_depth,used_in_tree,normalized_tree_importance,rank_tree_importance,permutation_importance_mean,permutation_importance_std,permutation_scoring,permutation_eval_set,permutation_n_repeats,permutation_importance_rank
105,maccs_bit_105,0.020176364842729902,2.0,True,0.020176364842729902,11,0.0016143540557765391,0.000768980708822976,average_precision,test,10,1
151,maccs_bit_151,0.026185414602204162,1.0,True,0.026185414602204162,5,0.0014716785796849586,0.001208194956245182,average_precision,test,10,2
156,maccs_bit_156,0.0037904238682298684,8.0,True,0.0037904238682298684,70,0.0013132128072390246,0.00039455054348064056,average_precision,test,10,3
51,maccs_bit_51,0.026880363296694992,4.0,True,0.026880363296694992,4,0.001134886817453606,0.0003163151787507096,average_precision,test,10,4
86,maccs_bit_86,0.009177836187313751,4.0,True,0.009177836187313751,34,0.001090319719260852,0.0008722929200905829,average_precision,test,10,5
64,maccs_bit_64,0.015701905156562668,4.0,True,0.015701905156562668,18,0.0008862726039777557,0.00021301619815821416,average_precision,test,10,6
90,maccs_bit_90,0.0026902692743086412,7.0,True,0.0026902692743086412,82,0.0008112852217464723,0.0007490764673517865,average_precision,test,10,7
135,maccs_bit_135,0.00975850572778941,3.0,True,0.00975850572778941,30,0.0008066412887518571,0.00030701836222513443,average_precision,test,10,8
127,maccs_bit_127,0.003522668003145334,6.0,True,0.003522668003145334,72,0.00066217322721289,0.00012489330149182646,average_precision,test,10,9
117,maccs_bit_117,0.011811193752414824,3.0,True,0.011811193752414824,26,0.0005732645197342453,0.0010894469734087178,average_precision,test,10,10
118,maccs_bit_118,0.0038152830834418724,6.0,True,0.0038152830834418724,68,0.0005356773441122283,0.00028298407045736256,average_precision,test,10,11
58,maccs_bit_58,0.00858310709825118,4.0,True,0.00858310709825118,37,0.000474413737587916,0.0005253428980143481,average_precision,test,10,12
67,maccs_bit_67,0.009416983243049709,7.0,True,0.009416983243049709,32,0.0004662835155925211,0.0004008287182999312,average_precision,test,10,13
